Time,ROS,AgentName,CohortsKilled,DamagedSites,TotalBiomassMortality,MeanSeverity,ClimateThreshold1,ClimateThreshold2,
15, 2, WPineBeetle, 2373, 295, 1122558, 2.54, 680.04, 6.26, 
15, 1, WPineBeetle_peak, 3840, 583, 1801303, 2.01, 680.04, 6.26, 
16, 3, JeffreyPineBeetle, 2207, 339, 1437720, 2.01, 655.46, 4.34, 
16, 1, JeffreyPineBeetle, 380, 68, 226498, 1, 655.46, 4.34, 
16, 2, MountainPineBeetle, 800, 189, 477578, 1.49, 655.46, 4.34, 
16, 1, FirEngraver, 1407, 72, 965265, 1, 655.46, 4.34, 
16, 1, FirEngraver_Peak, 6075, 393, 3986602, 1, 655.46, 4.34, 
16, 1, WPBR_chronic, 8, 2, 3812, 1, 655.46, 4.34, 
16, 1, WPineBeetle, 1004, 141, 499713, 1.59, 655.46, 4.34, 
17, 3, JeffreyPineBeetle, 1934, 304, 1152696, 2.02, 658.66, 5.3, 
17, 2, JeffreyPineBeetle, 961, 134, 552755, 1.9, 658.66, 5.3, 
17, 1, MountainPineBeetle, 288, 75, 177055, 1, 658.66, 5.3, 
17, 1, MountainPineBeetle, 495, 91, 257456, 1.26, 658.66, 5.3, 
17, 2, FirEngraver, 2423, 123, 1689076, 1, 658.66, 5.3, 
17, 2, FirEngraver_Peak, 12932, 825, 8614289, 1.97, 658.66, 5.3, 
17, 1, WPineBeetle, 1220, 169, 657085, 1.57, 658.66, 5.3, 
17, 3, WPineBeetle_peak, 11620, 1770, 6476418, 2.94, 658.66, 5.3, 
18, 3, JeffreyPineBeetle, 1972, 310, 1170536, 2.02, 666.28, 5.62, 
18, 1, JeffreyPineBeetle, 473, 61, 307228, 1, 666.28, 5.62, 
18, 3, MountainPineBeetle, 1070, 250, 661221, 1.93, 666.28, 5.62, 
18, 2, MountainPineBeetle, 933, 222, 477808, 2.14, 666.28, 5.62, 
18, 2, FirEngraver, 2543, 126, 1716040, 1, 666.28, 5.62, 
18, 3, FirEngraver_Peak, 18715, 1171, 12522952, 2.03, 666.28, 5.62, 
18, 2, WPineBeetle, 2126, 291, 1099673, 2.42, 666.28, 5.62, 
18, 1, WPineBeetle_peak, 3439, 516, 1807518, 1.97, 666.28, 5.62, 
19, 2, JeffreyPineBeetle, 1467, 220, 837074, 1.45, 668.74, 9.69, 
19, 2, JeffreyPineBeetle, 826, 127, 511162, 1.91, 668.74, 9.69, 
19, 3, MountainPineBeetle, 1136, 240, 628253, 1.88, 668.74, 9.69, 
19, 3, MountainPineBeetle, 1227, 279, 630806, 2.9, 668.74, 9.69, 
19, 2, FirEngraver, 2016, 104, 1366428, 1, 668.74, 9.69, 
19, 1, FirEngraver_Peak, 6140, 402, 4172630, 1, 668.74, 9.69, 
19, 3, WPineBeetle, 2479, 362, 1316475, 2.81, 668.74, 9.69, 
19, 3, WPineBeetle_peak, 9470, 1488, 4957517, 2.93, 668.74, 9.69, 
20, 2, JeffreyPineBeetle, 1286, 205, 773204, 1.42, 673.85, 2.25, 
20, 1, MountainPineBeetle, 389, 93, 233522, 1, 673.85, 2.25, 
20, 3, FirEngraver_Peak, 18479, 1199, 12546935, 2.04, 673.85, 2.25, 
21, 2, JeffreyPineBeetle, 1479, 226, 991130, 1.59, 728.42, 6.66, 
21, 1, JeffreyPineBeetle, 407, 67, 275828, 1, 728.42, 6.66, 
21, 1, MountainPineBeetle, 332, 89, 227647, 1, 728.42, 6.66, 
21, 3, MountainPineBeetle, 1254, 304, 744210, 2.89, 728.42, 6.66, 
21, 2, FirEngraver, 2159, 125, 1517175, 1, 728.42, 6.66, 
21, 2, FirEngraver_Peak, 14186, 914, 10186151, 1.99, 728.42, 6.66, 
21, 1, WPBR_chronic, 3, 1, 809, 1, 728.42, 6.66, 
21, 3, WPineBeetle, 2365, 389, 1300597, 2.79, 728.42, 6.66, 
21, 1, WPineBeetle_peak, 3337, 522, 1927858, 1.99, 728.42, 6.66, 
22, 2, JeffreyPineBeetle, 1276, 199, 804948, 1.61, 728.53, 7.4, 
22, 2, JeffreyPineBeetle, 756, 115, 510451, 1.88, 728.53, 7.4, 
22, 3, MountainPineBeetle, 1020, 243, 688624, 1.91, 728.53, 7.4, 
22, 2, MountainPineBeetle, 670, 173, 396250, 2.14, 728.53, 7.4, 
22, 2, FirEngraver, 2566, 149, 1856136, 1, 728.53, 7.4, 
22, 2, FirEngraver_Peak, 12904, 840, 9277495, 1.99, 728.53, 7.4, 
22, 2, WPineBeetle, 1768, 258, 1024472, 2.41, 728.53, 7.4, 
22, 3, WPineBeetle_peak, 8773, 1471, 5226510, 2.94, 728.53, 7.4, 
23, 3, JeffreyPineBeetle, 2232, 340, 1483618, 2.02, 726.66, 4.31, 
23, 2, JeffreyPineBeetle, 789, 143, 517028, 1.85, 726.66, 4.31, 
23, 2, MountainPineBeetle, 682, 152, 468093, 1.43, 726.66, 4.31, 
23, 2, FirEngraver, 2086, 131, 1540554, 1, 726.66, 4.31, 
23, 2, FirEngraver_Peak, 13069, 852, 9410412, 2, 726.66, 4.31, 
23, 1, WPBR_chronic, 3, 2, 623, 1, 726.66, 4.31, 
23, 1, WPineBeetle, 606, 104, 343435, 1.41, 726.66, 4.31, 
24, 1, JeffreyPineBeetle, 783, 121, 522206, 1, 725.03, 5.59, 
24, 3, JeffreyPineBeetle, 1161, 207, 804311, 2.03, 725.03, 5.59, 
24, 3, MountainPineBeetle, 1032, 241, 713956, 1.9, 725.03, 5.59, 
24, 3, MountainPineBeetle, 1168, 299, 677886, 2.85, 725.03, 5.59, 
24, 2, FirEngraver, 2043, 120, 1466848, 1, 725.03, 5.59, 
24, 2, FirEngraver_Peak, 11531, 787, 8079911, 1.99, 725.03, 5.59, 
24, 3, WPineBeetle, 1953, 315, 1091503, 2.78, 725.03, 5.59, 
24, 3, WPineBeetle_peak, 8059, 1298, 4774604, 2.89, 725.03, 5.59, 
25, 1, JeffreyPineBeetle, 795, 121, 525962, 1, 722.25, 6.29, 
25, 1, JeffreyPineBeetle, 432, 65, 330052, 1, 722.25, 6.29, 
25, 2, MountainPineBeetle, 589, 159, 397514, 1.4, 722.25, 6.29, 
25, 3, MountainPineBeetle, 1143, 275, 660300, 2.87, 722.25, 6.29, 
25, 3, FirEngraver, 3079, 181, 2137958, 1.04, 722.25, 6.29, 
25, 3, FirEngraver_Peak, 17262, 1194, 12309402, 2.08, 722.25, 6.29, 
25, 1, WPineBeetle, 765, 114, 366187, 1.43, 722.25, 6.29, 
25, 1, WPineBeetle_peak, 2388, 408, 1346444, 1.81, 722.25, 6.29, 
26, 1, JeffreyPineBeetle, 569, 92, 408981, 1, 741.86, 6.8, 
26, 3, JeffreyPineBeetle, 1092, 188, 780890, 2.06, 741.86, 6.8, 
26, 3, MountainPineBeetle, 753, 188, 628497, 1.9, 741.86, 6.8, 
26, 1, MountainPineBeetle, 394, 95, 271560, 1.08, 741.86, 6.8, 
26, 3, FirEngraver, 3223, 166, 2358823, 1.02, 741.86, 6.8, 
26, 2, FirEngraver_Peak, 10860, 753, 8066551, 1.99, 741.86, 6.8, 
26, 2, WPineBeetle, 1169, 195, 716937, 2.22, 741.86, 6.8, 
26, 2, WPineBeetle_peak, 4729, 760, 2971178, 2.69, 741.86, 6.8, 
27, 1, JeffreyPineBeetle, 517, 85, 373391, 1, 739.08, 4.23, 
27, 2, JeffreyPineBeetle, 702, 135, 566306, 1.87, 739.08, 4.23, 
27, 3, MountainPineBeetle, 1005, 223, 778289, 1.88, 739.08, 4.23, 
27, 3, FirEngraver, 3120, 154, 2331932, 1.02, 739.08, 4.23, 
27, 2, FirEngraver_Peak, 10474, 748, 7784297, 1.98, 739.08, 4.23, 
27, 2, WPineBeetle, 1077, 168, 644434, 2.2, 739.08, 4.23, 
28, 2, JeffreyPineBeetle, 1309, 203, 942408, 1.65, 740.2, 5.73, 
28, 1, JeffreyPineBeetle, 397, 71, 311662, 1, 740.2, 5.73, 
28, 2, MountainPineBeetle, 593, 145, 465091, 1.43, 740.2, 5.73, 
28, 2, MountainPineBeetle, 673, 172, 416310, 2.02, 740.2, 5.73, 
28, 3, FirEngraver, 2654, 146, 2061648, 1.01, 740.2, 5.73, 
28, 2, FirEngraver_Peak, 10865, 767, 8017091, 1.99, 740.2, 5.73, 
28, 1, WPineBeetle, 585, 88, 377385, 1.42, 740.2, 5.73, 
28, 3, WPineBeetle_peak, 6320, 1068, 3845349, 2.88, 740.2, 5.73, 
29, 2, JeffreyPineBeetle, 1271, 201, 955915, 1.65, 735.71, 5.21, 
29, 1, JeffreyPineBeetle, 329, 57, 244071, 1, 735.71, 5.21, 
29, 3, MountainPineBeetle, 852, 212, 664776, 1.84, 735.71, 5.21, 
29, 3, MountainPineBeetle, 1058, 248, 701245, 2.85, 735.71, 5.21, 
29, 2, FirEngraver, 1890, 107, 1359403, 1, 735.71, 5.21, 
29, 1, FirEngraver_Peak, 5606, 371, 4068070, 1, 735.71, 5.21, 
29, 2, WPineBeetle, 791, 139, 460110, 2.19, 735.71, 5.21, 
29, 1, WPineBeetle_peak, 1757, 321, 1027076, 1.73, 735.71, 5.21, 
30, 2, JeffreyPineBeetle, 1211, 197, 926593, 1.59, 733.98, 6.31, 
30, 3, JeffreyPineBeetle, 1152, 201, 897056, 2.04, 733.98, 6.31, 
30, 1, MountainPineBeetle, 297, 61, 241055, 1, 733.98, 6.31, 
30, 1, MountainPineBeetle, 305, 81, 206883, 1.06, 733.98, 6.31, 
30, 2, FirEngraver, 1914, 103, 1470624, 1, 733.98, 6.31, 
30, 1, FirEngraver_Peak, 4380, 329, 3087168, 1, 733.98, 6.31, 
30, 2, WPineBeetle, 942, 162, 515241, 2.11, 733.98, 6.31, 
30, 3, WPineBeetle_peak, 5261, 881, 3252030, 2.83, 733.98, 6.31, 
31, 3, JeffreyPineBeetle, 2069, 317, 1610206, 2.02, 738.63, 5.47, 
31, 2, JeffreyPineBeetle, 687, 139, 558424, 1.89, 738.63, 5.47, 
31, 1, MountainPineBeetle, 300, 75, 241864, 1, 738.63, 5.47, 
31, 3, MountainPineBeetle, 1168, 303, 756981, 2.87, 738.63, 5.47, 
31, 3, FirEngraver, 3128, 193, 2374345, 1.04, 738.63, 5.47, 
31, 1, FirEngraver_Peak, 5720, 407, 4390642, 1, 738.63, 5.47, 
31, 1, WPineBeetle, 485, 82, 308558, 1.33, 738.63, 5.47, 
31, 1, WPineBeetle_peak, 1715, 356, 1122166, 1.76, 738.63, 5.47, 
32, 2, JeffreyPineBeetle, 1473, 224, 1161164, 1.75, 755.52, 4.8, 
32, 1, JeffreyPineBeetle, 407, 74, 346558, 1, 755.52, 4.8, 
32, 1, MountainPineBeetle, 279, 60, 185263, 1, 755.52, 4.8, 
32, 2, MountainPineBeetle, 798, 184, 532247, 2.18, 755.52, 4.8, 
32, 2, FirEngraver, 2007, 128, 1457469, 1, 755.52, 4.8, 
32, 3, FirEngraver_Peak, 15459, 1106, 11707555, 2.11, 755.52, 4.8, 
32, 1, WPineBeetle, 327, 69, 174554, 1.32, 755.52, 4.8, 
33, 3, JeffreyPineBeetle, 2104, 336, 1565788, 2.03, 754.97, 6.38, 
33, 3, JeffreyPineBeetle, 962, 180, 843640, 2.09, 754.97, 6.38, 
33, 2, MountainPineBeetle, 527, 138, 386836, 1.36, 754.97, 6.38, 
33, 2, MountainPineBeetle, 893, 186, 630706, 2.14, 754.97, 6.38, 
33, 2, FirEngraver, 1908, 113, 1406241, 1, 754.97, 6.38, 
33, 2, FirEngraver_Peak, 9598, 717, 7425492, 1.99, 754.97, 6.38, 
33, 2, WPineBeetle, 814, 151, 502362, 2.1, 754.97, 6.38, 
33, 1, WPineBeetle_peak, 1583, 297, 1023778, 1.75, 754.97, 6.38, 
34, 3, JeffreyPineBeetle, 1896, 278, 1519079, 2.03, 752.17, 8.43, 
34, 2, JeffreyPineBeetle, 738, 133, 635521, 1.95, 752.17, 8.43, 
34, 1, MountainPineBeetle, 211, 53, 173391, 1, 752.17, 8.43, 
34, 3, MountainPineBeetle, 1181, 295, 791258, 2.84, 752.17, 8.43, 
34, 1, FirEngraver, 830, 48, 667508, 1, 752.17, 8.43, 
34, 2, FirEngraver_Peak, 8986, 718, 6943347, 1.98, 752.17, 8.43, 
34, 3, WPineBeetle, 1386, 256, 841723, 2.57, 752.17, 8.43, 
34, 3, WPineBeetle_peak, 4678, 910, 3062344, 2.79, 752.17, 8.43, 
35, 2, JeffreyPineBeetle, 1153, 198, 880780, 1.66, 754.98, 8.14, 
35, 2, JeffreyPineBeetle, 702, 117, 632880, 1.88, 754.98, 8.14, 
35, 3, MountainPineBeetle, 867, 194, 634351, 1.84, 754.98, 8.14, 
35, 1, MountainPineBeetle, 320, 85, 253031, 1.16, 754.98, 8.14, 
35, 1, FirEngraver, 1119, 59, 800295, 1, 754.98, 8.14, 
35, 3, FirEngraver_Peak, 14642, 1073, 11353965, 2.13, 754.98, 8.14, 
35, 2, WPineBeetle, 618, 130, 416689, 1.98, 754.98, 8.14, 
35, 1, WPineBeetle_peak, 1432, 257, 930812, 1.6, 754.98, 8.14, 
36, 3, JeffreyPineBeetle, 2059, 302, 1697485, 2.02, 702.43, 7.61, 
36, 1, JeffreyPineBeetle, 354, 69, 316445, 1, 702.43, 7.61, 
36, 2, MountainPineBeetle, 569, 139, 520189, 1.3, 702.43, 7.61, 
36, 1, MountainPineBeetle, 398, 103, 334901, 1.25, 702.43, 7.61, 
36, 2, FirEngraver, 1957, 121, 1489988, 1, 702.43, 7.61, 
36, 1, FirEngraver_Peak, 4631, 372, 3637129, 1, 702.43, 7.61, 
36, 2, WPineBeetle, 617, 114, 400528, 2.04, 702.43, 7.61, 
36, 1, WPineBeetle_peak, 1228, 239, 875844, 1.65, 702.43, 7.61, 
37, 3, JeffreyPineBeetle, 1817, 291, 1515371, 2.04, 707.24, 6.4, 
37, 1, JeffreyPineBeetle, 324, 61, 281090, 1, 707.24, 6.4, 
37, 2, MountainPineBeetle, 653, 147, 518383, 1.31, 707.24, 6.4, 
37, 2, MountainPineBeetle, 799, 196, 607496, 2.16, 707.24, 6.4, 
37, 1, FirEngraver, 800, 42, 605897, 1, 707.24, 6.4, 
37, 3, FirEngraver_Peak, 13600, 1006, 10620779, 2.11, 707.24, 6.4, 
37, 1, WPBR_chronic, 1, 1, 102, 1, 707.24, 6.4, 
37, 3, WPineBeetle, 953, 175, 685069, 2.47, 707.24, 6.4, 
37, 1, WPineBeetle_peak, 1465, 271, 985542, 1.66, 707.24, 6.4, 
38, 1, JeffreyPineBeetle, 667, 112, 561762, 1, 708.64, 9.6, 
38, 2, JeffreyPineBeetle, 653, 123, 577768, 1.88, 708.64, 9.6, 
38, 2, MountainPineBeetle, 624, 150, 535952, 1.34, 708.64, 9.6, 
38, 1, MountainPineBeetle, 372, 95, 285696, 1.24, 708.64, 9.6, 
38, 3, FirEngraver, 2235, 143, 1772136, 1.03, 708.64, 9.6, 
38, 3, FirEngraver_Peak, 12024, 924, 9367752, 2.13, 708.64, 9.6, 
38, 1, WPineBeetle, 340, 59, 215591, 1.15, 708.64, 9.6, 
38, 2, WPineBeetle_peak, 2389, 476, 1680793, 2.43, 708.64, 9.6, 
39, 1, JeffreyPineBeetle, 632, 95, 487857, 1, 724.5, 2.41, 
39, 2, MountainPineBeetle, 523, 124, 449240, 1.3, 724.5, 2.41, 
39, 1, FirEngraver, 752, 43, 573382, 1, 724.5, 2.41, 
39, 3, FirEngraver_Peak, 12147, 929, 9527791, 2.12, 724.5, 2.41, 
39, 1, WPBR_chronic, 1, 1, 68, 1, 724.5, 2.41, 
40, 3, JeffreyPineBeetle, 1891, 312, 1508674, 2.03, 724.82, 5.24, 
40, 2, JeffreyPineBeetle, 630, 110, 614228, 1.92, 724.82, 5.24, 
40, 2, MountainPineBeetle, 417, 111, 369629, 1.28, 724.82, 5.24, 
40, 2, MountainPineBeetle, 617, 169, 439569, 2.1, 724.82, 5.24, 
40, 1, FirEngraver, 628, 45, 421484, 1, 724.82, 5.24, 
40, 3, FirEngraver_Peak, 10785, 861, 8551350, 2.12, 724.82, 5.24, 
40, 3, WPineBeetle, 1048, 197, 600392, 2.38, 724.82, 5.24, 
40, 3, WPineBeetle_peak, 3416, 626, 2321054, 2.76, 724.82, 5.24, 
41, 3, JeffreyPineBeetle, 1814, 273, 1553839, 2.04, 716.88, 7.8, 
41, 3, JeffreyPineBeetle, 1057, 174, 1133158, 2.2, 716.88, 7.8, 
41, 3, MountainPineBeetle, 1054, 243, 845149, 1.8, 716.88, 7.8, 
41, 3, MountainPineBeetle, 1228, 274, 848794, 2.87, 716.88, 7.8, 
41, 2, FirEngraver, 1651, 108, 1325907, 1, 716.88, 7.8, 
41, 3, FirEngraver_Peak, 12004, 969, 9576704, 2.18, 716.88, 7.8, 
41, 2, WPineBeetle, 561, 119, 369900, 1.97, 716.88, 7.8, 
41, 2, WPineBeetle_peak, 2348, 446, 1584010, 2.41, 716.88, 7.8, 
