EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
21, 31, 79, 534, 0.895219633904252, 68, 87, Lightning, 1, 1, 25, 43, 10.6741358028, 13.4693653487037, 182.965037723, NaN, 0.9, NaN, 554.254691840638, 535.651037520694, 0.100420087575912, 0.135716165118683, 0, 411, 18110, 
22, 31, 93, 135, 47.4617362299474, 249, 482, Accidental, 2, 321, 5033, 11918, 16.4892022684262, 20.5774742163379, 184.580333963452, 0.3125, 45.66, 0.656806283375781, 790.669044919042, 748.354224998224, 0.130432736441911, 0.101333398280048, 146.364485981308, 307.38, 1918794, 
23, 32, 69, 496, 39.9669138944148, 265, 776, Lightning, 1, 1, 20, 33, 12.3819866388, 13.9686261094546, 183.439440733, NaN, 39.97, NaN, 554.254691840638, 545.642934383988, 0.129999995231628, 0.153246507314758, 0, 384, 11239, 
24, 32, 23, 161, 30.7448854570294, 267, 609, Accidental, 1, 1, 15, 42, 13.695918678, 13.4394856197392, 183.804421855, NaN, 30.74, NaN, 742.891654225626, 656.186939733843, 0.13889192044735, 0.102902819744038, 0, 409, 4505, 
25, 33, 70, 555, 36.4354718086296, 218, 700, Accidental, 1, 1, 26, 39, 11.8725522156, 12.6121328020189, 183.297931171, NaN, 36.44, NaN, 554.254691840638, 545.642934383988, 0.129999995231628, 0.160840525661248, 0, 386, 16263, 
26, 35, 89, 255, 0.853658946901214, 39, 168, Lightning, 1, 1, 34, 60, 17.5327122204, 21.1783899367663, 184.870197839, NaN, 0.85, NaN, 704.46558649275, 679.874651390373, 0.105618938803673, 0.124435503706399, 0, 318, 17970, 
27, 35, 68, 143, 37.1162489129329, 283, 627, Accidental, 1, 1, 19, 53, 8.878513734, 4.61213546789868, 182.466253815, NaN, 37.12, NaN, 779.873328317018, 755.435054378795, 0.129999995231628, 0.110164061436353, 0, 348, 5723, 
28, 36, 88, 505, 10.2962600659518, 95, 295, Lightning, 1, 1, 30, 46, 15.9190682292, 17.5844319883334, 184.421963397, NaN, 10.3, NaN, 562.031529874172, 504.659082153454, 0.136659428477287, 0.138932574960829, 0, 440, 17805, 
29, 39, 86, 136, 23.6716675697232, 300, 401, Accidental, 1, 1, 7, 20, 11.1977887248, 5.5017934749081, 254.08018924, NaN, 23.67, NaN, 824.448991739135, 771.975152153006, 0.129999995231628, 0.0702106757454379, 0, 372, 3324, 
30, 39, 49, 454, 11.3212117099624, 348, 306, Lightning, 1, 1, 38, 54, 12.99381939, 16.9358566806128, 258.41860554, NaN, 11.32, NaN, 562.031529874172, 509.83600025982, 0.0511941239237785, 0.124255567185276, 0, 450, 26445, 
31, 41, 26, 466, 42.8423472483102, 301, 779, Lightning, 1, 1, 31, 48, 9.8376514056, 9.47120081331333, 102.8339627, NaN, 42.84, NaN, 572.940942349844, 571.863547708944, 0.147173091769218, 0.124847721030123, 0, 399, 18224, 
32, 42, 18, 443, 17.4047099493854, 128, 341, Lightning, 1, 1, 28, 50, 10.5516138312, 10.2053182642023, 45.2746008, NaN, 17.4, NaN, 572.940942349844, 555.07584256825, 0.129999995231628, 0.129413190410921, 0, 418, 13190, 
33, 42, 29, 219, 63.663612497483, 269, 759, Accidental, 3, 751, 13776, 44027, 20.2691270236987, 18.8754541448664, 171.624388405857, 2.53333333333333, 57.03, 0.76696729617644, 809.903511891076, 760.402817594245, 0.168495136237494, 0.101365301499318, 19.6324900133156, 316.03, 4434944, 
34, 44, 27, 219, 44.0205920098235, 247, 841, Accidental, 1, 1, 7, 24, 6.9086282004, 13.3762284584396, 345.9613142, NaN, 44.02, NaN, 784.349528744278, 725.279421297077, 0.267194777727127, 0.0519004397541251, 0, 372, 2213, 
35, 44, 3, 112, 25.0624366153502, 358, 557, Accidental, 1, 1, 22, 63, 16.8685965828, 17.9086429988731, 127.2230819, NaN, 25.06, NaN, 811.677110731833, 780.933385836416, 0.200058370828629, 0.108581916247359, 0, 298, 4504, 
36, 45, 67, 378, 9.89428523103175, 70, 297, Lightning, 1, 1, 27, 72, 15.88865445, 18.4696774929385, 300.5990211, NaN, 9.89, NaN, 695.375357777199, 679.398039464415, 0.149175554513931, 0.120677640782189, 0, 323, 10140, 
37, 45, 5, 216, 42.3841010492604, 212, 728, Accidental, 1, 1, 32, 67, 7.7487007212, 5.40541630161631, 23.1851625, NaN, 42.38, NaN, 811.776746628673, 733.123925888079, 0.129999995231628, 0.0947995835211023, 0, 400, 8612, 
38, 45, 42, 181, 45.4469864447277, 228, 811, Accidental, 1, 1, 17, 40, 9.7057836936, 8.19640002871732, 266.59539285, NaN, 45.45, NaN, 811.677110731833, 807.174963122246, 0.129999995231628, 0.101865334339705, 0, 308, 4429, 
39, 46, 41, 401, 9.00679250101332, 57, 233, Lightning, 1, 1, 6, 13, 8.0158267872, 13.8371516036485, 257.19685961, NaN, 9.01, NaN, 581.57472530957, 571.08909638427, 0.146643906831741, 0.102736311194909, 0, 398, 1803, 
40, 46, 101, 157, 53.1980763649491, 276, 913, Accidental, 1, 11, 241, 587, 10.1955277944, 9.30953174591192, 61.8798179, 30, 53.2, 0.469863833894224, 809.893819566636, 730.457233201942, 0.161413390528072, 0.0854219425617359, 0, 391.27, 92196, 
41, 46, 1, 129, 46.4588109694866, 292, 849, Accidental, 1, 1, 25, 54, 9.8469260028, 10.1039744327224, 267.00731482, NaN, 46.46, NaN, 809.893819566636, 767.050546725289, 0.129999995231628, 0.076667719496883, 0, 348, 12463, 
42, 47, 1, 368, 14.846580263262, 113, 291, Lightning, 1, 1, 10, 19, 12.0820052232, 9.67724357140657, 39.6061023, NaN, 14.85, NaN, 725.460359530498, 725.460359530498, 0.110429801046848, 0.0733999559331992, 0, 345, 3398, 
43, 47, 24, 218, 36.3055601155618, 200, 689, Accidental, 1, 1, 15, 46, 7.6911996384, 11.7713186476827, 43.2919041, NaN, 36.31, NaN, 809.893819566636, 768.618897237164, 0.125636264681816, 0.0963842637984275, 0, 332, 3088, 
44, 49, 65, 250, 4.37285586242824, 10, 117, Lightning, 1, 1, 38, 90, 15.0309614268, 10.5399755207414, 57.0385863, NaN, 4.37, NaN, 725.460359530498, 716.706573359717, 0.100730955600739, 0.108675029601216, 0, 336, 10503, 
45, 49, 99, 142, 49.5989314417031, 275, 947, Accidental, 1, 11, 105, 277, 8.1060368472, 11.7937222707882, 295.9497267, 25, 49.6, 0.305937527090137, 809.893819566636, 768.654756075499, 0.129999995231628, 0.0813145565832741, 0, 340.36, 50550, 
46, 50, 107, 129, 45.9477660004998, 230, 867, Accidental, 1, 1, 11, 25, 10.2138786324, 12.6677257539248, 291.3578146, NaN, 45.95, NaN, 809.893819566636, 766.352908627009, 0.129999995231628, 0.0899300421831084, 0, 334, 1734, 
47, 50, 96, 136, 39.5956218987991, 246, 810, Accidental, 1, 1, 10, 40, 9.8191457676, 17.8195698164375, 58.4692613, NaN, 39.6, NaN, 726.962920817996, 726.962920817996, 0.129999995231628, 0.0957057481640043, 0, 309, 2378, 
48, 51, 83, 514, 5.35141046294455, 42, 138, Lightning, 1, 1, 59, 85, 10.1277245232, 10.9275004149283, 353.91388, NaN, 5.35, NaN, 540.405874223009, 497.605235418066, 0.129999995231628, 0.099605066503234, 0, 507, 20086, 
49, 51, 95, 142, 41.5114130055433, 222, 678, Accidental, 1, 1, 2, 9, 10.85410809, 2.13259229140987, 59.9025162, NaN, 41.51, NaN, 809.893819566636, 766.352908627009, 0.129999995231628, 0.0765457713723856, 0, 381, 3905, 
50, 52, 6, 156, 46.9971858513351, 277, 794, Accidental, 1, 1, 28, 63, 6.1309459584, 4.09326108998141, 23.667118, NaN, 47, NaN, 809.893819566636, 748.694565490933, 0.129999995231628, 0.0763456103539192, 0, 394, 11721, 
51, 54, 65, 138, 28.5330516694802, 129, 526, Accidental, 1, 1, 22, 61, 12.5437972968, 9.29539229224904, 73.9778901, NaN, 28.53, NaN, 809.893819566636, 786.815476717432, 0.148316740989685, 0.0844168878079743, 0, 327, 6977, 
52, 54, 43, 169, 44.4972373266548, 257, 735, Accidental, 1, 1, 22, 48, 9.7643988468, 2.65033962224081, 65.5553407, NaN, 44.5, NaN, 809.893819566636, 809.893819566636, 0.129999995231628, 0.0823436016818823, 0, 329, 7188, 
53, 56, 73, 278, 48.2534134059625, 252, 839, Lightning, 1, 2, 57, 157, 10.1871396432, 8.26088307176057, 58.3807975, 24, 48.25, 0.102771065307679, 725.460359530498, 697.228462025696, 0.129999995231628, 0.0849771610734838, 0, 376, 15170, 
54, 57, 88, 116, 76.2391917313526, 250, 742, Accidental, 3, 776, 11700, 28089, 18.5091984437476, 18.3981062735101, 295.91788103157, 5.16129032258065, 66.42, 0.741523239182188, 805.191552111814, 731.970066473881, 0.15388760670117, 0.0756084992123206, 43.8363402061856, 352.61, 4434503, 
55, 57, 58, 566, 39.6614424730367, 252, 750, Accidental, 1, 1, 28, 40, 9.6269297544, 12.0461481755847, 63.9573832, NaN, 39.66, NaN, 581.57472530957, 522.907795476523, 0.129999995231628, 0.109623981130565, 0, 485, 23695, 
56, 59, 61, 561, 24.2379952445109, 340, 532, Accidental, 1, 1, 35, 58, 17.2319364684, 16.9425983162059, 79.8829232, NaN, 24.24, NaN, 540.405874223009, 484.468302622594, 0.129999995231628, 0.121909323696247, 0, 471, 17284, 
57, 61, 56, 601, 33.2770159099629, 266, 703, Accidental, 1, 1, 26, 49, 11.9287290312, 18.0907294919054, 292.4775439, NaN, 33.28, NaN, 540.405874223009, 532.032679516841, 0.129999995231628, 0.152740335382144, 0, 373, 12491, 
58, 61, 107, 170, 82.7329836333568, 298, 724, Accidental, 3, 938, 18590, 50963, 21.5916306141568, 21.734910185767, 269.400773788571, 0.373532550693703, 71.89, 0.801875629799941, 795.080722056414, 723.043990665004, 0.148622241030052, 0.0783662213464648, 5.5724946695096, 345.44, 5047371, 
59, 61, 53, 575, 45.3101242427871, 306, 881, Accidental, 1, 1, 25, 49, 11.3135545332, 15.0588171368671, 307.6309823, NaN, 45.31, NaN, 540.405874223009, 538.981606411643, 0.0900000035762787, 0.152818606705462, 0, 379, 11041, 
60, 63, 94, 116, 37.5297405846246, 201, 645, Accidental, 1, 1, 12, 38, 9.2152750392, 5.63530275180821, 92.9622427, NaN, 37.53, NaN, 809.893819566636, 699.434365631136, 0.129999995231628, 0.0665927266606855, 0, 471, 3144, 
61, 64, 110, 126, 39.5338658224694, 308, 654, Accidental, 1, 1, 13, 17, 6.579366498, 3.17868847546529, 336.7802279, NaN, 39.53, NaN, 809.893819566636, 809.893819566636, 0.129999995231628, 0.0620513944900655, 0, 335, 6454, 
62, 66, 8, 224, 43.5467808881472, 215, 764, Accidental, 1, 1, 31, 69, 9.9596499876, 6.95557860471643, 38.713918, NaN, 43.55, NaN, 725.460359530498, 632.158584612269, 0.200000002980232, 0.0765475641644725, 0, 488, 10520, 
63, 66, 9, 204, 45.0391549092723, 231, 791, Accidental, 1, 1, 37, 91, 9.0887996376, 7.00371580333378, 1.47126220000001, NaN, 45.04, NaN, 784.349528744278, 708.678101041903, 0.152589336037636, 0.0893171333329781, 0, 407, 8454, 
64, 68, 85, 115, 40.1010786655282, 196, 713, Accidental, 1, 1, 12, 31, 9.4192910712, 7.78409964557954, 55.8038064, NaN, 40.1, NaN, 809.893819566636, 703.018183242637, 0.19676972925663, 0.0735550937203283, 0, 442, 5048, 
65, 69, 2, 348, 9.29300732159564, 15, 497, Lightning, 1, 1, 3, 17, 35.0254470888, 38.3182781220576, 25.8294497, NaN, 9.29, NaN, 581.57472530957, 571.239540971783, 0.140000000596046, 0.0978636385049843, 0, 309, 217, 
66, 69, 2, 189, 33.5875240356355, 260, 644, Accidental, 1, 1, 20, 57, 16.455876822, 12.043405157974, 29.1604508, NaN, 33.59, NaN, 784.349528744278, 753.594810273486, 0.129999995231628, 0.0729230266623783, 0, 341, 3383, 
67, 70, 88, 132, 53.638557055881, 251, 754, Accidental, 2, 293, 4355, 11615, 11.472724025398, 11.0542926720344, 297.263116029692, 19.1780821917808, 52.97, 0.594718965205604, 803.296703655235, 771.043575262138, 0.134152642924834, 0.0704052043358777, 12.1126279863481, 341.89, 1346519, 
68, 70, 8, 133, 48.328707384073, 280, 838, Accidental, 1, 2, 34, 57, 11.555769744, 9.63210531807099, 76.1042676, 0, 48.33, 0.208379398682197, 809.893819566636, 704.524372196615, 0.130713537335396, 0.0616619689216922, 0, 440.5, 21521, 
69, 71, 86, 138, 45.6409887298931, 274, 797, Accidental, 1, 2, 30, 80, 7.7523719976, 5.11606836554658, 329.3422885, 50, 45.64, 0.00194652959639166, 726.962920817996, 725.970896763196, 0.129999995231628, 0.0786402148162398, 0, 359.5, 13343, 
70, 72, 58, 142, 43.5035536313277, 247, 834, Accidental, 1, 1, 7, 34, 7.0462529784, 13.5949062939331, 324.4916476, NaN, 43.5, NaN, 809.893819566636, 801.50400560565, 0.129999995231628, 0.0627699569724091, 0, 310, 1635, 
71, 72, 78, 145, 50.9993477567915, 276, 927, Accidental, 1, 108, 1448, 3561, 10.5558914360667, 11.3088800419262, 53.1343752148149, 14.018691588785, 52.18, 0.611186422846008, 771.499884960785, 750.869624121132, 0.119817555985517, 0.0687138955345682, 11.212962962963, 345.7, 587349, 
72, 74, 11, 169, 82.7329836333568, 298, 713, Accidental, 3, 949, 17724, 49248, 21.5349154517702, 21.6417524776616, 275.487141202929, 0.421940928270042, 71.64, 0.787561283630032, 791.751720499956, 719.744160043756, 0.151786450347672, 0.0734474408716445, 0.780821917808219, 350.17, 4668179, 
73, 76, 63, 134, 39.5338658224694, 308, 691, Accidental, 1, 1, 25, 58, 6.579366498, 6.6458160337035, 336.7802279, NaN, 39.53, NaN, 809.893819566636, 763.325103974338, 0.120472103357315, 0.0689775681735235, 0, 369, 7990, 
74, 78, 79, 134, 21.765542128645, 319, 370, Accidental, 1, 1, 7, 14, 6.3858921732, 5.69156067271015, 43.5348728, NaN, 21.77, NaN, 809.893819566636, 809.893819566636, 0.127549946308136, 0.0576340840626179, 0, 329, 4638, 
75, 79, 84, 432, 6.97195119739006, 54, 226, Lightning, 1, 1, 32, 48, 10.0334576952, 16.5923104516565, 40.6958526, NaN, 6.97, NaN, 540.405874223009, 538.55764598229, 0.143728286027908, 0.125749059414332, 0, 385, 13321, 
76, 79, 49, 204, 39.5139892024388, 228, 713, Accidental, 1, 1, 42, 68, 8.2007246016, 8.79441978131725, 334.0731993, NaN, 39.51, NaN, 725.460359530498, 624.48164777783, 0.129999995231628, 0.0738187647872289, 0, 497, 19134, 
77, 79, 33, 171, 43.1110202971945, 300, 729, Accidental, 1, 1, 35, 67, 6.2751430116, 4.31031066213556, 17.170976, NaN, 43.11, NaN, 784.349528744278, 684.30449479599, 0.20786714553833, 0.0771919196152436, 0, 468, 7600, 
78, 79, 78, 142, 21.2565953044934, 344, 443, Accidental, 1, 1, 17, 29, 9.3533642208, 13.4136609121008, 50.4747998, NaN, 21.26, NaN, 809.893819566636, 782.783741018155, 0.114873826503754, 0.0728844384916257, 0, 323, 9939, 
79, 80, 4, 153, 42.1976530539111, 264, 782, Accidental, 1, 1, 1, 3, 12.00917574, 10.8399656599277, 76.5333634, NaN, 42.2, NaN, 809.893819566636, 705.542915588453, 0.209999993443489, 0.0390531273352842, 0, 443, 2348, 
80, 80, 48, 192, 51.8067693172926, 306, 918, Accidental, 1, 1, 39, 67, 9.3967203168, 7.82925498433218, 91.8575338, NaN, 51.81, NaN, 784.349528744278, 674.960162542781, 0.129999995231628, 0.0802952395734761, 0, 464, 7913, 
