Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 1, PIF_CC_28, 43653, 5, 0, 233, 3, 3, 2071.04, 213.07, 0, 159, 60, 29, 2, 0, 0, 0, 0, 0, 32, 6, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 16, 0, 0, 6, 0, 0, 0, 2, 2, 0, 0, 0, 1084.26600319147, 274.65480080843, 10.9836000323296, 0, 0, 0, 0, 0, 387.471601140499, 36.774000108242, 4.89240001440048, 0, 0, 0, 0, 0, 0, 3.88800001144409, 40.7916001200676, 0, 0, 0, 176.839200520515, 0, 0, 28.2528000831604, 0, 0, 0, 14.904000043869, 7.32240002155304, 0, 0, 0, 
1, 1, PIF_CC_28, 43461, 5, 0, 163, 5, 5, 2855.44, 176.26, 0, 197, 83, 38, 13, 0, 0, 0, 2, 0, 34, 4, 0, 0, 0, 0, 0, 2, 3, 1, 3, 0, 0, 2, 3, 1, 0, 4, 0, 2, 0, 1, 1, 0, 0, 0, 1879.55640553236, 337.089600992203, 88.2252002596855, 0, 0, 0, 15.0012000441551, 0, 378.432001113892, 19.4400000572205, 0, 0, 0, 0, 0, 14.1912000417709, 19.7640000581741, 4.14720001220703, 28.1880000829697, 0, 0, 10.8540000319481, 19.4400000572205, 3.53160001039505, 0, 18.2736000537872, 0, 10.9836000323296, 0, 4.01760001182556, 4.30920001268387, 0, 0, 0, 
1, 1, PIF_CC_28, 43656, 2, 0, 39, 7, 7, 5925.9, 261.28, 0, 452, 129, 114, 64, 0, 0, 0, 0, 0, 29, 47, 0, 0, 15, 1, 0, 0, 2, 1, 0, 0, 0, 0, 10, 0, 0, 29, 1, 0, 0, 6, 4, 0, 0, 0, 3140.33760924339, 1276.88400375843, 520.797601532936, 0, 0, 0, 0, 0, 214.131600630283, 290.271600854397, 0, 0, 110.22480032444, 5.37840001583099, 0, 0, 10.0440000295639, 4.0824000120163, 0, 0, 0, 0, 45.3924001336098, 0, 0, 239.274000704288, 3.69360001087189, 0, 0, 43.4160001277924, 21.9672000646591, 0, 0, 0, 
1, 1, PIF_CC_28, 43479, 2, 0, 237, 2, 2, 2658.39, 410.25, 0, 164, 43, 30, 27, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 1029.4776030302, 712.702802097797, 276.436800813675, 0, 0, 0, 0, 0, 0, 320.824800944328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 318.945600938797, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 50784, 6, 0, 230, 9, 9, 2876.76, 98.65, 0, 269, 71, 3, 27, 0, 0, 0, 0, 0, 70, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 3, 0, 7, 0, 1, 0, 0, 1, 0, 0, 0, 1101.43800324202, 11.4696000337601, 199.519200587273, 0, 0, 0, 0, 0, 753.235202217102, 33.9552000999451, 0, 0, 8.19720002412796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 707.64840208292, 12.6360000371933, 0, 39.0420001149178, 0, 5.4756000161171, 0, 0, 4.14720001220703, 0, 0, 0, 
1, 1, PIF_CC_28, 50957, 4, 252, 229, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 51313, 4, 210, 234, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 60888, 1, 363, 239, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 61028, 3, 415, 236, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 47568, 8, 160, 55, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
