Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 0, 925, 0, 3559.4, 8858.3, 0, 0, 0, 0, 5, 238.8, 0, 0, 0, 4163.4, 416.3, 2559.9, 21.2, 1631.9, 288, 0, 0, 505.8, 864.7, 964.6, 1224.2, 0, 0, 11.3, 4.6, 12.8, 0.1, 8.2, 28.8, 0, 0, 33.8, 43.3, 42.1, 48.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210.1, 0, 0, 
0, eco2, 1, 8080, 0, 6071.3, 12886.9, 0, 0, 0, 0, 5, 361.3, 0, 0, 0, 6056.8, 605.7, 2826.5, 65, 1801.9, 318, 0, 0, 712.1, 1522.1, 1852.6, 1984.5, 0, 0, 15.7, 6.9, 14.1, 0.3, 9, 31.8, 0, 0, 47.5, 76.1, 75.4, 79.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324.2, 0, 0, 
0, eco3, 2, 7090, 0, 9610.2, 18402.7, 0, 0, 0, 0, 5, 539, 0, 0, 0, 8649.3, 864.9, 3164.2, 100.1, 2017.2, 356, 0, 0, 1224.7, 2227.6, 3116.7, 3041.3, 0, 0, 22.4, 9.3, 15.8, 0.5, 10.1, 35.6, 0, 0, 81.7, 111.3, 125.5, 121.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 491, 0, 0, 
0, eco4, 3, 7250, 0, 8335.7, 20275.8, 0, 0, 0, 0, 5, 489.7, 0, 0, 0, 9529.6, 953, 3191, 96.1, 2034.2, 359, 0, 0, 1209.7, 2137, 2684.4, 2304.5, 0, 0, 25.2, 9.4, 16, 0.5, 10.2, 35.9, 0, 0, 80.6, 106.8, 108, 92.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 438.7, 0, 0, 
0, eco5, 4, 6494, 0, 5672, 18209.2, 0, 0, 0, 0, 5, 362.1, 0, 0, 0, 8558.3, 855.8, 2937.5, 71, 1872.6, 330.5, 0, 0, 962.6, 1592.4, 1936.9, 1180.1, 0, 0, 24.8, 6, 14.7, 0.4, 9.4, 33, 0, 0, 64.1, 79.6, 77.9, 47.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316.3, 0, 0, 
0, eco6, 5, 12796, 0, 8273.7, 22611.2, 0, 0, 0, 0, 5, 477.8, 0, 0, 0, 10627.3, 1062.7, 2846.4, 106.8, 1814.6, 320.2, 0, 0, 792, 2323.5, 2811.7, 2346.5, 0, 0, 35.6, 5.6, 14.2, 0.5, 9.1, 32, 0, 0, 52.8, 116.2, 112.7, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421.8, 0, 0, 
0, eco7, 6, 7385, 0, 9589.9, 24668.8, 0, 0, 0, 0, 5, 543.3, 0, 0, 0, 11594.3, 1159.4, 2840.4, 128.7, 1810.7, 319.5, 0, 0, 880.2, 2766.5, 3044.3, 2898.8, 0, 0, 41.1, 6.3, 14.2, 0.6, 9.1, 32, 0, 0, 58.7, 138.3, 122, 116.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 481.1, 0, 0, 
0, eco8, 7, 1197, 0, 9073.1, 20986.8, 0, 0, 0, 0, 5, 521.9, 0, 0, 0, 9863.8, 986.4, 2616, 136.6, 1667.7, 294.3, 0, 0, 1243.3, 2952.6, 2663.2, 2214.1, 0, 0, 34.8, 5.3, 13.1, 0.7, 8.3, 29.4, 0, 0, 82.4, 147.6, 106.7, 88.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 468.1, 0, 0, 
0, eco9, 8, 47, 0, 12875.6, 15146.4, 0, 0, 0, 0, 5, 640.9, 0, 0, 0, 7118.8, 711.9, 1683.8, 151.8, 1073.4, 189.4, 0, 0, 1037.7, 3234.5, 3522.4, 5080.9, 0, 0, 23.7, 3.6, 8.4, 0.8, 5.4, 18.9, 0, 0, 69.2, 161.8, 140.9, 203.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 604.4, 0, 0, 
5, eco1, 0, 925, -306, 4080, 11673.7, 439.9, 44, 69.3, 93.2, 12.38, 238, 7.6, 391, 39.1, 5090.9, 509.1, 2865.6, 60.1, 51.4, 132.7, 6.5, 8.7, 1062.1, 853.5, 939.6, 1224.9, 9.5, 1, 13.7, 5.6, 13.4, 0.5, 0.3, 9.5, 0, 0.4, 33, 53, 36.5, 49.2, 0.1, 1.1, 0, 0, 2.8, 0.7, -1.4, 0, 5.19, 1.93, 0.57, 5.4, 0.1, 3.9, 0.8, 194.2, 0.21, 0, 
5, eco2, 1, 8080, -363.2, 6320, 16825.9, 590.7, 59.1, 97.4, 136.9, 9.55, 357.4, 12.5, 553.3, 55.3, 7361.3, 736.1, 3249.7, 120.6, 66.9, 146.6, 9, 11.4, 1253.9, 1438.4, 1640.5, 1987.2, 13, 1.5, 19.1, 8.4, 14.8, 1, 0.3, 9.7, 0, 0.5, 41.8, 92.7, 64.8, 80.2, 0.1, 1.1, 0, 0, 4, 2.3, -2.5, 0, 5.53, 1.19, 0.76, 0, 0, 5.2, 1, 299.6, 0.16, 0, 
5, eco3, 2, 7090, -306.3, 9541.7, 21915.2, 638.5, 63.9, 105, 179.4, 13.66, 528.7, 18.1, 612.8, 61.3, 9696.3, 969.6, 3666, 176.1, 72.2, 160.8, 9.8, 12.2, 1680.8, 2146.9, 2668.6, 3045.5, 14.5, 1.6, 25.1, 10.7, 16.3, 1.4, 0.4, 10.8, 0, 0.5, 64.1, 140.3, 106.5, 122.9, 0.1, 1.2, 0, 0, 5.9, 3.3, -4, 0, 5.98, 1.98, 1.35, 0.9, 0, 5.6, 1.1, 459.3, 0.22, 0, 
5, eco4, 3, 7250, -281.6, 8394.3, 23463, 577.6, 57.8, 99.6, 189.5, 14.04, 479.9, 15.9, 578.7, 57.9, 10456.5, 1045.7, 3815.8, 177, 69, 161.4, 9.1, 11.9, 1695.3, 2039.4, 2350.4, 2309.3, 13.8, 1.5, 27.7, 10.5, 17, 1.3, 0.4, 10.9, 0, 0.5, 64.1, 131.3, 93.5, 93.4, 0.1, 1.2, 0, 0, 5.6, 2.5, -3.3, 0, 6.43, 2.05, 1.49, 0.8, 0, 5, 1.1, 408.2, 0.22, 0, 
5, eco5, 4, 6494, -176.2, 5973.3, 20821.7, 400.3, 40, 77, 159.4, 11.95, 353.4, 11.6, 484.7, 48.5, 9304.4, 930.4, 3519.5, 140.5, 56.8, 156.7, 7, 10.7, 1519.3, 1508.3, 1762.1, 1183.6, 12.7, 1.3, 27, 6.6, 16, 0.9, 0.3, 11, 0, 0.4, 54.9, 94.3, 68, 48.1, 0.1, 1.1, 0, 0, 4.4, 1.8, -2.3, 0, 6.58, 3.08, 2.04, 1, 0, 3.5, 1, 288.9, 0.2, 0, 
5, eco6, 5, 12796, -165.1, 8269, 23328.4, 403.5, 40.3, 62.9, 173.9, 9.36, 468.9, 12.6, 462.6, 46.3, 10506.1, 1050.6, 3488.1, 185, 52.4, 163.1, 4.7, 8.4, 1453.3, 2133, 2334.4, 2348.3, 13.9, 1.4, 35.3, 5.6, 16, 1, 0.3, 12.5, 0, 0.4, 48.9, 134.2, 95.5, 94.7, 0.1, 1.1, 0, 0, 3.1, 3.1, -2.5, 0, 5.55, 2.54, 1.31, 0, 0, 4.3, 1.2, 395.8, 0.15, 0, 
5, eco7, 6, 7385, -91.4, 9601.2, 25062.4, 359.6, 36, 52.4, 187.2, 9.21, 534.5, 13.9, 406.3, 40.6, 11370.5, 1137, 3586, 213.7, 56.6, 178.7, 4.1, 7.6, 1573.3, 2534.9, 2592.8, 2900.3, 12.5, 1.2, 40.4, 6.2, 16.5, 1.1, 0.3, 14.5, 0, 0.3, 54.9, 153.4, 107.1, 116.8, 0.1, 1.2, 0, 0, 3, 3.5, -2.8, 0, 6.03, 4.66, 1.67, 0, 0, 4, 1, 456.5, 0.14, 0, 
5, eco8, 7, 1197, -64.6, 9091, 21614.3, 309.1, 30.9, 45.5, 161.4, 12.62, 512.2, 13, 353.4, 35.3, 9790.7, 979.1, 3293.1, 209.9, 60.3, 176.2, 3.7, 6.8, 1811.7, 2669.2, 2394.2, 2216, 10.9, 1.1, 34.7, 5.3, 15.3, 1.1, 0.3, 14.7, 0, 0.3, 73.6, 154.2, 98.9, 89.2, 0.1, 1.1, 0, 0, 3.6, 3.1, -2.3, 0, 5.93, 5.61, 2.06, 0, 0, 3.5, 0.9, 443.9, 0.19, 0, 
5, eco9, 8, 47, -27.3, 12451.4, 16346.7, 252.5, 25.3, 41.4, 123.3, 8.89, 636.6, 12.1, 302.6, 30.3, 7368.7, 736.9, 2212.8, 205.4, 50.7, 117.3, 3.4, 6, 1355, 2984.7, 3031.1, 5080.6, 8.9, 0.9, 24.7, 3.8, 10.1, 1, 0.3, 9.3, 0, 0.3, 60, 177.3, 127.4, 203.8, 0.1, 0.7, 0, 0, 2.7, 3, -2.5, 0, 5.75, 1.77, 1.27, 0, 0, 2.7, 0.7, 587.2, 0.14, 0, 
10, eco1, 0, 925, -233.7, 3944, 13725.5, 379.2, 37.9, 98.9, 106.9, 11.41, 239.6, 6.3, 536.7, 53.7, 5912.4, 591.2, 3135.8, 100.6, 105.5, 139, 15.3, 19.4, 931.9, 850.8, 936, 1225.3, 12.9, 1.4, 15.9, 6.5, 13.7, 1, 0.5, 5.9, 0.1, 0.8, 28.4, 59.3, 32.3, 49.4, 0.1, 0, 0, 0, 2.3, 1.1, -1.2, 0, 4.18, 2.59, 0.6, 0, 0, 2.8, 1.1, 188.1, 0.19, 0, 
10, eco2, 1, 8080, -266.7, 5944.7, 19745.4, 523.1, 52.3, 138.5, 157.1, 9.25, 357.1, 11.6, 758.3, 75.8, 8529.3, 852.9, 3600, 175.1, 128.3, 163, 19.9, 24, 1108.5, 1352.1, 1495, 1989.1, 17.8, 2, 22.1, 9.8, 15.1, 1.7, 0.7, 6.1, 0.1, 1, 34.2, 101.1, 55.4, 80.8, 0.2, -0.2, 0, 0, 3.2, 3.5, -2.4, 0, 4.46, 1.8, 0.87, 0.5, 0, 3.9, 1.5, 288.7, 0.15, 0, 
10, eco3, 2, 7090, -246.3, 8814.1, 24760.6, 589.1, 58.9, 152, 198.8, 14.56, 522.8, 16.2, 849.8, 85, 10797.8, 1079.8, 4060.8, 243.2, 139.9, 176.3, 21.4, 25.6, 1418.7, 2028.5, 2318.4, 3048.4, 20, 2.2, 28, 12, 16.5, 2.2, 0.7, 6.5, 0.1, 1.1, 48.5, 155.9, 90.7, 123.9, 0.2, -0.3, 0, 0, 4.5, 5, -3.5, 0, 4.73, 2.95, 1.76, 0.4, 0, 4.5, 1.6, 442, 0.24, 0, 
