Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 3, PIF_CC_30, 60426, 5, 0, 157, 10, 10, 7177.38, 221.52, 0, 384, 153, 104, 10, 0, 0, 0, 0, 0, 84, 11, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3487.76281026602, 1739.07000511885, 50.5440001487732, 0, 0, 0, 0, 0, 1644.13800483942, 62.6616001844406, 0, 0, 13.4784000396729, 0, 0, 0, 0, 0, 146.350800430775, 0, 0, 0, 3.40200001001358, 13.932000041008, 0, 3.85560001134872, 0, 0, 0, 12.1824000358582, 0, 0, 0, 0, 
1, 5, PIF_CC_32, 46862, 8, 0, 130, 7, 7, 5575.04, 245.81, 0, 365, 137, 101, 22, 0, 0, 0, 0, 0, 70, 12, 1, 0, 0, 0, 0, 2, 2, 0, 4, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 5, 1, 0, 0, 0, 2540.77560747862, 1603.37880471945, 130.410000383854, 0, 0, 0, 0, 0, 1055.62440310717, 89.2296002626419, 5.02200001478195, 0, 0, 0, 0, 15.0012000441551, 8.97480002641678, 0, 45.0036001324654, 0, 0, 0, 31.3308000922203, 0, 0, 7.19280002117157, 0, 0, 0, 37.9728001117706, 5.11920001506805, 0, 0, 0, 
1, 5, PIF_CC_32, 49545, 10, 0, 68, 12, 12, 12287.28, 316.03, 0, 772, 198, 257, 7, 0, 0, 0, 0, 23, 147, 21, 32, 0, 20, 0, 0, 0, 0, 0, 16, 0, 0, 0, 18, 1, 0, 6, 2, 1, 1, 15, 7, 0, 0, 0, 3796.17841117382, 5146.70761514902, 74.1312002182007, 0, 0, 0, 0, 243.680400717258, 1863.97200548649, 111.099600327015, 307.152000904083, 0, 284.472000837326, 0, 0, 0, 0, 0, 99.7272002935409, 0, 0, 0, 122.60160036087, 7.97040002346039, 0, 25.9524000763893, 9.55800002813339, 3.88800001144409, 4.79520001411438, 138.4776004076, 46.915200138092, 0, 0, 0, 
1, 5, PIF_CC_32, 50030, 10, 0, 107, 1, 1, 724.43, 223.59, 0, 55, 13, 17, 0, 0, 0, 0, 0, 5, 10, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175.89960051775, 282.852000832558, 0, 0, 0, 0, 0, 45.0360001325607, 121.726800358295, 0, 91.4976002693176, 0, 0, 0, 0, 0, 0, 0, 7.41960002183914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 5, PIF_CC_32, 59996, 9, 325, 129, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 7, PIF_CC_34, 45686, 15, 0, 157, 8, 8, 5528.64, 213.3, 0, 383, 103, 130, 0, 0, 0, 0, 0, 20, 103, 2, 1, 0, 3, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 6, 0, 0, 0, 0, 1695.03840498924, 1812.09960533381, 0, 0, 0, 0, 0, 220.093200647831, 1628.22960479259, 7.48440002202988, 4.47120001316071, 0, 17.8524000525475, 0, 0, 0, 0, 3.92040001153946, 39.7548001170158, 0, 0, 0, 33.4044000983238, 0, 0, 0, 19.666800057888, 6.02640001773834, 0, 40.5972001194954, 0, 0, 0, 0, 
1, 7, PIF_CC_34, 45699, 11, 0, 140, 9, 9, 7675.85, 263.23, 0, 468, 141, 167, 31, 0, 0, 0, 0, 7, 88, 13, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 2995.76880881786, 3258.43560959101, 212.803200626373, 0, 0, 0, 0, 33.0480000972748, 958.068002820015, 75.2652002215385, 6.15600001811981, 0, 0, 0, 0, 0, 10.756800031662, 0, 0, 0, 0, 0, 92.2104002714157, 0, 0, 15.6168000459671, 0, 0, 0, 17.722800052166, 0, 0, 0, 0, 
1, 7, PIF_CC_34, 45834, 14, 0, 160, 7, 7, 6105.36, 269.2, 0, 375, 138, 100, 27, 0, 0, 0, 4, 1, 61, 13, 6, 0, 11, 0, 0, 0, 0, 1, 2, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3117.43080917597, 1513.43640445471, 183.902400541306, 0, 0, 0, 36.4824001073837, 5.99400001764297, 840.261602473259, 78.3756002306938, 38.6532001137733, 0, 166.17960048914, 0, 0, 0, 0, 3.79080001115799, 27.4752000808716, 0, 0, 0, 65.8368001937866, 0, 0, 5.05440001487732, 0, 0, 0, 22.485600066185, 0, 0, 0, 0, 
1, 7, PIF_CC_34, 46209, 11, 0, 171, 2, 2, 1563.82, 241.33, 0, 96, 37, 18, 6, 0, 0, 0, 0, 1, 20, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 2, 2, 0, 0, 0, 746.820002198219, 353.548801040649, 41.5692001223564, 0, 0, 0, 0, 3.43440001010895, 343.537201011181, 10.5624000310898, 3.46680001020432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.5372000575066, 0, 0, 0, 19.5048000574112, 0, 0, 15.1956000447273, 6.64200001955032, 0, 0, 0, 
1, 7, PIF_CC_34, 48044, 12, 302, 168, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 7, PIF_CC_34, 59491, 13, 235, 163, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 9, PIF_CC_36, 45577, 22, 450, 27, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 9, PIF_CC_36, 45837, 16, 325, 128, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 9, PIF_CC_36, 45920, 19, 445, 65, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 9, PIF_CC_36, 46791, 21, 310, 38, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 9, PIF_CC_36, 46820, 17, 130, 72, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 9, PIF_CC_36, 54484, 20, 345, 52, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 9, PIF_CC_36, 56008, 18, 440, 68, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 43462, 26, 235, 279, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 44077, 26, 240, 131, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 44078, 26, 270, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 49738, 23, 306, 291, 3, 3, 2656.15, 273.27, 8, 132, 60, 62, 4, 0, 0, 0, 1, 0, 6, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1456.70400428772, 1038.80880305767, 31.4280000925064, 0, 0, 0, 6.48000001907349, 0, 60.5556001782417, 0, 7.58160002231598, 0, 54.5940001606941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 49922, 23, 132, 93, 4, 4, 2125.12, 163.98, 22, 133, 72, 58, 2, 0, 0, 0, 0, 0, 18, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1162.4148034215, 788.35680232048, 8.6508000254631, 0, 0, 0, 0, 0, 141.750000417233, 0, 15.8112000465393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20760000944138, 0, 0, 4.92480001449585, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 49923, 23, 158, 265, 7, 7, 3827.74, 168.77, 31, 229, 111, 116, 1, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1884.12480554581, 1616.88960475922, 3.88800001144409, 0, 0, 0, 0, 0, 317.45520093441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37840001583099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 50355, 24, 270, 290, 2, 2, 1980.29, 305.6, 5, 80, 43, 35, 2, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1410.89040415287, 526.85640155077, 9.07200002670288, 0, 0, 0, 0, 0, 28.7064000844955, 0, 4.76280001401901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 50356, 24, 170, 158, 2, 2, 1614.85, 249.21, 4, 70, 38, 29, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 940.766402769089, 625.806001842022, 5.50800001621246, 0, 0, 0, 0, 0, 33.3396000981331, 0, 0, 0, 9.42840002775192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 50592, 24, 50, 257, 2, 2, 1376.38, 212.41, 7, 63, 33, 28, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 794.02680233717, 498.603601467609, 0, 0, 0, 0, 0, 0, 23.716800069809, 0, 39.23640011549, 0, 20.8008000612259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 50993, 24, 160, 111, 4, 4, 3151.06, 243.14, 10, 147, 63, 76, 0, 0, 0, 0, 0, 0, 4, 2, 4, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1406.74320414066, 1573.89480463266, 0, 0, 0, 0, 0, 0, 32.4000000953674, 7.80840002298355, 29.09520008564, 0, 93.2796002745628, 0, 0, 0, 0, 0, 3.46680001020432, 0, 0, 0, 0, 0, 0, 4.3740000128746, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2, PIF_PCT_29, 51372, 24, 120, 38, 1, 1, 273.91, 84.54, 8, 17, 8, 8, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76.1400002241135, 50.70600014925, 0, 0, 0, 0, 0, 3.04560000896454, 136.922400403023, 0, 3.72600001096725, 0, 0, 0, 0, 0, 0, 0, 3.36960000991821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
