Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
20, AescCali, 0, 0, 11, 135, 
20, AlnuRhom, 0, 0, 12, 12, 
20, ArbuMenz, 0, 0, 14, 1321, 
20, CornNutt, 0, 0, 0, 567, 
20, JuniOcci, 0, 0, 0, 11209, 
20, LithDens, 0, 0, 63, 0, 
20, PinuAtte, 0, 0, 0, 0, 
20, PinuMono, 0, 0, 0, 1989, 
20, PinuPond, 0, 0, 0, 9693, 
20, PinuSabi, 0, 0, 0, 1455, 
20, PinuWash, 0, 0, 0, 0, 
20, PseuMenz, 0, 0, 0, 20115, 
20, QuerChry, 0, 0, 537, 11621, 
20, QuerDoug, 0, 0, 8, 2082, 
20, QuerGarr, 0, 0, 0, 510, 
20, QuerKell, 0, 0, 413, 15760, 
20, QuerWisl, 0, 0, 118, 8993, 
20, TaxuBrev, 0, 0, 0, 0, 
20, TorrCali, 0, 0, 0, 158, 
20, UmbeCali, 0, 0, 1, 185, 
25, AbieConc, 0, 0, 0, 17821, 
25, AbieMagn, 0, 0, 0, 16618, 
25, CaloDecu, 0, 0, 0, 11913, 
25, FX_R_SEED, 0, 0, 0, 6, 
25, NOFX_R_SEED, 0, 0, 0, 25, 
25, NOFX_NOR_SEED, 0, 0, 0, 0, 
25, PinuAlbi, 0, 0, 0, 596, 
25, PinuCont, 0, 0, 0, 315, 
25, PinuJeff, 0, 0, 0, 5919, 
25, PinuLamb, 0, 0, 0, 6840, 
25, PinuMont, 0, 0, 0, 289, 
25, PopuTrem, 0, 0, 0, 449, 
25, TsugMert, 0, 0, 0, 0, 
25, AcerMacr, 0, 0, 0, 0, 
25, AescCali, 0, 0, 0, 1, 
25, AlnuRhom, 0, 0, 0, 0, 
25, ArbuMenz, 0, 0, 0, 817, 
25, CornNutt, 0, 0, 0, 434, 
25, JuniOcci, 0, 0, 0, 11141, 
25, LithDens, 0, 0, 1, 378, 
25, PinuAtte, 0, 0, 0, 2, 
25, PinuMono, 0, 0, 0, 1833, 
25, PinuPond, 0, 0, 0, 7957, 
25, PinuSabi, 0, 0, 0, 1468, 
25, PinuWash, 0, 0, 0, 0, 
25, PseuMenz, 0, 0, 0, 16412, 
25, QuerChry, 0, 0, 3, 12049, 
25, QuerDoug, 0, 0, 0, 2696, 
25, QuerGarr, 0, 0, 0, 606, 
25, QuerKell, 0, 0, 2, 12134, 
25, QuerWisl, 0, 0, 1, 8124, 
25, TaxuBrev, 0, 0, 0, 0, 
25, TorrCali, 0, 0, 0, 45, 
25, UmbeCali, 0, 0, 0, 38, 
