EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
17, 2, 626, 191, 16.9398823714909, 351, 30023, Accidental, 1, 1, 46, 46, 3.24, 11.5687379226723, 224.65984569, NaN, 16.94, NaN, 0, 0, 0.129999995231628, 0, 0, 2000, 16416, 
18, 3, 412, 144, 0.921126740447339, 90, 95996, Accidental, 1, 1, 40, 40, 20.0914128, 28.8583396558371, 187.33357352, NaN, 0.92, NaN, 0, 0, 0.129999995231628, 0, 0, 1980, 13252, 
19, 3, 555, 160, 34.8314155480442, 178, 59517, Accidental, 1, 1, 0, 0, 15.5488788, 15.5488788, 215.34701502, NaN, 34.83, NaN, 0, 0, 0, 0, 0, 2000, 0, 
20, 3, 492, 179, 45.5892435704252, 218, 65505, Accidental, 2, 4332, 75791, 90675, 13.6200793717733, 27.8910672848706, 174.988135804762, 0.133918263680443, 44.76, 0.745902952243772, 445.220079786663, 421.592172158339, 0.146980647866237, 0.00255174038306832, 80.0780240073869, 807.26, 26525122, 
21, 3, 406, 280, 38.4617773944143, 224, 11456, Lightning, 1, 1, 19, 24, 6.95701584, 4.15652591722629, 67.9634114, NaN, 38.46, NaN, 509.835915262822, 509.44857819656, 0.154785126447678, 0.00607246716840982, 0, 848, 5769, 
22, 3, 380, 182, 43.9878666908276, 226, 26114, Accidental, 1, 1, 59, 59, 8.77070916, 6.6383290249703, 17.8109803, NaN, 43.99, NaN, 0, 0, 0.196017950773239, 0, 616, 2000, 15755, 
23, 3, 657, 548, 33.9435418206409, 227, 25153, Accidental, 1, 1, 40, 40, 8.64, 7.92451256032745, 292.2222469, NaN, 33.94, NaN, 0, 0, 0.0601622723042965, 0, 711, 2000, 14951, 
24, 3, 278, 307, 48.3954247791962, 242, 70729, Lightning, 19, 43457, 2330288, 2429197, 10.5342940847892, 29.1898475296731, 160.415757176815, 0.163889911634757, 45.66, 0.754427628131526, 31.4858893784171, 29.5357331122847, 0.142337166230215, 0.000132726371350181, 547.037531352831, 1200.65, 938382406, 
25, 3, 355, 174, 38.4706599226833, 244, 38183, Accidental, 1, 1, 2, 2, 6.63404364, 10.1884158204685, 199.83727538, NaN, 38.47, NaN, 639.768906650752, 611.081846877565, 0.137063428759575, 0.000384050840735522, 0, 676, 299, 
26, 3, 649, 396, 29.3948702404736, 269, 10650, Lightning, 1, 1, 36, 36, 9.31396176, 5.33143463010965, 57.2707938, NaN, 29.39, NaN, 0, 0, 0.0719063133001328, 0, 911, 2000, 21870, 
27, 3, 602, 182, 46.5522859577408, 273, 45422, Accidental, 1, 1, 40, 40, 7.03660536, 10.6129089761449, 104.5165151, NaN, 46.55, NaN, 0, 0, 0.207237720489502, 0, 104, 2000, 11208, 
28, 4, 269, 511, 34.6537933700756, 192, 58094, Lightning, 1, 1, 53, 53, 16.23829068, 15.254254419896, 234.75985401, NaN, 34.65, NaN, 0, 0, 0.150000005960464, 0, 1239, 1122, 24169, 
29, 4, 265, 161, 41.5262971552509, 202, 34684, Accidental, 1, 1, 6, 6, 11.5170696, 8.94130161975021, 6.43165450000004, NaN, 41.53, NaN, 0, 0, 0.129999995231628, 0, 0, 2000, 830, 
30, 4, 512, 123, 43.3976710847072, 228, 46998, Accidental, 1, 1, 20, 20, 10.39882572, 11.4407611495646, 182.007342341, NaN, 43.4, NaN, 0, 0, 0.219999998807907, 0, 0, 2000, 4870, 
31, 4, 619, 599, 29.2587407299817, 233, 70596, Lightning, 1, 1, 41, 41, 12.96, 18.8836815647294, 6.82715769999999, NaN, 29.26, NaN, 0, 0, 0.129999995231628, 0, 167, 2000, 13797, 
32, 4, 665, 308, 38.5423076103319, 242, 74713, Accidental, 1, 1, 0, 0, 13.92745212, 18.4236747518602, 192.69450908, NaN, 38.54, NaN, 703.546704166547, 651.246936222372, 0.131994128227234, 0, 0, 581, 0, 
33, 4, 307, 133, 35.6157638072339, 271, 84761, Accidental, 1, 1, 2, 2, 20.09014704, 21.1299588463342, 182.016052131, NaN, 35.62, NaN, 0, 0, 0.136137515306473, 0, 0, 2000, 305, 
34, 4, 325, 149, 36.9667284815957, 307, 90314, Accidental, 1, 1, 63, 63, 24.6466926, 22.1812223391113, 341.5740168, NaN, 36.97, NaN, 0, 0, 0.187788516283035, 0, 0, 2000, 23699, 
35, 5, 636, 202, 1.72324397643135, 63, -15177, Accidental, 2, 1, 40, 40, 8.64, 3.64268533927876, 209.26173151, NaN, 1.72, NaN, 0, 0, 0.133957773447037, 0, 249, 2000, 12944, 
36, 5, 253, 552, 34.7957481259598, 163, 44043, Lightning, 1, 1, 46, 46, 11.27305584, 12.061226597067, 252.47856997, NaN, 34.8, NaN, 0, 0, 0.150000005960464, 0, 857, 1820, 32314, 
37, 5, 237, 543, 41.314023691648, 171, 48044, Lightning, 1, 1, 23, 23, 9.806418, 11.9887962870099, 240.46228934, NaN, 41.31, NaN, 0, 0, 0.100000001490116, 0, 285, 2000, 7592, 
38, 5, 570, 172, 42.5394183254223, 183, 52243, Accidental, 1, 1, 0, 0, 10.68365232, 12.7532964618344, 234.97951112, NaN, 42.54, NaN, 684.189283654213, 669.299160851552, 0.295968413352966, 0, 0, 548, 0, 
39, 5, 315, 141, 51.4701110291128, 214, 111381, Accidental, 3, 2032, 85921, 86185, 16.1458994498035, 15.3871276453503, 11.4144743612205, 9.79812900049237, 50.88, 0.706801123516548, 117.943006514156, 105.919279548944, 0.1496071021949, 1.80287338328589E-05, 282.362204724409, 1656.92, 25960706, 
40, 5, 142, 79, 30.0390299566979, 238, 30901, Accidental, 1, 1, 82, 82, 6.01974144, 9.80654617018392, 67.9480071, NaN, 30.04, NaN, 0, 0, 0.129999995231628, 0, 216, 2000, 26518, 
41, 5, 647, 180, 39.9999230631999, 255, 29159, Accidental, 1, 1, 3, 3, 6.81234228, 7.92238819062789, 212.58707868, NaN, 40, NaN, 0, 0, 0.312875032424927, 0, 0, 2000, 448, 
42, 5, 545, 177, 17.7204383280299, 293, 30538, Accidental, 1, 1, 7, 9, 10.78778268, 11.5681209856449, 221.52411376, NaN, 17.72, NaN, 684.189283654213, 650.047680829502, 0.203989326953888, 0.0030317023380488, 0, 614, 1893, 
43, 5, 475, 171, 19.0188593179676, 316, 37425, Accidental, 1, 1, 51, 51, 16.2016668, 12.9283470828111, 38.9999989, NaN, 19.02, NaN, 0, 0, 0.188302055001259, 0, 148, 2000, 21310, 
44, 5, 520, 139, 31.2567913579059, 321, 12231, Accidental, 1, 1, 61, 61, 5.83469568, 5.40981278087105, 161.9904346, NaN, 31.26, NaN, 0, 0, 0.310000002384186, 0, 111, 2000, 21627, 
45, 6, 156, 77, 12.9538939642439, 136, 6374, Accidental, 1, 1, 37, 53, 9.14555952, 6.82689612225755, 171.1673873, NaN, 12.95, NaN, 699.871034851008, 661.564756898555, 0.129999995231628, 0.0328058225870385, 905, 462, 16965, 
46, 6, 660, 174, 35.8853452625005, 219, 51988, Accidental, 1, 1, 23, 40, 10.15483392, 13.6915426522136, 224.79671261, NaN, 35.89, NaN, 822.492192652785, 758.416030555295, 0.150000005960464, 0.0538116985537295, 0, 497, 7211, 
47, 6, 411, 166, 38.0215422310306, 283, 58617, Accidental, 1, 1, 0, 0, 10.886814, 14.8681315308601, 128.6733728, NaN, 38.02, NaN, 735.714652706666, 678.852289320276, 0.191535130143166, 0, 0, 594, 0, 
48, 6, 143, 245, 19.5288655557489, 322, 53721, Lightning, 1, 1, 3, 17, 11.300823, 16.5306352307434, 330.8720835, NaN, 19.53, NaN, 808.820722322924, 806.959188279172, 0.14522285759449, 0.027621524712979, 0, 410, 2468, 
49, 7, 659, 290, 5.61312449644713, 55, 2600, Accidental, 1, 1, 2, 2, 5.8269996, 7.07356229248594, 152.689278, NaN, 5.61, NaN, 784.35646863587, 721.931671549652, 0.177002310752869, 0.00271062766375524, 692, 503, 692, 
50, 7, 158, 377, 27.2128437100395, 158, 55741, Lightning, 1, 1, 6, 10, 14.01342552, 15.8366885786306, 187.496168253, NaN, 27.21, NaN, 650.099872078981, 623.63938859954, 0.145469605922699, 0.0120159179994191, 576, 474, 1663, 
51, 7, 654, 550, 42.1648356715664, 215, 64719, Accidental, 1, 3, 73, 90, 13.32, 16.2449188749129, 200.93624562, 0, 42.16, 0.167330437882537, 590.001378401267, 529.277270216707, 0.15390815337499, 0.0255196183530187, 751.333333333333, 561, 43318, 
52, 7, 405, 145, 46.6210991043126, 240, 38657, Accidental, 1, 1, 3, 3, 13.98825144, 9.07565462324557, 167.005236, NaN, 46.62, NaN, 719.567931623122, 692.814294691732, 0.129999995231628, 0.00584797011871806, 0, 590, 1209, 
53, 7, 627, 561, 33.8055476780127, 252, 38502, Accidental, 1, 1, 31, 32, 10.44, 10.9586254420855, 196.90271274, NaN, 33.81, NaN, 590.001378401267, 538.367940314383, 0.1474829018116, 0.0257189540453266, 371, 657, 15090, 
54, 7, 504, 201, 8.68937689748632, 341, 76891, Accidental, 1, 1, 4, 11, 23.56972668, 23.3831666261532, 129.9999997, NaN, 8.69, NaN, 737.861362200485, 649.343090100082, 0.150000005960464, 0.0180004191468764, 186, 532, 960, 
55, 8, 644, 170, 27.599846472272, 206, 20773, Accidental, 1, 1, 1, 1, 6.91483356, 7.88533329884362, 190.17244133, NaN, 27.6, NaN, 822.492192652785, 770.322526275987, 0.158119887113571, 0.00428237024632114, 200, 532, 200, 
56, 8, 257, 376, 28.6106220909868, 259, 41169, Lightning, 1, 1, 19, 19, 9.923706, 12.3381121782733, 225.96895842, NaN, 28.61, NaN, 656.952039372525, 585.179938165387, 0.128486812114716, 0.025542790510791, 0, 739, 8378, 
57, 9, 337, 107, 6.76125161015508, 70, 45010, Accidental, 1, 1, 30, 50, 14.62608, 16.4750390379299, 28.9781836, NaN, 6.76, NaN, 761.796339369839, 708.374768039725, 0.129999995231628, 0.0392170380774022, 546, 434, 11222, 
58, 9, 245, 153, 24.6353340582106, 157, 33711, Accidental, 1, 1, 44, 64, 11.62829808, 11.2493904646778, 105.895549, NaN, 24.64, NaN, 646.283778436885, 623.356353612905, 0.145328909158707, 0.0535545393283693, 423, 491, 13893, 
59, 9, 414, 141, 45.1133119842126, 181, 87197, Accidental, 1, 155, 998, 1550, 13.7378458590968, 21.1242742057376, 301.597056807743, 0, 43.25, 0.644647638900584, 737.770051067513, 703.165490024203, 0.128225258449393, 0.0147597605888346, 99.1870967741935, 472.61, 351474, 
60, 9, 542, 379, 37.5680552217969, 225, 25535, Lightning, 1, 1, 43, 51, 6.82816716, 7.46833776351146, 204.45874438, NaN, 37.57, NaN, 562.364988013821, 535.847983283029, 0.100000001490116, 0.0432606961441578, 547, 590, 16713, 
61, 9, 217, 145, 47.2546221031334, 231, 11670, Accidental, 1, 1, 0, 0, 10.1436768, 2.88880568705695, 115.5335067, NaN, 47.25, NaN, 646.283778436885, 619.52373121178, 0.136641904711723, 0, 0, 776, 0, 
62, 9, 646, 550, 37.6571597926639, 236, 43743, Accidental, 1, 1, 37, 52, 11.88, 11.5652994182251, 216.24682696, NaN, 37.66, NaN, 590.001378401267, 556.948182246355, 0.00571723375469446, 0.020809529065449, 1036, 487, 20065, 
63, 9, 642, 174, 38.8090667770986, 254, 61062, Accidental, 1, 1, 28, 46, 13.3948332, 15.3021738911813, 221.71626638, NaN, 38.81, NaN, 822.492192652785, 772.912519074449, 0.203097969293594, 0.0516220263427846, 0, 459, 13158, 
64, 9, 364, 175, 50.9475435006979, 267, 97627, Accidental, 7, 14267, 159808, 264542, 14.7930973760431, 22.5010332710336, 181.333802539655, 1.63185195569886, 48.47, 0.740013283678322, 649.646746685617, 599.787463229425, 0.150692997846607, 0.0189771880750643, 221.410597883227, 538.37, 63712150, 
65, 9, 628, 280, 35.1846481003935, 293, 19503, Accidental, 1, 1, 5, 7, 6.59388636, 6.46349092201227, 164.1774961, NaN, 35.18, NaN, 784.35646863587, 717.543104451573, 0.209999993443489, 0.0242440117412512, 734, 488, 3442, 
66, 9, 654, 177, 82.364401846858, 311, 39878, Accidental, 6, 30076, 432531, 793047, 21.8311530050239, 24.483133362043, 145.880309901427, 1.19368246051538, 72.24, 0.772230758686457, 718.683753117724, 668.952198281416, 0.150417351268956, 0.0294660663765668, 203.730682271579, 472.6, 165433913, 
67, 9, 442, 167, 23.2174827009426, 325, 94222, Accidental, 1, 1, 0, 0, 31.7752668, 25.1209501558822, 30.7229824, NaN, 23.22, NaN, 735.714652706666, 688.74053391172, 0.140001758933067, 0, 0, 486, 0, 
68, 10, 350, 131, 0.385033082435669, 49, 26623, Accidental, 1, 1, 39, 44, 12.05501796, 13.2788346945644, 316.7363771, NaN, 0.39, NaN, 752.482796827942, 695.769702571844, 0.129999995231628, 0.0360177586774001, 0, 557, 12444, 
69, 10, 143, 71, 28.3419979614266, 161, 21122, Accidental, 1, 1, 33, 52, 6.0224004, 7.85304969931098, 121.5932327, NaN, 28.34, NaN, 858.120116354735, 786.538882133332, 0.129999995231628, 0.0373177111538588, 450, 476, 12313, 
70, 10, 594, 209, 26.5652105821446, 178, 30915, Accidental, 1, 1, 6, 11, 12.93522048, 10.3296219999702, 82.5546982, NaN, 26.57, NaN, 664.750227278405, 615.116164046722, 0.170000001788139, 0.0179227665699296, 182, 632, 3501, 
71, 10, 252, 170, 37.5246161453911, 209, 49131, Accidental, 1, 1, 27, 56, 13.01626152, 12.8012256559294, 36.4407888, NaN, 37.52, NaN, 646.283778436885, 619.874554041094, 0.129999995231628, 0.0496749086438682, 792, 439, 11217, 
72, 10, 308, 116, 40.8804318180268, 218, 46609, Accidental, 1, 1, 7, 9, 12.8798172, 11.7298015171056, 15.1509724, NaN, 40.88, NaN, 761.796339369839, 709.047337293376, 0.129768401384354, 0.020090442807044, 0, 572, 3010, 
73, 10, 331, 169, 33.335015427979, 236, 19604, Accidental, 1, 1, 4, 5, 7.82533584, 6.76312079994888, 183.697599554, NaN, 33.34, NaN, 687.962543475624, 644.378276178228, 0.129999995231628, 0.0137648528672344, 190, 640, 2973, 
74, 10, 366, 121, 38.0505297202204, 243, 30403, Accidental, 1, 1, 33, 45, 12.53148048, 8.49497479347846, 36.8083828, NaN, 38.05, NaN, 752.482796827942, 701.055759956241, 0.129999995231628, 0.050602815416856, 151, 544, 11728, 
75, 10, 356, 130, 31.3821615002098, 277, 36789, Accidental, 1, 1, 42, 54, 11.97657828, 10.9345611512851, 341.8628656, NaN, 31.38, NaN, 752.482796827942, 690.22278174901, 0.129999995231628, 0.0450990442439415, 519, 488, 17531, 
76, 10, 430, 320, 49.875034248417, 288, 102434, Lightning, 2, 4853, 38205, 64164, 24.3935532437689, 29.9757745829455, 171.284053558696, 0.0494641384995878, 52.06, 0.783568925135191, 600.309372508196, 556.203302349127, 0.138036830989789, 0.0158375143928135, 204.716257984752, 503.15, 17315461, 
77, 10, 661, 307, 51.8451718522778, 302, 39242, Accidental, 2, 4132, 40188, 79598, 15.0352375646366, 17.639328380661, 95.2298138425702, 4.55821834906802, 49.94, 0.718247551103386, 752.400589737462, 722.374259718544, 0.127630011700811, 0.0307897160832329, 119.886737657309, 473, 18010892, 
78, 10, 628, 174, 32.1282096240013, 317, 38581, Accidental, 1, 1, 13, 20, 10.15483392, 11.2273456487061, 194.85092985, NaN, 32.13, NaN, 802.018573646496, 781.47861119259, 0.148200899362564, 0.059602311904482, 0, 448, 7238, 
79, 11, 699, 555, 19.8421443231035, 167, 64454, Lightning, 1, 1, 25, 27, 20.88, 18.9065662270748, 51.4264776, NaN, 19.84, NaN, 474.908870186435, 442.662818540646, 0.129999995231628, 0.0448975021873244, 0, 703, 9481, 
80, 11, 27, 264, 38.7526208368558, 202, 62984, Lightning, 1, 1, 22, 30, 9.86736456, 15.7446294806093, 60.9765998, NaN, 38.75, NaN, 744.134026279588, 736.200145376301, 0.122026979923248, 0.0644842394000571, 0, 432, 9882, 
81, 11, 650, 580, 31.0844407859282, 207, 32800, Accidental, 1, 1, 36, 39, 9, 10.0786212084045, 340.1955545, NaN, 31.08, NaN, 527.569909572316, 527.569909572316, 0.0299999993294477, 0.0681139811030268, 151, 589, 19571, 
82, 11, 654, 544, 33.7852005944876, 222, 29860, Accidental, 1, 1, 45, 49, 9.36, 9.01083334036725, 318.8631851, NaN, 33.79, NaN, 527.569909572316, 527.569909572316, 0.0354610681533813, 0.0654813203236317, 275, 576, 25448, 
83, 11, 265, 273, 31.8660839312265, 266, 16648, Lightning, 1, 1, 40, 65, 7.56, 6.31569550727522, 19.3469119, NaN, 31.87, NaN, 768.097561597719, 758.349505200774, 0.129999995231628, 0.0913883075786368, 0, 458, 15743, 
84, 11, 519, 139, 56.6740179790973, 270, 88928, Accidental, 2, 4786, 47283, 71895, 14.5477598625664, 16.6880630789236, 259.576510902863, 5.02612330198537, 56.86, 0.760001423931081, 728.74851974947, 673.646157883801, 0.168549550351318, 0.0311229345852525, 105.822189720017, 546.34, 21236723, 
85, 11, 281, 559, 33.5670666079455, 273, 46573, Lightning, 1, 1, 29, 33, 12.9560868, 12.8161659180443, 86.8540213, NaN, 33.57, NaN, 502.753026147334, 486.63434129134, 0.140000000596046, 0.0816705518077575, 310, 565, 18663, 
86, 11, 281, 160, 47.2333814536621, 291, 46651, Accidental, 3, 4531, 89142, 142111, 13.0212794986627, 18.9435179657851, 241.521456729576, 0.971302428256071, 48.81, 0.737271161990116, 646.941852885637, 612.616222910666, 0.150650910610425, 0.0441166655585302, 183.389980136835, 516.03, 34812148, 
87, 11, 364, 551, 26.7102641491148, 291, 12127, Lightning, 1, 1, 31, 33, 9.8025984, 6.06670183474851, 26.6796693, NaN, 26.71, NaN, 507.472530272925, 481.348940292823, 0.107330285012722, 0.0754271295272985, 254, 697, 26355, 
88, 11, 579, 200, 46.658435065194, 305, 3596, Accidental, 1, 1, 24, 30, 5.2314411996, 1.15553968582044, 51.4056702, NaN, 46.66, NaN, 718.650423587819, 703.683186756352, 0.161918491125107, 0.0604512122542577, 0, 572, 12296, 
89, 11, 604, 219, 19.834553953674, 326, 36195, Accidental, 1, 1, 50, 75, 9.465942096, 12.5286750157395, 332.2929119, NaN, 19.83, NaN, 615.446093651394, 606.852468885718, 0.129999995231628, 0.0746111745772777, 252, 485, 18478, 
90, 12, 532, 217, 11.9542894820012, 52, 12217, Accidental, 1, 1, 13, 15, 9.9365508, 8.29541717914042, 344.1865594, NaN, 11.95, NaN, 600.508779627593, 547.676760420651, 0.150000005960464, 0.050045107275231, 0, 762, 10270, 
91, 12, 357, 151, 45.4185901640254, 223, 50110, Accidental, 1, 2, 63, 89, 14.06414268, 11.5415449895693, 51.2445372, 50, 45.42, 0.0497657013797659, 668.132203355572, 621.241791747925, 0.129999995231628, 0.0655748269663852, 103, 569, 26166, 
92, 12, 429, 138, 49.1848131605874, 234, 12904, Accidental, 3, 1572, 20508, 32720, 14.0513673320611, 16.9240706221946, 90.9247250092229, 2.31063017186505, 47.58, 0.679444550245338, 718.444688538884, 693.486631129485, 0.134991239646188, 0.037039368873862, 155.450381679389, 477.17, 7996025, 
93, 12, 236, 175, 90.2627702326978, 250, 21311, Accidental, 4, 9062, 137324, 244923, 25.1853297883364, 23.5103574409543, 222.045896402387, 2.34521575984991, 79.13, 0.774308978797875, 688.125758194582, 647.953184993976, 0.151508899191318, 0.0367451533738373, 153.438313838005, 477.82, 55780326, 
94, 12, 450, 384, 54.6075697445172, 250, 32016, Lightning, 6, 7635, 202641, 255986, 21.5776671669776, 20.6995960649519, 75.4458590986285, 2.42860885512182, 59.71, 0.766010408088201, 546.579003852844, 503.758182347089, 0.11116994661178, 0.0550200258172305, 218.077275703995, 589.42, 115349997, 
95, 12, 296, 153, 47.2333814536621, 291, 66344, Accidental, 3, 3982, 44886, 73527, 12.6915446411153, 19.5141625088418, 236.31450313865, 0.439588043205225, 48.61, 0.740174464276011, 662.320147792475, 621.709756482233, 0.156065350838209, 0.0257300380152351, 120.903817177298, 542.09, 18772665, 
96, 12, 461, 152, 16.9406971051102, 352, 13240, Accidental, 1, 1, 1, 1, 6.8124650364, 7.78016716961606, 244.01690087, NaN, 16.94, NaN, 685.485884707531, 667.270182154846, 0.16688260436058, 0.00397624892839945, 542, 505, 542, 
97, 13, 658, 177, 22.5170134204101, 163, 20053, Accidental, 1, 1, 14, 20, 10.5148332, 8.48350040978366, 328.12066, NaN, 22.52, NaN, 795.235799265604, 705.338831873044, 0.150000005960464, 0.0514680603897581, 0, 634, 10876, 
98, 13, 466, 184, 37.0683657959913, 188, 31341, Accidental, 1, 1, 0, 0, 9.79627968, 8.85379031381795, 299.2488904, NaN, 37.07, NaN, 685.485884707531, 661.706910744808, 0.166376158595085, 0, 0, 622, 0, 
99, 13, 383, 214, 33.8956494268055, 190, 35238, Accidental, 1, 1, 0, 2, 8.46479916, 10.2083214279421, 303.3177268, NaN, 33.9, NaN, 595.285900147311, 570.605091116823, 0.129999995231628, 0.0125092728662201, 0, 700, 0, 
100, 13, 620, 201, 43.6731300344434, 232, 37564, Accidental, 1, 2, 37, 50, 9.33234228, 8.92761057359085, 328.221968, 30, 43.67, 0.00875029012525273, 795.235799265604, 699.727620477391, 0.183640897274017, 0.0527118209899131, 0, 643, 21123, 
101, 13, 541, 467, 43.8822011082718, 249, 59354, Lightning, 1, 2, 99, 105, 16.43417856, 13.615264053104, 261.07792037, 0, 43.88, 0.0594521633313924, 496.913160068818, 420.767321113309, 0.0545346662402153, 0.0771715060254363, 293.5, 793.5, 50796, 
102, 13, 420, 401, 54.6075697445172, 250, 27566, Lightning, 8, 3145, 73354, 95864, 19.0158732257547, 17.6737931553351, 51.5011889336079, 4.56488549618321, 54, 0.746833438577204, 580.069576415859, 557.94721937014, 0.121013684258263, 0.0469665792351068, 158.810492845787, 555.23, 43359693, 
103, 13, 525, 380, 42.7833954410976, 260, 19624, Lightning, 4, 912, 20698, 25379, 23.6885920859207, 23.6078482313518, 315.167516640462, 0, 42.2, 0.675676901082738, 553.950145727471, 513.030101730109, 0.10473822217982, 0.0428161568603195, 154.506578947368, 572.15, 11574270, 
104, 13, 276, 172, 51.7505459784709, 275, 46518, Accidental, 4, 6241, 54580, 84702, 9.95903256932513, 14.1234556943263, 136.564171051317, 10.6971153846154, 53.06, 0.695384365358254, 686.744726584168, 642.559601288669, 0.152610862751073, 0.0188287900194202, 64.7170325268387, 608.24, 26928990, 
105, 13, 473, 163, 35.441183344336, 285, 27514, Accidental, 1, 1, 0, 0, 7.6340448, 8.23336134245027, 232.09244127, NaN, 35.44, NaN, 750.792392850128, 717.989937152593, 0.129999995231628, 0, 0, 592, 0, 
106, 13, 761, 400, 33.7890807376471, 304, 15992, Lightning, 1, 1, 47, 51, 9.1520543844, 5.87976398568239, 84.4518508, NaN, 33.79, NaN, 488.221001655338, 474.198151401448, 0.109999999403954, 0.0639052620276997, 203, 717, 24294, 
107, 13, 333, 582, 19.9329361799547, 354, 48876, Accidental, 1, 1, 33, 37, 15.403837752, 15.376423157453, 327.2814445, NaN, 19.93, NaN, 502.753026147334, 433.849013567634, 0.036664891988039, 0.0734566433111805, 101, 796, 15153, 
108, 14, 661, 234, 4.66285417997421, 26, 15200, Accidental, 1, 1, 3, 3, 10.214955, 10.0600829540613, 322.2600905, NaN, 4.66, NaN, 710.063800968031, 692.157777928474, 0.150000005960464, 0.00899567057607363, 27, 555, 1113, 
