Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2033, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2034, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2035, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2036, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2037, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2038, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2039, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2040, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2041, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2042, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2043, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2044, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2045, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2046, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2047, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2048, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2049, eco3, 2, 63.85, 16.7, 0, 308, 0, 
2010, eco4, 3, 138.85, 14.34, 0, 309, 0, 
2011, eco4, 3, 90.69, 14.33, 0, 310, 0, 
2012, eco4, 3, 128.45, 15.72, 0, 329, 0, 
2013, eco4, 3, 30.74, 15.94, 0, 329, 0, 
2014, eco4, 3, 101.89, 16.7, 0, 365, 0, 
2015, eco4, 3, 60.8, 16.34, 0, 301, 0, 
2016, eco4, 3, 133.5, 15.74, 0, 338, 0, 
2017, eco4, 3, 154.73, 15.71, 0, 365, 0, 
2018, eco4, 3, 93.81, 15.71, 0, 347, 0, 
2019, eco4, 3, 127.69, 15.39, 0, 365, 0, 
2020, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2021, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2022, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2023, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2024, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2025, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2026, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2027, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2028, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2029, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2030, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2031, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2032, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2033, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2034, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2035, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2036, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2037, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2038, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2039, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2040, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2041, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2042, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2043, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2044, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2045, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2046, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2047, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2048, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2049, eco4, 3, 64.13, 16.55, 0, 306, 0, 
2010, eco5, 4, 132.42, 14.27, 0, 306, 0, 
2011, eco5, 4, 95.58, 14.32, 0, 306, 0, 
2012, eco5, 4, 125.18, 15.73, 0, 325, 0, 
2013, eco5, 4, 29.08, 16, 0, 328, 0, 
2014, eco5, 4, 103.49, 16.43, 0, 365, 0, 
2015, eco5, 4, 64.73, 15.91, 0, 300, 0, 
2016, eco5, 4, 130.7, 15.5, 0, 335, 0, 
2017, eco5, 4, 153.88, 15.43, 0, 365, 0, 
2018, eco5, 4, 86.87, 15.35, 0, 342, 0, 
2019, eco5, 4, 130.83, 15.2, 0, 365, 0, 
2020, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2021, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2022, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2023, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2024, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2025, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2026, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2027, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2028, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2029, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2030, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2031, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2032, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2033, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2034, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2035, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2036, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2037, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2038, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2039, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2040, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2041, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2042, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2043, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2044, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2045, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2046, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2047, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2048, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2049, eco5, 4, 71.49, 16.12, 0, 299, 0, 
2010, eco14, 5, 244.43, 9.28, 115, 291, 0, 
2011, eco14, 5, 162.39, 9.51, 112, 291, 0, 
2012, eco14, 5, 241.68, 10.89, 93, 311, 0, 
2013, eco14, 5, 53.03, 11.14, 66, 314, 0, 
2014, eco14, 5, 174.15, 11.6, 55, 316, 0, 
2015, eco14, 5, 93.94, 11.9, 24, 291, 0, 
2016, eco14, 5, 227.86, 11.17, 36, 310, 0, 
2017, eco14, 5, 256.46, 11.06, 60, 288, 0, 
2018, eco14, 5, 132.8, 11.01, 90, 314, 0, 
2019, eco14, 5, 215.89, 10.5, 78, 335, 0, 
2020, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2021, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2022, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2023, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2024, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2025, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2026, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2027, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2028, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2029, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2030, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2031, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2032, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2033, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2034, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2035, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2036, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2037, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2038, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2039, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2040, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2041, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2042, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2043, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2044, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2045, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2046, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2047, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2048, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2049, eco14, 5, 77.14, 12.74, 80, 305, 0, 
2010, eco15, 6, 262.85, 10.42, 95, 295, 0, 
2011, eco15, 6, 168.63, 10.79, 93, 295, 0, 
2012, eco15, 6, 255.57, 12.1, 83, 319, 0, 
2013, eco15, 6, 56.41, 12.46, 55, 321, 0, 
2014, eco15, 6, 187.35, 12.87, 0, 365, 0, 
2015, eco15, 6, 99.5, 13.12, 18, 294, 0, 
2016, eco15, 6, 249.32, 12.44, 22, 321, 0, 
2017, eco15, 6, 287.93, 12.37, 0, 334, 0, 
2018, eco15, 6, 149.92, 12.27, 78, 321, 0, 
2019, eco15, 6, 239.93, 11.76, 70, 342, 0, 
2020, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2021, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2022, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2023, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2024, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2025, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2026, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2027, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2028, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2029, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2030, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2031, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2032, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2033, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2034, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2035, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2036, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2037, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2038, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2039, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2040, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2041, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2042, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2043, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2044, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2045, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2046, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2047, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2048, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2049, eco15, 6, 84.83, 13.81, 0, 306, 0, 
2010, eco16, 7, 223.02, 11.75, 0, 301, 0, 
2011, eco16, 7, 143.75, 11.85, 78, 299, 0, 
2012, eco16, 7, 216.78, 13.12, 77, 321, 0, 
2013, eco16, 7, 49.98, 13.53, 48, 321, 0, 
2014, eco16, 7, 166.16, 14.18, 0, 365, 0, 
2015, eco16, 7, 89.21, 14.2, 15, 296, 0, 
2016, eco16, 7, 216.74, 13.46, 0, 323, 0, 
2017, eco16, 7, 258.53, 13.55, 0, 365, 0, 
2018, eco16, 7, 137.2, 13.63, 0, 328, 0, 
2019, eco16, 7, 217.73, 12.78, 63, 344, 0, 
2020, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2021, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2022, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2023, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2024, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2025, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2026, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2027, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2028, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2029, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2030, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2031, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2032, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2033, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2034, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2035, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2036, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2037, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2038, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2039, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2040, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2041, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2042, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2043, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2044, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2045, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2046, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2047, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2048, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2049, eco16, 7, 82.46, 14.56, 0, 305, 0, 
2010, eco17, 8, 211.25, 12.18, 0, 301, 0, 
2011, eco17, 8, 134.81, 12.13, 73, 300, 0, 
2012, eco17, 8, 204.82, 13.4, 66, 321, 0, 
2013, eco17, 8, 47.17, 13.82, 46, 321, 0, 
2014, eco17, 8, 155.97, 14.58, 0, 365, 0, 
2015, eco17, 8, 85.66, 14.51, 0, 296, 0, 
2016, eco17, 8, 200.76, 13.74, 0, 325, 0, 
2017, eco17, 8, 239.76, 13.89, 0, 365, 0, 
2018, eco17, 8, 130.18, 14.03, 0, 332, 0, 
2019, eco17, 8, 202.24, 13.13, 58, 351, 0, 
2020, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2021, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2022, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2023, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2024, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2025, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2026, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2027, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2028, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2029, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2030, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2031, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2032, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2033, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2034, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2035, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2036, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2037, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2038, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2039, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2040, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2041, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2042, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2043, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2044, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2045, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2046, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2047, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2048, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2049, eco17, 8, 77.64, 14.9, 0, 307, 0, 
2010, eco18, 9, 217.25, 11.78, 0, 300, 0, 
2011, eco18, 9, 135.95, 11.76, 75, 299, 0, 
2012, eco18, 9, 207.69, 13.04, 75, 321, 0, 
2013, eco18, 9, 47.75, 13.46, 48, 321, 0, 
2014, eco18, 9, 153.7, 14.31, 0, 365, 0, 
2015, eco18, 9, 87.53, 14.23, 0, 295, 0, 
2016, eco18, 9, 198.52, 13.39, 0, 326, 0, 
2017, eco18, 9, 232.81, 13.53, 0, 365, 0, 
2018, eco18, 9, 129.01, 13.7, 0, 332, 0, 
2019, eco18, 9, 197.26, 12.78, 59, 365, 0, 
2020, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2021, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2022, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2023, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2024, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2025, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2026, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2027, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2028, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2029, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2030, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2031, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2032, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2033, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2034, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2035, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2036, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2037, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2038, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2039, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2040, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2041, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2042, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2043, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2044, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2045, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2046, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2047, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2048, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2049, eco18, 9, 75.12, 14.71, 0, 314, 0, 
2010, eco19, 10, 188.71, 13.29, 0, 305, 0, 
2011, eco19, 10, 116.43, 13.35, 56, 306, 0, 
2012, eco19, 10, 182.06, 14.66, 0, 323, 0, 
2013, eco19, 10, 42.17, 15.07, 0, 332, 0, 
2014, eco19, 10, 138.94, 15.86, 0, 365, 0, 
2015, eco19, 10, 76.22, 15.75, 0, 298, 0, 
2016, eco19, 10, 172, 14.91, 0, 335, 0, 
2017, eco19, 10, 206.65, 15.13, 0, 365, 0, 
2018, eco19, 10, 117.73, 15.21, 0, 338, 0, 
2019, eco19, 10, 172.08, 14.32, 51, 365, 0, 
2020, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2021, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2022, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2023, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2024, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2025, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2026, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2027, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2028, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2029, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2030, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2031, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2032, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2033, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2034, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2035, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2036, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2037, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2038, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2039, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2040, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2041, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2042, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2043, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2044, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2045, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2046, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2047, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2048, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2049, eco19, 10, 70.42, 15.95, 0, 312, 0, 
2010, eco20, 11, 178.59, 13.98, 0, 311, 0, 
2011, eco20, 11, 111.56, 13.85, 0, 312, 0, 
2012, eco20, 11, 168.46, 15.2, 0, 331, 0, 
2013, eco20, 11, 40.36, 15.58, 0, 342, 0, 
2014, eco20, 11, 128.02, 16.44, 0, 365, 0, 
2015, eco20, 11, 72.92, 16.3, 0, 302, 0, 
2016, eco20, 11, 164.87, 15.33, 0, 343, 0, 
2017, eco20, 11, 198.97, 15.64, 0, 365, 0, 
2018, eco20, 11, 113.84, 15.79, 0, 349, 0, 
2019, eco20, 11, 161.45, 14.76, 49, 365, 0, 
2020, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2021, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2022, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2023, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2024, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2025, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2026, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2027, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2028, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2029, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2030, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2031, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2032, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2033, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2034, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2035, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2036, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2037, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2038, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2039, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2040, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2041, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2042, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2043, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2044, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2045, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2046, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2047, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2048, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2049, eco20, 11, 69.35, 16.35, 0, 310, 0, 
2010, eco21, 12, 171.05, 14.03, 0, 310, 0, 
2011, eco21, 12, 107.5, 14, 45, 311, 0, 
2012, eco21, 12, 173.84, 15.51, 0, 328, 0, 
2013, eco21, 12, 39.42, 15.75, 0, 328, 0, 
2014, eco21, 12, 138.6, 16.42, 0, 365, 0, 
2015, eco21, 12, 68.98, 16.31, 0, 302, 0, 
2016, eco21, 12, 169.12, 15.83, 0, 338, 0, 
2017, eco21, 12, 191.16, 15.81, 0, 365, 0, 
2018, eco21, 12, 118.96, 15.8, 0, 342, 0, 
2019, eco21, 12, 165.15, 15.41, 0, 365, 0, 
