Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 1, PIF_CC_28, 25, 989, 0, 10011.5028294682, 191, 10, 100, 0, 0, 0, 0, 0, 128, 40, 0, 5, 6, 1, 1, 2, 4, 0, 2, 0, 0, 1, 228, 27, 0, 181, 16, 8, 1, 32, 5, 0, 0, 0, 2504.35800737143, 45.9108001351356, 792.082802331448, 0, 0, 0, 0, 0, 1316.63880387545, 227.642400670052, 0, 41.8932001233101, 30.2616000890732, 4.14720001220703, 5.05440001487732, 16.8804000496864, 17.107200050354, 0, 9.29880002737045, 0, 0, 4.98960001468658, 1847.70720543861, 210.502800619602, 0, 2369.83320697546, 130.604400384426, 62.9532001852989, 4.30920001268387, 347.554801023006, 21.7728000640869, 0, 0, 0, 
1, 3, PIF_CC_30, 19, 934, 0, 11209.6224329948, 177, 19, 146, 0, 0, 0, 0, 1, 77, 46, 0, 0, 0, 6, 0, 3, 7, 0, 5, 0, 0, 2, 169, 8, 0, 204, 14, 0, 0, 46, 4, 0, 0, 0, 2966.25240873098, 169.74360049963, 1516.93560446501, 0, 0, 0, 0, 4.11480001211166, 767.394002258778, 217.954800641537, 0, 0, 0, 35.9316001057625, 0, 43.0920001268387, 52.0668001532555, 0, 104.295600306988, 0, 0, 12.7656000375748, 1363.19760401249, 63.3420001864433, 0, 3004.67880884409, 156.556800460815, 0, 0, 706.806002080441, 24.4944000720978, 0, 0, 0, 
1, 5, PIF_CC_32, 22, 1137, 0, 18986.5620558858, 375, 392, 33, 0, 0, 0, 2, 32, 181, 39, 10, 0, 6, 0, 0, 0, 0, 0, 10, 0, 0, 0, 20, 0, 0, 4, 0, 0, 0, 22, 11, 0, 0, 0, 8020.6848236084, 7423.09922184944, 186.332400548458, 0, 0, 0, 8.16480002403259, 220.611600649357, 2323.50120683908, 202.726800596714, 62.8236001849174, 0, 48.3408001422882, 0, 0, 0, 0, 0, 99.0144002914429, 0, 0, 0, 100.958400297165, 0, 0, 14.7744000434875, 0, 0, 0, 219.996000647545, 55.5336001634598, 0, 0, 0, 
1, 7, PIF_CC_34, 30, 1681, 0, 23868.9828702569, 439, 456, 69, 1, 0, 0, 0, 40, 329, 72, 14, 0, 28, 0, 0, 0, 0, 13, 12, 0, 0, 0, 71, 0, 0, 7, 33, 16, 1, 52, 28, 0, 0, 0, 7697.23562265635, 7827.71042304039, 468.698401379585, 3.85560001134872, 0, 0, 0, 303.458400893211, 4838.3892142415, 494.650801455975, 90.0720002651214, 0, 397.548001170158, 0, 0, 0, 0, 68.5260002017021, 84.6936002492905, 0, 0, 0, 377.460001111031, 0, 0, 35.7048001050949, 294.09480086565, 84.6288002490997, 4.50360001325607, 610.869601798058, 186.883200550079, 0, 0, 0, 
1, 2, PIF_PCT_29, 31, 1209, 54, 23112.6372680306, 555, 181, 158, 0, 0, 0, 0, 0, 19, 9, 5, 0, 13, 0, 0, 0, 0, 0, 2, 0, 0, 0, 21, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 14902.5744438648, 2218.00680652857, 1291.04280380011, 0, 0, 0, 0, 0, 200.65320059061, 34.7652001023293, 48.1788001418114, 0, 93.1500002741814, 0, 0, 0, 0, 0, 15.2928000450134, 0, 0, 0, 159.894000470638, 0, 0, 4149.07921221256, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 4, PIF_PCT_31, 23, 777, 82, 13477.8492396712, 259, 171, 64, 0, 0, 0, 3, 1, 36, 6, 14, 0, 14, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 2, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 5422.91761596203, 2675.00880787373, 558.219601643085, 0, 0, 0, 14.3532000422478, 4.66560001373291, 374.058001101017, 31.1364000916481, 104.166000306606, 0, 208.850400614738, 0, 0, 0, 0, 0, 27.7020000815392, 0, 0, 0, 148.13280043602, 11.6964000344276, 0, 3896.94241147041, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 6, PIF_PCT_33, 14, 535, 92, 11203.0776329756, 215, 290, 4, 0, 0, 0, 7, 23, 46, 0, 13, 0, 20, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3978.33121170998, 5627.13481656313, 31.8168000936508, 0, 0, 0, 103.971600306034, 215.978400635719, 607.208401787281, 0, 64.8324001908302, 0, 529.318801558018, 0, 0, 0, 0, 0, 13.8024000406265, 0, 0, 0, 0, 19.2456000566483, 0, 11.4372000336647, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 8, PIF_PCT_35, 36, 1442, 227, 32690.1096962214, 558, 792, 29, 0, 0, 0, 12, 38, 98, 2, 62, 0, 39, 0, 0, 0, 0, 0, 14, 0, 0, 0, 12, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10452.8556307673, 19320.4764568687, 171.234000504017, 0, 0, 0, 139.255200409889, 293.965200865269, 1049.72760308981, 25.5636000752449, 434.970001280308, 0, 468.309601378441, 0, 0, 0, 0, 0, 178.167600524425, 0, 0, 0, 85.4388002514839, 19.6020000576973, 0, 50.5440001487732, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 31, FED_SGH_10, 53, 798, 951, 15976.6020470262, 392, 6, 385, 0, 0, 0, 0, 0, 17, 31, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419, 22, 0, 462, 0, 0, 0, 0, 0, 0, 0, 0, 5020.08841477633, 30.2940000891685, 3287.69280967712, 0, 0, 0, 0, 0, 106.110000312328, 75.1032002210617, 0, 0, 138.445200407505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2680.93800789118, 154.029600453377, 0, 4483.90081319809, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 31, PNIF_SG_10, 20, 367, 331, 6348.26161868572, 196, 12, 156, 0, 0, 0, 0, 0, 2, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 2, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 2374.36920698881, 66.5172001957893, 1410.30720415115, 0, 0, 0, 0, 0, 7.45200002193451, 8.22960002422333, 0, 0, 30.7800000905991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1210.23720356226, 10.6272000312805, 0, 1229.74200361967, 0, 0, 0, 0, 0, 0, 0, 0, 
