Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 28, PIF_CC_28, 44182, 11, 273, 68, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 28, PIF_CC_28, 44846, 11, 280, 573, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 28, PIF_CC_28, 44849, 6, 277, 348, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 28, PIF_CC_28, 44850, 6, 300, 587, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 28, PIF_CC_28, 45564, 12, 378, 572, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 28, PIF_CC_28, 48336, 2, 0, 601, 2, 2, 1907.06, 294.3, 0, 101, 43, 19, 9, 0, 0, 0, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 4, 1, 0, 0, 2, 2, 0, 0, 0, 1265.38200372458, 408.402001202106, 46.5264001369476, 0, 0, 0, 0, 0, 15.2280000448227, 56.7972001671791, 0, 0, 0, 0, 0, 0, 0, 0, 3.33720000982285, 0, 0, 0, 52.3260001540184, 0, 0, 22.485600066185, 5.15160001516342, 0, 0, 18.1440000534058, 13.2840000391006, 0, 0, 0, 
1, 28, PIF_CC_28, 48692, 8, 0, 580, 8, 8, 7178.41, 276.95, 0, 415, 154, 134, 37, 0, 0, 0, 0, 0, 31, 37, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 6, 0, 0, 0, 2, 0, 0, 5, 2, 0, 0, 0, 3795.98401117325, 2309.69880679846, 267.559200787544, 0, 0, 0, 0, 0, 344.055601012707, 210.146400618553, 0, 6.90120002031326, 0, 0, 0, 0, 0, 0, 132.25680038929, 0, 0, 5.34600001573563, 28.1556000828743, 0, 0, 0, 11.9232000350952, 0, 0, 56.343600165844, 10.0440000295639, 0, 0, 0, 
1, 28, PIF_CC_28, 48694, 2, 0, 382, 6, 6, 5828.4, 299.82, 0, 270, 148, 47, 18, 0, 0, 0, 0, 0, 11, 31, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 4837.87081423998, 533.49840157032, 115.95960034132, 0, 0, 0, 0, 0, 71.7984002113342, 173.048400509357, 12.8952000379562, 0, 11.0160000324249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.7612000346184, 0, 0, 0, 0, 0, 0, 43.2216001272202, 17.3340000510216, 0, 0, 0, 
1, 28, PIF_CC_28, 48720, 1, 0, 609, 8, 8, 5543.77, 213.88, 0, 332, 142, 93, 0, 0, 0, 0, 0, 4, 51, 14, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3211.48800945282, 1523.2860044837, 0, 0, 0, 0, 0, 23.1660000681877, 461.764801359177, 84.5316002488136, 22.0644000649452, 0, 46.5264001369476, 0, 0, 0, 0, 0, 0, 0, 0, 6.25320001840591, 17.7876000523567, 127.915200376511, 0, 0, 0, 0, 0, 18.9864000558853, 0, 0, 0, 0, 
1, 28, PIF_CC_28, 49528, 9, 0, 577, 11, 11, 11484.05, 322.22, 0, 591, 211, 255, 30, 0, 0, 0, 0, 0, 38, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 5129.76241509914, 5451.49441604614, 168.706800496578, 0, 0, 0, 0, 0, 391.618801152706, 246.175200724602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.0508001208305, 0, 0, 0, 0, 0, 0, 43.2864001274109, 11.9556000351906, 0, 0, 0, 
