Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 28, PIF_CC_28, 65, 3270, 0, 56680.5277668357, 1196, 1078, 162, 0, 0, 0, 14, 7, 226, 232, 8, 2, 9, 8, 0, 5, 1, 3, 15, 3, 0, 6, 100, 32, 0, 32, 9, 0, 3, 82, 37, 0, 0, 0, 28257.076883173, 20551.5468604922, 1124.6364033103, 0, 0, 0, 139.579200410843, 44.8740001320839, 2117.37240623236, 1423.2672041893, 52.1964001536369, 10.3032000303268, 57.5424001693726, 43.9344001293182, 0, 42.4764001250267, 9.65520002841949, 11.3076000332832, 233.571600687504, 11.9232000350952, 0, 35.1216001033783, 588.546001732349, 298.404000878334, 0, 154.677600455284, 47.8548001408577, 0, 16.4268000483513, 1157.74920340776, 250.484400737286, 0, 0, 0, 
1, 34, PIF_CC_34, 27, 1551, 0, 15601.2804459214, 68, 1, 119, 0, 0, 0, 0, 0, 3, 51, 0, 0, 3, 15, 1, 43, 66, 0, 1, 47, 0, 0, 343, 4, 0, 488, 136, 1, 0, 117, 44, 0, 0, 0, 592.077601742744, 3.66120001077652, 846.385202491283, 0, 0, 0, 0, 0, 12.4416000366211, 238.140000700951, 0, 0, 13.0896000385284, 101.671200299263, 3.85560001134872, 484.153201425076, 503.625601482391, 0, 4.1796000123024, 385.171201133728, 0, 0, 2661.98400783539, 19.0836000561714, 0, 5229.32761539221, 2487.25080732107, 3.88800001144409, 0, 1687.87800496817, 323.416800951958, 0, 0, 0, 
1, 36, PIF_CC_36, 9, 425, 0, 5455.41481605768, 9, 15, 18, 0, 0, 0, 0, 0, 8, 4, 4, 0, 3, 2, 0, 6, 0, 0, 4, 5, 0, 0, 98, 1, 0, 150, 44, 0, 0, 35, 19, 0, 0, 0, 70.6968002080917, 132.710400390625, 120.171600353718, 0, 0, 0, 0, 0, 40.6296001195908, 19.5048000574112, 32.3028000950813, 0, 22.1616000652313, 9.26640002727508, 0, 24.7860000729561, 0, 0, 84.6936002492905, 27.507600080967, 0, 0, 858.956402528286, 6.80400002002716, 0, 1575.90360463858, 958.910402822495, 0, 0, 1334.49120392799, 135.918000400066, 0, 0, 0, 
1, 31, PIF_PCT_31, 21, 327, 85, 3895.54921146631, 54, 18, 76, 0, 0, 0, 0, 0, 4, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 4, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 481.561201417446, 85.795200252533, 549.504001617432, 0, 0, 0, 0, 0, 16.0056000471115, 6.64200001955032, 0, 0, 4.50360001325607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 880.761602592468, 23.1984000682831, 0, 1847.57760543823, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 33, PIF_PCT_33, 25, 678, 100, 7351.88402163982, 101, 2, 121, 0, 0, 0, 0, 1, 6, 10, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 82, 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 0, 873.601202571392, 7.77600002288818, 899.229602646828, 0, 0, 0, 0, 3.04560000896454, 38.0376001119614, 33.3720000982285, 3.66120001077652, 0, 28.9656000852585, 0, 0, 0, 0, 0, 10.2384000301361, 0, 0, 0, 718.956002116203, 0, 0, 4735.00081393719, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 12, FED_SGH_12, 19, 249, 249, 6280.70761848688, 170, 50, 1, 0, 0, 0, 2, 0, 224, 0, 11, 0, 8, 0, 0, 0, 0, 0, 19, 0, 0, 0, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1816.21440534592, 302.90760089159, 6.48000001907349, 0, 0, 0, 16.4592000484467, 0, 3696.64561088085, 0, 73.7424002170563, 0, 48.4056001424789, 0, 0, 0, 0, 0, 279.903600823879, 0, 0, 0, 32.4000000953674, 3.72600001096725, 0, 3.82320001125336, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 14, PNIF_SG_14, 20, 716, 117, 14453.8020425439, 367, 298, 33, 0, 0, 0, 0, 0, 88, 5, 8, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 16, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8459.80202490091, 4754.08441399336, 252.396000742912, 0, 0, 0, 0, 0, 766.68120225668, 9.16920002698898, 40.6944001197815, 0, 48.5352001428604, 0, 0, 0, 0, 0, 47.4012001395226, 0, 0, 0, 52.4556001543999, 0, 0, 22.5828000664711, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 39, PNIF_PCT_39, 44, 1842, 117, 39680.1505167961, 855, 843, 105, 0, 0, 0, 2, 7, 81, 9, 10, 0, 10, 0, 0, 0, 0, 0, 23, 0, 0, 0, 3, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 20965.5540617108, 16535.9880486727, 753.073202216625, 0, 0, 0, 16.8480000495911, 31.395600092411, 767.880002260208, 56.8620001673698, 55.0152001619339, 0, 80.0604002356529, 0, 0, 0, 0, 0, 278.64000082016, 0, 0, 0, 17.6580000519753, 36.7416001081467, 0, 84.4344002485275, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 41, PNIF_PCT_41, 20, 776, 71, 16272.0576478958, 375, 324, 72, 0, 0, 0, 0, 9, 57, 3, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9051.03722664118, 5585.07961643934, 642.589201891422, 0, 0, 0, 0, 89.0352002620697, 805.204802370071, 10.497600030899, 3.88800001144409, 0, 0, 0, 0, 0, 0, 0, 80.6112002372742, 0, 0, 0, 0, 4.11480001211166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 11, PNIF_PCT_11, 67, 1880, 370, 25029.0000736713, 515, 15, 751, 0, 0, 0, 0, 0, 11, 38, 0, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 318, 3, 0, 588, 0, 0, 0, 0, 0, 0, 0, 0, 6049.047617805, 87.7068002581596, 7563.261622262, 0, 0, 0, 0, 0, 59.3244001746178, 156.52440046072, 0, 0, 6.12360001802444, 0, 0, 0, 0, 0, 74.5848002195358, 0, 0, 0, 5317.71481565237, 23.1660000681877, 0, 5691.54601675272, 0, 0, 0, 0, 0, 0, 0, 0, 
