EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 94, 138, 15.0832327702244, 102, 0, Rx, 1, 14, 144, 477, 11.6018508708, 16.7119564624699, 217.41788232, 0, 15.08, 1, 0, 0, 0.127205239342792, 1, 58.5, 265.86, 52971, 
2, 1, 69, 308, 12.0956436406573, 102, 0, Rx, 1, 14, 218, 532, 12.8895554571429, 18.4402075893532, 215.740689778571, 0, 11.58, 1, 0, 0, 0.133084865553038, 1, 108.142857142857, 260.07, 111703, 
3, 1, 44, 305, 10.2876117268012, 102, 0, Rx, 1, 14, 105, 439, 13.393355706, 15.736531795204, 220.32324775, 0, 10.29, 1, 0, 0, 0.100072934691395, 1, 237, 260.71, 29877, 
4, 1, 32, 193, 12.6305720822811, 102, 0, Rx, 1, 14, 146, 489, 9.84681004834286, 17.9857745145213, 220.038803352857, 0, 12.72, 1, 0, 0, 0.129999995231628, 1, 41.2142857142857, 264, 56545, 
5, 1, 79, 300, 7.54366504693202, 115, 0, Rx, 1, 14, 190, 585, 10.0242458161714, 14.2882053490954, 237.207651569286, 0, 7.33, 1, 0, 0, 0.129999995231628, 1, 164.071428571429, 266.86, 78272, 
6, 1, 63, 351, 5.05813781806718, 115, 0, Rx, 1, 14, 224, 705, 9.16552741345714, 8.05195392674237, 278.960826726428, 0, 4.99, 1, 0, 0, 0.124922467129571, 1, 682.785714285714, 257.14, 112082, 
7, 1, 60, 396, 5.05813781806718, 115, 0, Rx, 1, 14, 192, 763, 9.169941204, 9.73893269400405, 279.04074797, 0, 5.06, 1, 0, 0, 0.118992500007153, 1, 829.642857142857, 247.79, 123469, 
8, 1, 72, 286, 7.89763370979488, 115, 0, Rx, 1, 14, 200, 639, 9.86712126325714, 17.38358973659, 227.620498186429, 0, 7.77, 1, 0, 0, 0.140484493757997, 1, 44.2857142857143, 264.93, 61572, 
9, 1, 93, 280, 9.49194781096973, 116, 0, Rx, 1, 14, 177, 793, 10.0806179384571, 16.2558618361996, 157.638581514286, 0, 9.55, 1, 0, 0, 0.171042135783604, 1, 674.214285714286, 241.57, 92428, 
10, 1, 36, 401, 6.78742018284262, 116, 0, Rx, 1, 14, 713, 713, 9.612518202, 6.32836804735057, 342.774421, 0, 6.79, 1, 0, 0, 0.114820601950799, 0.0240723384680067, 885.857142857143, 1863.79, 388191, 
11, 1, 22, 215, 10.1723000938515, 116, 0, Rx, 1, 14, 188, 620, 9.006711444, 9.75908384334902, 20.0449405, 0, 10.17, 1, 0, 0, 0.128191788281713, 1, 77.4285714285714, 281.36, 72586, 
12, 1, 40, 342, 9.92519158925241, 116, 0, Rx, 1, 14, 320, 356, 9.58512932922857, 11.38319161889, 145.369620114286, 0, 8.99, 1, 0, 0, 0.101806974570666, 0.201069253846237, 268.571428571429, 1497.36, 113410, 
13, 1, 110, 378, 7.44066714454326, 117, 0, Rx, 1, 14, 185, 812, 9.13075705208571, 8.0203150738872, 349.634509474286, 0, 7.64, 1, 0, 0, 0.121518688542502, 1, 1014.64285714286, 243.71, 112007, 
14, 1, 74, 325, 9.30633694008225, 117, 0, Rx, 1, 14, 130, 460, 9.57356132477143, 10.6046245336126, 291.625952364286, 0, 9.17, 1, 0, 0, 0.143350014729159, 1, 585.428571428571, 255.71, 55421, 
15, 1, 87, 253, 10.4696968923578, 117, 0, Rx, 1, 14, 231, 985, 9.3247006986, 12.7147504914347, 240.085192557857, 0, 10.35, 1, 0, 0, 0.164322643407754, 1, 456.571428571429, 257.29, 90317, 
16, 1, 37, 416, 7.44066714454326, 117, 0, Rx, 1, 14, 200, 630, 9.02790512228571, 9.44063847853883, 311.575136057143, 0, 6.34, 1, 0, 0, 0.137334667146206, 1, 622.571428571429, 257.14, 126062, 
17, 1, 84, 399, 9.49323015181668, 118, 0, Rx, 1, 14, 168, 881, 10.563643926, 10.3862687949747, 94.8669038, 0, 9.49, 1, 0, 0, 0.110489020124078, 1, 1142.92857142857, 235.07, 98347, 
18, 1, 101, 300, 9.49323015181668, 118, 0, Rx, 1, 14, 204, 987, 10.563643926, 9.31707363243226, 94.8669038, 0, 9.49, 1, 0, 0, 0.130382324968066, 1, 1079.07142857143, 238.86, 104931, 
19, 1, 82, 402, 9.49323015181668, 118, 0, Rx, 1, 14, 153, 773, 9.47756278337143, 9.37215369511182, 86.1893298, 0, 8.05, 1, 0, 0, 0.133409707673958, 1, 1009.21428571429, 241.5, 87067, 
20, 1, 52, 230, 11.2596235452309, 118, 0, Rx, 1, 14, 173, 798, 11.9968508304, 10.1321772098751, 76.9732641, 0, 11.26, 1, 0, 0, 0.198802730866841, 1, 891.142857142857, 243.29, 70595, 
21, 1, 75, 303, 11.6865053822507, 121, 0, Rx, 1, 14, 229, 557, 11.0524957305429, 17.3731375599648, 248.644084996429, 0, 11.62, 1, 0, 0, 0.129999995231628, 1, 9.35714285714286, 266.79, 128573, 
22, 1, 33, 288, 10.7908617917459, 121, 0, Rx, 1, 14, 196, 771, 11.7430479329143, 10.1033535094177, 292.189869107143, 0, 10.92, 1, 0, 0, 0.258275689823287, 1, 676.571428571429, 251.07, 82192, 
23, 1, 84, 229, 12.9025804955397, 121, 0, Rx, 1, 14, 127, 466, 10.8113495508, 11.6291213483472, 241.096870993571, 0, 11.87, 1, 0, 0, 0.198632892221212, 1, 368.285714285714, 262.43, 33376, 
24, 1, 111, 362, 8.40491775076899, 121, 0, Rx, 1, 14, 189, 677, 11.7940670262, 10.692408090963, 317.673957496429, 0, 8.81, 1, 0, 0, 0.105264506701912, 0.966462882625035, 906.428571428571, 259.14, 110734, 
25, 1, 55, 149, 12.5527770752998, 122, 0, Rx, 1, 14, 204, 718, 9.154400616, 13.0596882510754, 230.47972407, 0, 12.55, 1, 0, 0, 0.130052884774549, 1, 140.785714285714, 270.14, 63510, 
26, 1, 85, 368, 7.8773134806099, 122, 0, Rx, 1, 14, 182, 553, 9.75388846834286, 9.92590259465673, 262.546832175714, 0, 8.69, 1, 0, 0, 0.120146512453045, 1, 651.571428571429, 255, 92715, 
27, 1, 62, 356, 7.8773134806099, 122, 0, Rx, 1, 14, 220, 796, 9.5977460088, 9.154570120587, 274.80119075, 0, 7.88, 1, 0, 0, 0.137432181409427, 1, 914.5, 245.14, 160037, 
28, 1, 69, 208, 11.6916456409885, 122, 0, Rx, 1, 14, 193, 1063, 10.2083446167429, 10.913462195294, 215.545769615, 0, 11.8, 1, 0, 0, 0.200849784272058, 1, 618.928571428571, 253.5, 70869, 
29, 1, 38, 282, 10.616781097875, 123, 0, Rx, 1, 14, 147, 759, 10.0063222092, 11.2643228051369, 225.66375876, 0, 10.62, 1, 0, 0, 0.160150247492961, 1, 952.357142857143, 239.86, 60436, 
30, 1, 76, 255, 11.5660107383521, 123, 0, Rx, 1, 14, 269, 1039, 9.45811628177143, 12.0451986669724, 230.584095241429, 0, 11.87, 1, 0, 0, 0.114006996154785, 1, 135.357142857143, 273.29, 119079, 
31, 1, 91, 304, 10.616781097875, 123, 0, Rx, 1, 14, 183, 684, 10.0063222092, 12.1743514452636, 225.66375876, 0, 10.62, 1, 0, 0, 0.142095975577831, 1, 511.714285714286, 255.93, 69140, 
32, 1, 55, 343, 8.23395760415824, 123, 0, Rx, 1, 14, 161, 496, 9.7903533384, 12.834094602786, 275.39225616, 0, 8.23, 1, 0, 0, 0.134792104363441, 1, 342.357142857143, 261.79, 55433, 
33, 1, 53, 350, 8.45281357954824, 127, 0, Rx, 1, 14, 270, 691, 10.5000315552, 9.15330401408107, 296.2013762, 0, 8.45, 1, 0, 0, 0.12965302169323, 0.847591759142194, 819.285714285714, 405.71, 155788, 
34, 1, 70, 235, 12.0701688608043, 127, 0, Rx, 1, 14, 132, 518, 12.1868345196, 13.0143112838973, 262.32342804, 0, 12.07, 1, 0, 0, 0.200000002980232, 1, 602.714285714286, 249.86, 48210, 
35, 1, 100, 322, 10.5913126092462, 127, 0, Rx, 1, 14, 229, 971, 11.1135700882286, 15.5030778417675, 268.198918655714, 0, 10.44, 1, 0, 0, 0.213278060512883, 1, 1117.14285714286, 226.07, 140369, 
36, 1, 88, 264, 12.0701688608043, 127, 0, Rx, 1, 14, 205, 740, 12.1868345196, 10.2392683197845, 262.32342804, 0, 12.07, 1, 0, 0, 0.195143935935838, 1, 398.285714285714, 264.21, 71401, 
