Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
5, AbieConc, 0, 0, 0, 886, 
5, AbieMagn, 0, 0, 0, 697, 
5, CaloDecu, 0, 0, 0, 407, 
5, FX_R_SEED, 0, 0, 0, 0, 
5, NOFX_R_SEED, 0, 0, 0, 1, 
5, NOFX_NOR_SEED, 0, 0, 0, 0, 
5, PinuAlbi, 0, 0, 0, 72, 
5, PinuCont, 0, 0, 0, 141, 
5, PinuJeff, 0, 0, 0, 419, 
5, PinuLamb, 0, 0, 0, 281, 
5, PinuMont, 0, 0, 0, 223, 
5, PopuTrem, 0, 0, 1, 28, 
5, TsugMert, 0, 0, 0, 258, 
5, AcerMacr, 0, 0, 6, 19, 
5, AescCali, 0, 0, 2, 10, 
5, AlnuRhom, 0, 0, 1, 0, 
5, ArbuMenz, 0, 0, 3, 64, 
5, CornNutt, 0, 0, 3, 19, 
5, JuniOcci, 0, 0, 0, 397, 
5, LithDens, 0, 0, 8, 20, 
5, PinuAtte, 0, 0, 0, 0, 
5, PinuMono, 0, 0, 0, 0, 
5, PinuPond, 0, 0, 0, 630, 
5, PinuSabi, 0, 0, 0, 117, 
5, PinuWash, 0, 0, 0, 0, 
5, PseuMenz, 0, 0, 0, 572, 
5, QuerChry, 0, 0, 91, 845, 
5, QuerDoug, 0, 0, 3, 129, 
5, QuerGarr, 0, 0, 0, 4, 
5, QuerKell, 0, 0, 61, 706, 
5, QuerWisl, 0, 0, 16, 460, 
5, TaxuBrev, 0, 0, 0, 0, 
5, TorrCali, 0, 0, 0, 25, 
5, UmbeCali, 0, 0, 0, 14, 
10, AbieConc, 0, 0, 0, 879, 
10, AbieMagn, 0, 0, 0, 770, 
10, CaloDecu, 0, 0, 0, 359, 
10, FX_R_SEED, 0, 0, 0, 1, 
10, NOFX_R_SEED, 0, 0, 1, 3, 
10, NOFX_NOR_SEED, 0, 0, 0, 0, 
10, PinuAlbi, 0, 0, 0, 90, 
10, PinuCont, 0, 0, 0, 132, 
10, PinuJeff, 0, 0, 0, 412, 
10, PinuLamb, 0, 0, 0, 341, 
10, PinuMont, 0, 0, 0, 141, 
10, PopuTrem, 0, 0, 0, 21, 
10, TsugMert, 0, 0, 0, 0, 
10, AcerMacr, 0, 0, 2, 13, 
10, AescCali, 0, 0, 1, 6, 
10, AlnuRhom, 0, 0, 0, 2, 
10, ArbuMenz, 0, 0, 1, 55, 
10, CornNutt, 0, 0, 1, 30, 
10, JuniOcci, 0, 0, 0, 337, 
10, LithDens, 0, 0, 4, 15, 
10, PinuAtte, 0, 0, 0, 0, 
10, PinuMono, 0, 0, 0, 98, 
10, PinuPond, 0, 0, 0, 638, 
10, PinuSabi, 0, 0, 0, 82, 
10, PinuWash, 0, 0, 0, 0, 
10, PseuMenz, 0, 0, 0, 424, 
10, QuerChry, 0, 0, 98, 553, 
10, QuerDoug, 0, 0, 4, 76, 
10, QuerGarr, 0, 0, 0, 13, 
10, QuerKell, 0, 0, 61, 484, 
10, QuerWisl, 0, 0, 8, 298, 
10, TaxuBrev, 0, 0, 0, 1, 
10, TorrCali, 0, 0, 0, 10, 
10, UmbeCali, 0, 0, 2, 7, 
15, AbieConc, 0, 0, 0, 1008, 
15, AbieMagn, 0, 0, 0, 802, 
15, CaloDecu, 0, 0, 0, 412, 
15, FX_R_SEED, 0, 0, 0, 4, 
15, NOFX_R_SEED, 0, 0, 1, 1, 
15, NOFX_NOR_SEED, 0, 0, 0, 0, 
15, PinuAlbi, 0, 0, 0, 103, 
15, PinuCont, 0, 0, 0, 180, 
15, PinuJeff, 0, 0, 0, 470, 
15, PinuLamb, 0, 0, 0, 335, 
15, PinuMont, 0, 0, 0, 268, 
15, PopuTrem, 0, 0, 2, 18, 
15, TsugMert, 0, 0, 0, 0, 
15, AcerMacr, 0, 0, 4, 16, 
15, AescCali, 0, 0, 0, 7, 
15, AlnuRhom, 0, 0, 1, 1, 
15, ArbuMenz, 0, 0, 0, 68, 
15, CornNutt, 0, 0, 1, 46, 
15, JuniOcci, 0, 0, 0, 324, 
15, LithDens, 0, 0, 5, 11, 
15, PinuAtte, 0, 0, 0, 0, 
15, PinuMono, 0, 0, 0, 110, 
15, PinuPond, 0, 0, 0, 729, 
15, PinuSabi, 0, 0, 0, 80, 
15, PinuWash, 0, 0, 0, 0, 
15, PseuMenz, 0, 0, 0, 495, 
15, QuerChry, 0, 0, 73, 488, 
15, QuerDoug, 0, 0, 2, 77, 
15, QuerGarr, 0, 0, 0, 3, 
15, QuerKell, 0, 0, 32, 556, 
15, QuerWisl, 0, 0, 11, 305, 
15, TaxuBrev, 0, 0, 0, 0, 
