Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
5, 7, eco1, 0, 925, 0, 26, 27.03, 2.98, 5.25, -24.05, 0.04, 0, 0.74, 
5, 7, eco2, 1, 8080, 0, 25.5, 57.27, 7.83, 12.79, -49.44, 0.04, 0, 1.65, 
5, 7, eco3, 2, 7090, 0.1, 24.4, 67.6, 10.71, 16.4, -56.89, 0.04, 0, 1.77, 
5, 7, eco4, 3, 7250, 0.3, 23.3, 53.33, 12.35, 16.38, -40.98, 0.04, 0, 1.64, 
5, 7, eco5, 4, 6494, 0.8, 21.3, 10.43, 2.77, 3.44, -7.66, 0.04, 0, -0.95, 
5, 7, eco6, 5, 12796, 1.5, 18.3, 67.19, 16.22, 21.23, -50.97, 0.05, 0, 2.24, 
5, 7, eco7, 6, 7385, 1.8, 17.1, 64.34, 25.64, 29.22, -38.7, 0.05, 0, 2.66, 
5, 7, eco8, 7, 1197, 2.1, 16.3, 61.23, 30.17, 32.44, -31.06, 0.05, 0, 2.76, 
5, 7, eco9, 8, 47, 2.2, 15.4, 55.42, 67.36, 66.69, 11.94, 0.05, 0, 3.76, 
5, 8, eco1, 0, 925, 0.8, 24.3, 42.24, 3.19, 6.97, -39.05, 0.04, 0, 0.33, 
5, 8, eco2, 1, 8080, 0.9, 23.7, 64.52, 7.06, 12.78, -57.46, 0.04, 0, 1.22, 
5, 8, eco3, 2, 7090, 1, 22.6, 72.23, 9.81, 16.03, -62.42, 0.04, 0, 1.37, 
5, 8, eco4, 3, 7250, 0.9, 21.5, 68.1, 9.78, 15.57, -58.32, 0.04, 0, 1.27, 
5, 8, eco5, 4, 6494, 0.8, 19.5, 13.13, 2.83, 3.74, -10.3, 0.04, 0, -0.33, 
5, 8, eco6, 5, 12796, 0.5, 16.6, 66.09, 9.32, 14.96, -56.77, 0.04, 0, 1.53, 
5, 8, eco7, 6, 7385, 0.6, 15.5, 62.41, 13.37, 18.14, -49.04, 0.04, 0, 1.78, 
5, 8, eco8, 7, 1197, 0.5, 14.7, 59.16, 13.2, 17.52, -45.96, 0.04, 0, 1.82, 
5, 8, eco9, 8, 47, 0.5, 13.9, 42.8, 17.29, 20.08, -25.52, 0.04, 0, 2.42, 
5, 9, eco1, 0, 925, 0.7, 22.7, 41.76, 2.96, 6.72, -38.8, 0.04, 0, 0.18, 
5, 9, eco2, 1, 8080, 0.8, 22.1, 65.93, 6.3, 12.21, -59.62, 0.04, 0, 0.99, 
5, 9, eco3, 2, 7090, 1, 20.9, 73.99, 9.33, 15.75, -64.66, 0.04, 0, 1.13, 
5, 9, eco4, 3, 7250, 1.2, 19.6, 75.22, 9.69, 16.16, -65.54, 0.04, 0, 1.14, 
5, 9, eco5, 4, 6494, 1.5, 17.5, 59.71, 4.16, 9.61, -55.54, 0.05, 0, 0.26, 
