EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
76, 15, 33, 209, 45.3895377494252, 218, 870, Accidental, 1, 2, 52, 164, 13.2161283468, 14.4045506321161, 229.32956523, 0, 45.39, 0.0720959789981228, 677.652937908077, 661.411477943601, 0.225872687995434, 0.113685855287733, 283.5, 325, 19524, 
77, 15, 3, 180, 43.7055471376748, 242, 848, Accidental, 1, 1, 1, 1, 13.3336232964, 14.6033267509486, 218.50149856, NaN, 43.71, NaN, 718.289090108013, 670.373238603076, 0.129999995231628, 0.0128273426832366, 578, 361, 577, 
78, 15, 57, 566, 24.9987796047787, 270, 481, Accidental, 1, 1, 41, 51, 10.7161957872, 10.8665198111185, 248.55539357, NaN, 25, NaN, 542.343433913082, 473.714022898645, 0.129999995231628, 0.0794481562117041, 346, 524, 20792, 
79, 15, 12, 220, 23.46231521196, 305, 397, Accidental, 1, 1, 15, 34, 14.0013461664, 5.50533778802452, 97.1188413, NaN, 23.46, NaN, 725.406550381136, 709.42152758971, 0.129999995231628, 0.118631035087027, 0, 357, 10983, 
80, 16, 12, 211, 23.9854370192691, 182, 469, Accidental, 1, 1, 26, 68, 10.8158325408, 11.406625441946, 259.08937171, NaN, 23.99, NaN, 690.539066738089, 644.434106612238, 0.129999995231628, 0.112188279663203, 230, 368, 7977, 
81, 16, 72, 132, 33.162382360051, 212, 602, Accidental, 1, 1, 15, 29, 7.3436209524, 8.82726115703871, 6.04919110000003, NaN, 33.16, NaN, 772.878240855113, 728.062033649831, 0.115622282028198, 0.12319077223272, 0, 351, 7139, 
82, 16, 80, 167, 25.2117474453382, 288, 440, Accidental, 1, 1, 39, 79, 7.8659309664, 6.67172629293124, 358.7961384, NaN, 25.21, NaN, 772.878240855113, 726.476440517973, 0.129999995231628, 0.136599196319032, 88, 348, 12319, 
83, 17, 71, 132, 39.5533940486782, 212, 772, Accidental, 1, 1, 17, 31, 11.359132308, 14.303043869956, 228.28702793, NaN, 39.55, NaN, 772.878240855113, 753.16936331753, 0.0847357362508774, 0.11413039619874, 0, 314, 6758, 
84, 17, 71, 500, 33.8521390671823, 230, 709, Lightning, 1, 1, 25, 52, 14.4989220492, 17.767250052571, 270.29526285, NaN, 33.85, NaN, 540.190291815117, 536.857469243131, 0.150000005960464, 0.1386219903011, 358, 345, 13905, 
85, 17, 30, 186, 35.4403298290264, 239, 725, Accidental, 1, 1, 28, 60, 11.405222532, 16.6482149668402, 161.5234082, NaN, 35.44, NaN, 733.527391783671, 701.301880452959, 0.129999995231628, 0.129070320717877, 0, 326, 7233, 
86, 17, 68, 329, 38.9823586163294, 241, 805, Lightning, 1, 1, 17, 39, 10.6570900476, 18.3450154447111, 177.7159462, NaN, 38.98, NaN, 627.406039421483, 614.321695528924, 0.150000005960464, 0.11704521908715, 213, 335, 13472, 
87, 17, 1, 345, 31.3437036031832, 254, 617, Lightning, 1, 1, 0, 0, 12.9617695332, 13.1900479722178, 274.5818801, NaN, 31.34, NaN, 540.190291815117, 531.384412321864, 0.123368076980114, 0.00630746762729932, 0, 501, 0, 
88, 17, 87, 135, 26.5549597186217, 283, 530, Accidental, 1, 1, 23, 56, 8.5379964804, 12.8718339746976, 206.63751213, NaN, 26.55, NaN, 772.878240855113, 724.522446899315, 0.129999995231628, 0.132093957827567, 0, 336, 7993, 
89, 17, 11, 161, 16.579417958763, 297, 288, Accidental, 1, 1, 22, 53, 9.4373093088, 6.58277088413777, 82.1701968, NaN, 16.58, NaN, 772.878240855113, 723.838463650813, 0.129999995231628, 0.131307290805205, 244, 341, 6844, 
90, 18, 82, 509, 17.5361661836683, 150, 360, Lightning, 1, 1, 46, 50, 13.7477005704, 11.751475820509, 292.7951062, NaN, 17.54, NaN, 509.779666676479, 434.872277033112, 0.129999995231628, 0.0966117292383859, 241, 571, 22733, 
91, 18, 45, 572, 25.5881100460041, 203, 469, Accidental, 1, 1, 0, 0, 9.0570642768, 8.7397129537185, 263.04397832, NaN, 25.59, NaN, 509.779666676479, 467.642005751395, 0.150000005960464, 0.0599070923452533, 0, 602, 0, 
92, 18, 91, 135, 41.8802631293246, 217, 829, Accidental, 1, 1, 27, 48, 8.8731281772, 15.7922782091427, 214.67876327, NaN, 41.88, NaN, 772.878240855113, 738.400387237064, 0.129999995231628, 0.13241546203646, 0, 314, 13954, 
93, 18, 87, 177, 25.7255907894512, 280, 604, Accidental, 1, 1, 16, 49, 15.5348702496, 21.2972030173482, 243.14779899, NaN, 25.73, NaN, 772.878240855113, 720.634362091354, 0.141870483756065, 0.127847902373715, 119, 307, 7879, 
94, 18, 42, 380, 24.535984339353, 298, 545, Lightning, 1, 1, 2, 2, 13.3398614196, 17.6530896095905, 228.85228498, NaN, 24.54, NaN, 540.190291815117, 501.733122170488, 0.128256514668465, 0.0154119190102919, 966, 395, 965, 
95, 18, 34, 159, 27.7376054050109, 305, 534, Accidental, 1, 1, 22, 47, 9.1269852084, 11.2842746359284, 140.8589125, NaN, 27.74, NaN, 772.878240855113, 764.611054066657, 0.129999995231628, 0.122261440345124, 0, 309, 15354, 
96, 19, 68, 565, 0.461267707173421, 41, 22, Accidental, 1, 1, 11, 20, 8.0299430352, 8.0299430352, 200.41915252, NaN, 0.46, NaN, 793.869899780042, 793.869899780042, 0.0215598121285439, 0.0824688646531258, 0, 321, 4433, 
97, 20, 58, 137, 32.6780392495138, 275, 626, Accidental, 1, 1, 10, 21, 9.1310404572, 11.8285223464549, 213.99885481, NaN, 32.68, NaN, 772.878240855113, 724.522446899315, 0.129999995231628, 0.106090733424526, 0, 351, 4427, 
98, 20, 108, 144, 24.970418031871, 317, 491, Accidental, 1, 1, 30, 68, 8.8897647996, 11.8124458058332, 196.75263333, NaN, 24.97, NaN, 772.878240855113, 718.162016445598, 0.138802945613861, 0.139918702256075, 0, 343, 8767, 
99, 21, 69, 161, 38.6835339469774, 210, 746, Accidental, 1, 1, 18, 53, 10.5543884268, 13.2937771644176, 176.7857243, NaN, 38.68, NaN, 710.553104239289, 667.696122157563, 0.230000004172325, 0.134771463102384, 0, 353, 6574, 
100, 21, 31, 160, 29.8703880626662, 289, 616, Accidental, 1, 1, 42, 73, 12.0218729976, 15.5010121547534, 157.1392736, NaN, 29.87, NaN, 710.553104239289, 622.630613292413, 0.129999995231628, 0.109627757912406, 0, 417, 13217, 
101, 21, 65, 131, 25.1384376560708, 291, 475, Accidental, 1, 1, 26, 67, 7.731470358, 10.0549475485872, 171.4932324, NaN, 25.14, NaN, 745.427383423311, 731.529215305809, 0.129999995231628, 0.125793667304937, 0, 327, 5558, 
102, 22, 8, 240, 1.68049484392886, 65, 50, Accidental, 1, 1, 28, 59, 11.089789506, 8.64675362265971, 181.515153913, NaN, 1.68, NaN, 710.553104239289, 687.645384914868, 0.129999995231628, 0.136609656475324, 0, 351, 15472, 
103, 22, 73, 119, 37.5190757787958, 158, 703, Accidental, 1, 1, 19, 31, 14.1974190072, 11.1398896165506, 258.62363238, NaN, 37.52, NaN, 745.427383423311, 679.299957351498, 0.209999993443489, 0.111049344608914, 0, 383, 10334, 
104, 22, 65, 497, 39.3404275928342, 232, 742, Lightning, 1, 1, 10, 18, 11.835648558, 11.7665267138724, 290.2527602, NaN, 39.34, NaN, 523.075749888579, 514.373378872439, 0.129999995231628, 0.10580129435346, 0, 445, 8194, 
105, 22, 78, 142, 29.5657542750616, 254, 523, Accidental, 1, 1, 16, 29, 10.500321906, 7.30066909288872, 233.21181259, NaN, 29.57, NaN, 745.427383423311, 709.71225563109, 0.114873826503754, 0.123126570989193, 0, 361, 10774, 
106, 22, 66, 187, 42.7526708211567, 272, 836, Accidental, 1, 2, 23, 82, 14.186311902, 13.2307069387194, 164.1647254, 30, 42.75, 0.00374497355976029, 710.553104239289, 671.243922909623, 0.144400149583817, 0.138671363457647, 0, 350, 8441, 
107, 22, 3, 232, 47.0076826473557, 284, 930, Accidental, 1, 42, 1203, 3009, 19.7007037008, 19.1191014264198, 93.275765245238, 0, 46.91, 0.507549632920906, 671.70938376806, 622.536798261349, 0.13132294267416, 0.122086606929844, 0, 366.57, 435818, 
108, 23, 94, 141, 38.0569067292711, 183, 845, Accidental, 1, 1, 13, 19, 15.7005899028, 23.6770123767435, 242.48716261, NaN, 38.06, NaN, 764.911373855245, 760.344851199285, 0.129999995231628, 0.0846153951665422, 331, 271, 5281, 
109, 23, 49, 589, 35.9770214764871, 193, 732, Accidental, 1, 1, 43, 47, 11.7678705624, 16.4326678531279, 262.36376803, NaN, 35.98, NaN, 484.688580386256, 402.572928316878, 0.129999995231628, 0.135624262411926, 0, 580, 33654, 
