Time,NEEC,SOMTC,AGB,AG_NPPC,MineralN,C_DeadWood,
0, 0, 7918, 19612, 0, 5, 2935, 
5, -223.1, 8004.1, 21810, 481.6, 11.09, 3521.9, 
10, -184.7, 7446.9, 23651.4, 486.7, 11.51, 3953.4, 
15, -196.6, 7138.8, 25014.6, 437.3, 12.89, 4278.7, 
20, -119.7, 7030, 25843.7, 413.8, 11.75, 4545.8, 
25, -103.3, 7009.9, 26499.7, 376.8, 11.53, 4758.4, 
30, -40.7, 7011.8, 26387.1, 362, 11.8, 5036.2, 
35, -38.5, 6984.6, 26478, 399.5, 12.81, 5046.5, 
40, -40.8, 7092.5, 24928.8, 353.2, 11.68, 5691.5, 
