Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
5, 7, eco1, 0, 925, 0, 26, 29.86, 3.04, 5.71, -26.82, 0.04, 0, 0.73, 
5, 7, eco2, 1, 8080, 0, 25.5, 58.92, 7.9, 13.13, -51.02, 0.04, 0, 1.65, 
5, 7, eco3, 2, 7090, 0.1, 24.4, 71.9, 10.93, 17.23, -60.97, 0.04, 0, 1.77, 
5, 7, eco4, 3, 7250, 0.3, 23.3, 55.5, 12.68, 17.13, -42.82, 0.04, 0, 1.63, 
5, 7, eco5, 4, 6494, 0.8, 21.3, 10.79, 2.8, 3.6, -7.99, 0.04, 0, -0.97, 
5, 7, eco6, 5, 12796, 1.5, 18.3, 70.37, 16.27, 21.82, -54.1, 0.05, 0, 2.23, 
5, 7, eco7, 6, 7385, 1.8, 17.1, 68.54, 25.62, 29.96, -42.92, 0.05, 0, 2.65, 
5, 7, eco8, 7, 1197, 2.1, 16.3, 65.36, 29.52, 32.8, -35.84, 0.05, 0, 2.76, 
5, 7, eco9, 8, 47, 2.2, 15.4, 61.89, 67.82, 67.81, 5.93, 0.05, 0, 3.76, 
5, 8, eco1, 0, 925, 0.8, 24.3, 46.72, 3.25, 7.61, -43.47, 0.04, 0, 0.38, 
5, 8, eco2, 1, 8080, 0.9, 23.7, 66.69, 7.13, 13.17, -59.56, 0.04, 0, 1.22, 
5, 8, eco3, 2, 7090, 1, 22.6, 76.88, 10.02, 16.87, -66.86, 0.04, 0, 1.36, 
5, 8, eco4, 3, 7250, 0.9, 21.5, 71.05, 10.05, 16.29, -61, 0.04, 0, 1.26, 
5, 8, eco5, 4, 6494, 0.8, 19.5, 13.51, 2.86, 3.91, -10.65, 0.04, 0, -0.35, 
5, 8, eco6, 5, 12796, 0.5, 16.6, 69.29, 9.34, 15.45, -59.94, 0.04, 0, 1.52, 
5, 8, eco7, 6, 7385, 0.6, 15.5, 66.52, 13.35, 18.72, -53.17, 0.04, 0, 1.77, 
5, 8, eco8, 7, 1197, 0.5, 14.7, 63.17, 12.91, 17.91, -50.26, 0.04, 0, 1.82, 
5, 8, eco9, 8, 47, 0.5, 13.9, 49.01, 17.43, 20.86, -31.58, 0.04, 0, 2.42, 
5, 9, eco1, 0, 925, 0.7, 22.7, 47, 3.05, 7.45, -43.95, 0.04, 0, 0.19, 
5, 9, eco2, 1, 8080, 0.8, 22.1, 68.07, 6.36, 12.58, -61.71, 0.04, 0, 0.99, 
5, 9, eco3, 2, 7090, 1, 20.9, 78.77, 9.53, 16.58, -69.25, 0.04, 0, 1.12, 
5, 9, eco4, 3, 7250, 1.2, 19.6, 78.69, 9.95, 16.92, -68.74, 0.04, 0, 1.13, 
5, 9, eco5, 4, 6494, 1.5, 17.5, 62.16, 4.22, 10.06, -57.94, 0.05, 0, 0.24, 
5, 9, eco6, 5, 12796, 1.3, 14.3, 65.55, 10.67, 16.18, -54.89, 0.05, 0, 1.34, 
