Time,ROS,AgentName,CohortsKilled,DamagedSites,TotalBiomassMortality,MeanSeverity,ClimateThreshold1,ClimateThreshold2,
39, 3, WPineBeetle, 5539, 702, 3467291, 2.95, 641.94, 5.5, 
40, 1, JeffreyPineBeetle, 731, 107, 383978, 1, 646.22, 5.5, 
40, 1, JeffreyPineBeetle, 373, 77, 253995, 1, 646.22, 5.5, 
40, 1, MountainPineBeetle, 541, 112, 404236, 1, 646.22, 5.5, 
40, 1, MountainPineBeetle, 647, 126, 404407, 1.48, 646.22, 5.5, 
40, 2, FirEngraver, 2981, 163, 2113566, 1, 646.22, 5.5, 
40, 3, FirEngraver_Peak, 22216, 1387, 15405701, 2.12, 646.22, 5.5, 
40, 3, WPineBeetle, 5170, 675, 3333434, 2.95, 646.22, 5.5, 
41, 3, JeffreyPineBeetle, 2531, 376, 1465096, 2.05, 700.86, 5.73, 
41, 3, JeffreyPineBeetle, 1752, 280, 1177997, 2.23, 700.86, 5.73, 
41, 1, MountainPineBeetle, 465, 102, 336464, 1, 700.86, 5.73, 
41, 1, MountainPineBeetle, 657, 132, 422456, 1.55, 700.86, 5.73, 
41, 3, FirEngraver, 5383, 269, 3733082, 1.1, 700.86, 5.73, 
41, 2, FirEngraver_Peak, 14878, 1004, 10363298, 1.99, 700.86, 5.73, 
41, 1, WPineBeetle, 1423, 191, 965638, 1.76, 700.86, 5.73, 
41, 1, WPineBeetle_peak, 7688, 977, 4992316, 2.62, 700.86, 5.73, 
