Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2021, eco6, 5, 82.64, 8.18, 106, 274, 0, 
2022, eco6, 5, 85.22, 7.89, 129, 291, 0, 
2023, eco6, 5, 110.97, 9.16, 105, 288, 0, 
2024, eco6, 5, 93.74, 7.25, 117, 260, 0, 
2025, eco6, 5, 111.17, 6.67, 141, 273, 0, 
2026, eco6, 5, 163.49, 7.79, 121, 260, 0, 
2027, eco6, 5, 228.5, 6.18, 134, 283, 0, 
2028, eco6, 5, 97.88, 7.8, 107, 263, 0, 
2029, eco6, 5, 196.17, 5.68, 130, 254, 0, 
2030, eco6, 5, 126.23, 6.5, 121, 279, 0, 
2031, eco6, 5, 105.14, 2.78, 135, 250, 0, 
2032, eco6, 5, 110.97, 9.16, 105, 288, 0, 
2033, eco6, 5, 123.26, 12.43, 79, 328, 0, 
2034, eco6, 5, 98.26, 6.87, 122, 260, 0, 
2035, eco6, 5, 162.86, 7.13, 138, 291, 0, 
2036, eco6, 5, 106.61, 8.12, 117, 289, 0, 
2037, eco6, 5, 123.26, 12.43, 79, 328, 0, 
2038, eco6, 5, 165.31, 7.66, 120, 284, 0, 
2039, eco6, 5, 110.97, 9.16, 105, 288, 0, 
2040, eco6, 5, 75.4, 7.11, 103, 272, 0, 
2041, eco6, 5, 106.61, 8.12, 117, 289, 0, 
2042, eco6, 5, 112.53, 7.92, 111, 268, 0, 
2043, eco6, 5, 163.49, 7.79, 121, 260, 0, 
2044, eco6, 5, 112.53, 7.92, 111, 268, 0, 
2045, eco6, 5, 216.08, 7.75, 121, 262, 0, 
2046, eco6, 5, 123.26, 12.43, 79, 328, 0, 
2047, eco6, 5, 147.18, 8.11, 116, 273, 0, 
2048, eco6, 5, 105.14, 2.78, 135, 250, 0, 
2049, eco6, 5, 103.49, 7.38, 142, 278, 0, 
2050, eco6, 5, 183.46, 7.41, 130, 278, 0, 
2051, eco6, 5, 216.08, 7.75, 121, 262, 0, 
2052, eco6, 5, 103.49, 7.38, 142, 278, 0, 
2053, eco6, 5, 85.22, 7.89, 129, 291, 0, 
2054, eco6, 5, 87.95, 7.39, 105, 291, 0, 
2055, eco6, 5, 147.18, 8.11, 116, 273, 0, 
2056, eco6, 5, 196.17, 5.68, 130, 254, 0, 
2057, eco6, 5, 156.3, 8.3, 95, 278, 0, 
2058, eco6, 5, 85.22, 7.89, 129, 291, 0, 
2059, eco6, 5, 126.23, 6.5, 121, 279, 0, 
2060, eco6, 5, 196.17, 5.68, 130, 254, 0, 
1980, eco7, 6, 175.98, 7.35, 104, 273, 0, 
1981, eco7, 6, 203.4, 6.25, 140, 277, 0, 
1982, eco7, 6, 111.86, 6.85, 113, 262, 0, 
1983, eco7, 6, 108.32, 6.19, 123, 260, 0, 
1984, eco7, 6, 96.51, 7.96, 113, 291, 0, 
1985, eco7, 6, 150.07, 5.69, 145, 269, 0, 
1986, eco7, 6, 111.86, 6.85, 113, 262, 0, 
1987, eco7, 6, 124.08, 8.13, 110, 288, 0, 
1988, eco7, 6, 224.29, 4.33, 136, 248, 0, 
1989, eco7, 6, 111.86, 6.85, 113, 262, 0, 
1990, eco7, 6, 120.99, 8.66, 112, 278, 0, 
1991, eco7, 6, 109.91, 7.05, 121, 277, 0, 
1992, eco7, 6, 126.27, 6.75, 125, 266, 0, 
1993, eco7, 6, 185.17, 6.14, 140, 290, 0, 
1994, eco7, 6, 123.86, 7.09, 120, 291, 0, 
1995, eco7, 6, 96.51, 7.96, 113, 291, 0, 
1996, eco7, 6, 48.17, 7.07, 118, 261, 0, 
1997, eco7, 6, 120.99, 8.66, 112, 278, 0, 
1998, eco7, 6, 48.17, 7.07, 118, 261, 0, 
1999, eco7, 6, 48.17, 7.07, 118, 261, 0, 
2000, eco7, 6, 119.17, 6.31, 146, 277, 0, 
2001, eco7, 6, 109.91, 7.05, 121, 277, 0, 
2002, eco7, 6, 97.37, 6.83, 137, 291, 0, 
2003, eco7, 6, 111.86, 6.85, 113, 262, 0, 
2004, eco7, 6, 141.92, 5.41, 127, 273, 0, 
2005, eco7, 6, 126.15, 6.3, 118, 260, 0, 
2006, eco7, 6, 124.08, 8.13, 110, 288, 0, 
2007, eco7, 6, 133.1, 6.16, 135, 283, 0, 
2008, eco7, 6, 203.4, 6.25, 140, 277, 0, 
2009, eco7, 6, 130.71, 6.13, 123, 261, 0, 
2010, eco7, 6, 86.57, 6.1, 125, 272, 0, 
2011, eco7, 6, 126.27, 6.75, 125, 266, 0, 
2012, eco7, 6, 124.08, 8.13, 110, 288, 0, 
2013, eco7, 6, 123.86, 7.09, 120, 291, 0, 
2014, eco7, 6, 164.5, 7.02, 123, 272, 0, 
2015, eco7, 6, 127.64, 7.03, 114, 267, 0, 
2016, eco7, 6, 154.55, 6.58, 128, 238, 0, 
2017, eco7, 6, 126.15, 6.3, 118, 260, 0, 
2018, eco7, 6, 123.86, 7.09, 120, 291, 0, 
2019, eco7, 6, 111.86, 6.85, 113, 262, 0, 
2020, eco7, 6, 99.35, 6.26, 111, 291, 0, 
2021, eco7, 6, 93.01, 7.22, 110, 258, 0, 
2022, eco7, 6, 97.37, 6.83, 137, 291, 0, 
2023, eco7, 6, 124.08, 8.13, 110, 288, 0, 
2024, eco7, 6, 108.32, 6.19, 123, 260, 0, 
2025, eco7, 6, 125.73, 5.62, 144, 272, 0, 
2026, eco7, 6, 181.99, 6.54, 135, 260, 0, 
2027, eco7, 6, 261.36, 4.8, 140, 278, 0, 
2028, eco7, 6, 111.86, 6.85, 113, 262, 0, 
2029, eco7, 6, 224.29, 4.33, 136, 248, 0, 
2030, eco7, 6, 141.92, 5.41, 127, 273, 0, 
2031, eco7, 6, 110.18, 2.09, 138, 247, 0, 
2032, eco7, 6, 124.08, 8.13, 110, 288, 0, 
2033, eco7, 6, 120.99, 8.66, 112, 278, 0, 
2034, eco7, 6, 116.56, 5.58, 126, 260, 0, 
2035, eco7, 6, 185.17, 6.14, 140, 290, 0, 
2036, eco7, 6, 123.86, 7.09, 120, 291, 0, 
2037, eco7, 6, 120.99, 8.66, 112, 278, 0, 
2038, eco7, 6, 188.61, 6.68, 125, 283, 0, 
2039, eco7, 6, 124.08, 8.13, 110, 288, 0, 
2040, eco7, 6, 86.57, 6.1, 125, 272, 0, 
2041, eco7, 6, 123.86, 7.09, 120, 291, 0, 
2042, eco7, 6, 127.64, 7.03, 114, 267, 0, 
2043, eco7, 6, 181.99, 6.54, 135, 260, 0, 
2044, eco7, 6, 127.64, 7.03, 114, 267, 0, 
2045, eco7, 6, 244.27, 6.59, 128, 260, 0, 
2046, eco7, 6, 120.99, 8.66, 112, 278, 0, 
2047, eco7, 6, 164.5, 7.02, 123, 272, 0, 
2048, eco7, 6, 110.18, 2.09, 138, 247, 0, 
2049, eco7, 6, 119.17, 6.31, 146, 277, 0, 
2050, eco7, 6, 203.4, 6.25, 140, 277, 0, 
2051, eco7, 6, 244.27, 6.59, 128, 260, 0, 
2052, eco7, 6, 119.17, 6.31, 146, 277, 0, 
2053, eco7, 6, 97.37, 6.83, 137, 291, 0, 
2054, eco7, 6, 99.35, 6.26, 111, 291, 0, 
2055, eco7, 6, 164.5, 7.02, 123, 272, 0, 
2056, eco7, 6, 224.29, 4.33, 136, 248, 0, 
2057, eco7, 6, 175.98, 7.35, 104, 273, 0, 
2058, eco7, 6, 97.37, 6.83, 137, 291, 0, 
2059, eco7, 6, 141.92, 5.41, 127, 273, 0, 
2060, eco7, 6, 224.29, 4.33, 136, 248, 0, 
1980, eco8, 7, 159.66, 6.45, 116, 270, 0, 
1981, eco8, 7, 188.18, 5.25, 149, 273, 0, 
1982, eco8, 7, 108.24, 5.99, 119, 260, 0, 
1983, eco8, 7, 107.57, 5.21, 128, 260, 0, 
1984, eco8, 7, 98.53, 7.02, 117, 291, 0, 
1985, eco8, 7, 143.79, 4.7, 148, 267, 0, 
1986, eco8, 7, 108.24, 5.99, 119, 260, 0, 
1987, eco8, 7, 111.48, 7.1, 116, 286, 0, 
1988, eco8, 7, 219.99, 3.45, 141, 245, 0, 
1989, eco8, 7, 108.24, 5.99, 119, 260, 0, 
1990, eco8, 7, 120, 7.16, 116, 270, 0, 
1991, eco8, 7, 108.19, 6.17, 124, 275, 0, 
1992, eco8, 7, 120.03, 5.88, 131, 265, 0, 
1993, eco8, 7, 172.53, 5.22, 142, 283, 0, 
1994, eco8, 7, 119.77, 6.22, 122, 288, 0, 
1995, eco8, 7, 98.53, 7.02, 117, 291, 0, 
1996, eco8, 7, 48.03, 6.14, 125, 260, 0, 
1997, eco8, 7, 120, 7.16, 116, 270, 0, 
1998, eco8, 7, 48.03, 6.14, 125, 260, 0, 
1999, eco8, 7, 48.03, 6.14, 125, 260, 0, 
2000, eco8, 7, 116.96, 5.28, 148, 273, 0, 
2001, eco8, 7, 108.19, 6.17, 124, 275, 0, 
2002, eco8, 7, 89.89, 6.03, 138, 291, 0, 
2003, eco8, 7, 108.24, 5.99, 119, 260, 0, 
2004, eco8, 7, 131.23, 4.45, 132, 268, 0, 
2005, eco8, 7, 120.16, 5.33, 122, 260, 0, 
2006, eco8, 7, 111.48, 7.1, 116, 286, 0, 
2007, eco8, 7, 129.33, 5.25, 140, 281, 0, 
2008, eco8, 7, 188.18, 5.25, 149, 273, 0, 
2009, eco8, 7, 126.95, 5.38, 135, 260, 0, 
2010, eco8, 7, 85.12, 5.24, 137, 271, 0, 
2011, eco8, 7, 120.03, 5.88, 131, 265, 0, 
2012, eco8, 7, 111.48, 7.1, 116, 286, 0, 
2013, eco8, 7, 119.77, 6.22, 122, 288, 0, 
2014, eco8, 7, 145.57, 6.22, 128, 271, 0, 
2015, eco8, 7, 123.28, 6.09, 117, 264, 0, 
2016, eco8, 7, 145.35, 5.92, 130, 237, 0, 
2017, eco8, 7, 120.16, 5.33, 122, 260, 0, 
2018, eco8, 7, 119.77, 6.22, 122, 288, 0, 
2019, eco8, 7, 108.24, 5.99, 119, 260, 0, 
2020, eco8, 7, 94.34, 5.5, 114, 291, 0, 
2021, eco8, 7, 83.5, 6.33, 115, 254, 0, 
2022, eco8, 7, 89.89, 6.03, 138, 291, 0, 
2023, eco8, 7, 111.48, 7.1, 116, 286, 0, 
2024, eco8, 7, 107.57, 5.21, 128, 260, 0, 
2025, eco8, 7, 118.47, 4.8, 147, 270, 0, 
2026, eco8, 7, 167.32, 5.67, 138, 260, 0, 
2027, eco8, 7, 250.7, 3.94, 143, 275, 0, 
2028, eco8, 7, 108.24, 5.99, 119, 260, 0, 
2029, eco8, 7, 219.99, 3.45, 141, 245, 0, 
2030, eco8, 7, 131.23, 4.45, 132, 268, 0, 
2031, eco8, 7, 76.47, 3.39, 137, 248, 0, 
2032, eco8, 7, 111.48, 7.1, 116, 286, 0, 
2033, eco8, 7, 120, 7.16, 116, 270, 0, 
2034, eco8, 7, 115.33, 4.7, 128, 260, 0, 
2035, eco8, 7, 172.53, 5.22, 142, 283, 0, 
2036, eco8, 7, 119.77, 6.22, 122, 288, 0, 
2037, eco8, 7, 120, 7.16, 116, 270, 0, 
2038, eco8, 7, 179.94, 5.82, 128, 258, 0, 
2039, eco8, 7, 111.48, 7.1, 116, 286, 0, 
2040, eco8, 7, 85.12, 5.24, 137, 271, 0, 
2041, eco8, 7, 119.77, 6.22, 122, 288, 0, 
2042, eco8, 7, 123.28, 6.09, 117, 264, 0, 
2043, eco8, 7, 167.32, 5.67, 138, 260, 0, 
2044, eco8, 7, 123.28, 6.09, 117, 264, 0, 
2045, eco8, 7, 234.22, 5.54, 134, 254, 0, 
2046, eco8, 7, 120, 7.16, 116, 270, 0, 
2047, eco8, 7, 145.57, 6.22, 128, 271, 0, 
2048, eco8, 7, 76.47, 3.39, 137, 248, 0, 
2049, eco8, 7, 116.96, 5.28, 148, 273, 0, 
2050, eco8, 7, 188.18, 5.25, 149, 273, 0, 
2051, eco8, 7, 234.22, 5.54, 134, 254, 0, 
2052, eco8, 7, 116.96, 5.28, 148, 273, 0, 
2053, eco8, 7, 89.89, 6.03, 138, 291, 0, 
2054, eco8, 7, 94.34, 5.5, 114, 291, 0, 
2055, eco8, 7, 145.57, 6.22, 128, 271, 0, 
2056, eco8, 7, 219.99, 3.45, 141, 245, 0, 
2057, eco8, 7, 159.66, 6.45, 116, 270, 0, 
2058, eco8, 7, 89.89, 6.03, 138, 291, 0, 
2059, eco8, 7, 131.23, 4.45, 132, 268, 0, 
2060, eco8, 7, 219.99, 3.45, 141, 245, 0, 
1980, eco9, 8, 142.58, 5.68, 130, 263, 0, 
1981, eco9, 8, 177.22, 4.36, 157, 265, 0, 
1982, eco9, 8, 102.4, 5.18, 130, 260, 0, 
1983, eco9, 8, 104.11, 4.3, 135, 258, 0, 
1984, eco9, 8, 96.54, 6.22, 124, 287, 0, 
1985, eco9, 8, 135.98, 3.85, 154, 260, 0, 
1986, eco9, 8, 102.4, 5.18, 130, 260, 0, 
1987, eco9, 8, 98.46, 6.26, 124, 281, 0, 
1988, eco9, 8, 206.6, 2.7, 149, 241, 0, 
1989, eco9, 8, 102.4, 5.18, 130, 260, 0, 
1990, eco9, 8, 109.04, 5.87, 123, 262, 0, 
1991, eco9, 8, 101.66, 5.49, 128, 272, 0, 
1992, eco9, 8, 112.01, 5.01, 139, 260, 0, 
1993, eco9, 8, 157.22, 4.41, 146, 275, 0, 
1994, eco9, 8, 113.13, 5.37, 126, 278, 0, 
1995, eco9, 8, 96.54, 6.22, 124, 287, 0, 
1996, eco9, 8, 44.69, 5.22, 136, 260, 0, 
1997, eco9, 8, 109.04, 5.87, 123, 262, 0, 
1998, eco9, 8, 44.69, 5.22, 136, 260, 0, 
1999, eco9, 8, 44.69, 5.22, 136, 260, 0, 
2000, eco9, 8, 112.3, 4.33, 153, 265, 0, 
2001, eco9, 8, 101.66, 5.49, 128, 272, 0, 
2002, eco9, 8, 82.84, 5.19, 142, 291, 0, 
2003, eco9, 8, 102.4, 5.18, 130, 260, 0, 
2004, eco9, 8, 121.79, 3.56, 142, 261, 0, 
2005, eco9, 8, 111, 4.41, 127, 260, 0, 
2006, eco9, 8, 98.46, 6.26, 124, 281, 0, 
2007, eco9, 8, 122.8, 4.42, 146, 272, 0, 
2008, eco9, 8, 177.22, 4.36, 157, 265, 0, 
2009, eco9, 8, 118.57, 4.56, 141, 260, 0, 
2010, eco9, 8, 81.15, 4.36, 143, 264, 0, 
2011, eco9, 8, 112.01, 5.01, 139, 260, 0, 
2012, eco9, 8, 98.46, 6.26, 124, 281, 0, 
2013, eco9, 8, 113.13, 5.37, 126, 278, 0, 
2014, eco9, 8, 126.71, 5.47, 138, 267, 0, 
2015, eco9, 8, 114.82, 5.27, 121, 260, 0, 
2016, eco9, 8, 134.58, 5.21, 136, 234, 0, 
2017, eco9, 8, 111, 4.41, 127, 260, 0, 
2018, eco9, 8, 113.13, 5.37, 126, 278, 0, 
2019, eco9, 8, 102.4, 5.18, 130, 260, 0, 
2020, eco9, 8, 90.08, 4.66, 124, 281, 0, 
2021, eco9, 8, 75.13, 5.67, 121, 250, 0, 
2022, eco9, 8, 82.84, 5.19, 142, 291, 0, 
2023, eco9, 8, 98.46, 6.26, 124, 281, 0, 
2024, eco9, 8, 104.11, 4.3, 135, 258, 0, 
2025, eco9, 8, 108.86, 3.96, 151, 265, 0, 
2026, eco9, 8, 153.9, 4.91, 141, 260, 0, 
2027, eco9, 8, 232.61, 3.22, 149, 270, 0, 
2028, eco9, 8, 102.4, 5.18, 130, 260, 0, 
2029, eco9, 8, 206.6, 2.7, 149, 241, 0, 
2030, eco9, 8, 121.79, 3.56, 142, 261, 0, 
2031, eco9, 8, 79.87, 2.6, 148, 231, 0, 
2032, eco9, 8, 98.46, 6.26, 124, 281, 0, 
2033, eco9, 8, 109.04, 5.87, 123, 262, 0, 
2034, eco9, 8, 108.93, 3.95, 131, 260, 0, 
2035, eco9, 8, 157.22, 4.41, 146, 275, 0, 
2036, eco9, 8, 113.13, 5.37, 126, 278, 0, 
2037, eco9, 8, 109.04, 5.87, 123, 262, 0, 
2038, eco9, 8, 164.51, 5.01, 134, 251, 0, 
2039, eco9, 8, 98.46, 6.26, 124, 281, 0, 
2040, eco9, 8, 81.15, 4.36, 143, 264, 0, 
2041, eco9, 8, 113.13, 5.37, 126, 278, 0, 
2042, eco9, 8, 114.82, 5.27, 121, 260, 0, 
2043, eco9, 8, 153.9, 4.91, 141, 260, 0, 
2044, eco9, 8, 114.82, 5.27, 121, 260, 0, 
2045, eco9, 8, 220.97, 4.61, 141, 247, 0, 
2046, eco9, 8, 109.04, 5.87, 123, 262, 0, 
2047, eco9, 8, 126.71, 5.47, 138, 267, 0, 
2048, eco9, 8, 79.87, 2.6, 148, 231, 0, 
2049, eco9, 8, 112.3, 4.33, 153, 265, 0, 
2050, eco9, 8, 177.22, 4.36, 157, 265, 0, 
2051, eco9, 8, 220.97, 4.61, 141, 247, 0, 
2052, eco9, 8, 112.3, 4.33, 153, 265, 0, 
2053, eco9, 8, 82.84, 5.19, 142, 291, 0, 
2054, eco9, 8, 90.08, 4.66, 124, 281, 0, 
2055, eco9, 8, 126.71, 5.47, 138, 267, 0, 
2056, eco9, 8, 206.6, 2.7, 149, 241, 0, 
2057, eco9, 8, 142.58, 5.68, 130, 263, 0, 
2058, eco9, 8, 82.84, 5.19, 142, 291, 0, 
2059, eco9, 8, 121.79, 3.56, 142, 261, 0, 
2060, eco9, 8, 206.6, 2.7, 149, 241, 0, 
1980, eco10, 9, 104.5, 4.18, 143, 253, 0, 
1981, eco10, 9, 133.76, 2.67, 175, 260, 0, 
1982, eco10, 9, 70.72, 3.64, 150, 250, 0, 
1983, eco10, 9, 78.97, 2.58, 155, 241, 0, 
1984, eco10, 9, 87.49, 4.73, 139, 274, 0, 
1985, eco10, 9, 109.91, 2.26, 168, 255, 0, 
1986, eco10, 9, 70.72, 3.64, 150, 250, 0, 
1987, eco10, 9, 72.48, 4.82, 140, 265, 0, 
1988, eco10, 9, 152.92, 1.33, 164, 234, 0, 
1989, eco10, 9, 70.72, 3.64, 150, 250, 0, 
1990, eco10, 9, 81.8, 4.42, 136, 260, 0, 
1991, eco10, 9, 70.5, 4.34, 138, 265, 0, 
1992, eco10, 9, 81.24, 3.32, 154, 256, 0, 
1993, eco10, 9, 123.6, 2.95, 155, 260, 0, 
1994, eco10, 9, 82.51, 3.77, 134, 257, 0, 
1995, eco10, 9, 87.49, 4.73, 139, 274, 0, 
1996, eco10, 9, 36.92, 3.48, 150, 257, 0, 
1997, eco10, 9, 81.8, 4.42, 136, 260, 0, 
1998, eco10, 9, 36.92, 3.48, 150, 257, 0, 
1999, eco10, 9, 36.92, 3.48, 150, 257, 0, 
2000, eco10, 9, 87.88, 2.57, 167, 260, 0, 
2001, eco10, 9, 70.5, 4.34, 138, 265, 0, 
2002, eco10, 9, 59.86, 3.42, 155, 245, 0, 
2003, eco10, 9, 70.72, 3.64, 150, 250, 0, 
2004, eco10, 9, 87.47, 1.92, 175, 250, 0, 
2005, eco10, 9, 81.78, 2.72, 155, 248, 0, 
2006, eco10, 9, 72.48, 4.82, 140, 265, 0, 
2007, eco10, 9, 92.91, 2.82, 161, 225, 0, 
2008, eco10, 9, 133.76, 2.67, 175, 260, 0, 
2009, eco10, 9, 84.49, 2.83, 155, 224, 0, 
2010, eco10, 9, 62.45, 2.62, 157, 260, 0, 
2011, eco10, 9, 81.24, 3.32, 154, 256, 0, 
2012, eco10, 9, 72.48, 4.82, 140, 265, 0, 
2013, eco10, 9, 82.51, 3.77, 134, 257, 0, 
2014, eco10, 9, 90.41, 3.89, 159, 260, 0, 
2015, eco10, 9, 80.39, 3.68, 129, 260, 0, 
2016, eco10, 9, 95.38, 3.58, 148, 230, 0, 
2017, eco10, 9, 81.78, 2.72, 155, 248, 0, 
2018, eco10, 9, 82.51, 3.77, 134, 257, 0, 
2019, eco10, 9, 70.72, 3.64, 150, 250, 0, 
2020, eco10, 9, 69.55, 2.88, 148, 260, 0, 
2021, eco10, 9, 53.7, 4.56, 130, 243, 0, 
2022, eco10, 9, 59.86, 3.42, 155, 245, 0, 
2023, eco10, 9, 72.48, 4.82, 140, 265, 0, 
2024, eco10, 9, 78.97, 2.58, 155, 241, 0, 
2025, eco10, 9, 82.8, 2.33, 164, 260, 0, 
2026, eco10, 9, 115.76, 3.37, 151, 260, 0, 
2027, eco10, 9, 165.85, 1.79, 162, 260, 0, 
2028, eco10, 9, 70.72, 3.64, 150, 250, 0, 
2029, eco10, 9, 152.92, 1.33, 164, 234, 0, 
2030, eco10, 9, 87.47, 1.92, 175, 250, 0, 
2031, eco10, 9, 146.32, 2.04, 143, 248, 0, 
2032, eco10, 9, 72.48, 4.82, 140, 265, 0, 
2033, eco10, 9, 81.8, 4.42, 136, 260, 0, 
2034, eco10, 9, 78.86, 2.5, 159, 260, 0, 
2035, eco10, 9, 123.6, 2.95, 155, 260, 0, 
2036, eco10, 9, 82.51, 3.77, 134, 257, 0, 
2037, eco10, 9, 81.8, 4.42, 136, 260, 0, 
2038, eco10, 9, 117.05, 3.46, 165, 237, 0, 
2039, eco10, 9, 72.48, 4.82, 140, 265, 0, 
2040, eco10, 9, 62.45, 2.62, 157, 260, 0, 
2041, eco10, 9, 82.51, 3.77, 134, 257, 0, 
2042, eco10, 9, 80.39, 3.68, 129, 260, 0, 
2043, eco10, 9, 115.76, 3.37, 151, 260, 0, 
2044, eco10, 9, 80.39, 3.68, 129, 260, 0, 
2045, eco10, 9, 166.63, 2.94, 155, 232, 0, 
2046, eco10, 9, 81.8, 4.42, 136, 260, 0, 
2047, eco10, 9, 90.41, 3.89, 159, 260, 0, 
2048, eco10, 9, 146.32, 2.04, 143, 248, 0, 
2049, eco10, 9, 87.88, 2.57, 167, 260, 0, 
2050, eco10, 9, 133.76, 2.67, 175, 260, 0, 
2051, eco10, 9, 166.63, 2.94, 155, 232, 0, 
2052, eco10, 9, 87.88, 2.57, 167, 260, 0, 
2053, eco10, 9, 59.86, 3.42, 155, 245, 0, 
2054, eco10, 9, 69.55, 2.88, 148, 260, 0, 
2055, eco10, 9, 90.41, 3.89, 159, 260, 0, 
2056, eco10, 9, 152.92, 1.33, 164, 234, 0, 
2057, eco10, 9, 104.5, 4.18, 143, 253, 0, 
2058, eco10, 9, 59.86, 3.42, 155, 245, 0, 
2059, eco10, 9, 87.47, 1.92, 175, 250, 0, 
2060, eco10, 9, 152.92, 1.33, 164, 234, 0, 
