Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
5, AbieConc, 0, 0, 0, 9489, 
5, AbieMagn, 0, 0, 0, 6984, 
5, CaloDecu, 0, 0, 0, 4950, 
5, FX_R_SEED, 0, 0, 0, 1, 
5, NOFX_R_SEED, 0, 0, 0, 17, 
5, NOFX_NOR_SEED, 0, 0, 0, 0, 
5, PinuAlbi, 0, 0, 0, 668, 
5, PinuCont, 0, 0, 0, 249, 
5, PinuJeff, 0, 0, 0, 1618, 
5, PinuLamb, 0, 0, 0, 2957, 
5, PinuMont, 0, 0, 0, 1940, 
5, PopuTrem, 0, 0, 2, 76, 
5, TsugMert, 0, 0, 0, 785, 
5, AcerMacr, 0, 0, 13, 818, 
5, AescCali, 0, 0, 1, 261, 
5, AlnuRhom, 0, 0, 1, 90, 
5, ArbuMenz, 0, 0, 14, 629, 
5, CornNutt, 0, 0, 4, 352, 
5, JuniOcci, 0, 0, 0, 1769, 
5, LithDens, 0, 0, 3, 773, 
5, PinuAtte, 0, 0, 0, 4, 
5, PinuMono, 0, 0, 0, 16, 
5, PinuPond, 0, 0, 0, 1267, 
5, PinuSabi, 0, 0, 0, 546, 
5, PinuWash, 0, 0, 0, 0, 
5, PseuMenz, 0, 0, 0, 4985, 
5, QuerChry, 0, 0, 103, 7135, 
5, QuerDoug, 0, 0, 9, 1381, 
5, QuerGarr, 0, 0, 2, 12, 
5, QuerKell, 0, 0, 124, 5715, 
5, QuerWisl, 0, 0, 34, 4165, 
5, TaxuBrev, 0, 0, 1, 4, 
5, TorrCali, 0, 0, 0, 117, 
5, UmbeCali, 0, 0, 3, 321, 
10, AbieConc, 0, 0, 0, 6609, 
10, AbieMagn, 0, 0, 0, 4816, 
10, CaloDecu, 0, 0, 0, 3651, 
10, FX_R_SEED, 0, 0, 0, 1, 
10, NOFX_R_SEED, 0, 0, 0, 18, 
10, NOFX_NOR_SEED, 0, 0, 0, 0, 
10, PinuAlbi, 0, 0, 0, 480, 
10, PinuCont, 0, 0, 0, 138, 
10, PinuJeff, 0, 0, 0, 1216, 
10, PinuLamb, 0, 0, 0, 1966, 
10, PinuMont, 0, 0, 0, 1079, 
10, PopuTrem, 0, 0, 5, 36, 
10, TsugMert, 0, 0, 0, 78, 
10, AcerMacr, 0, 0, 16, 3, 
10, AescCali, 0, 0, 5, 31, 
10, AlnuRhom, 0, 0, 5, 4, 
10, ArbuMenz, 0, 0, 13, 296, 
10, CornNutt, 0, 0, 9, 45, 
10, JuniOcci, 0, 0, 0, 1310, 
10, LithDens, 0, 0, 32, 275, 
10, PinuAtte, 0, 0, 0, 2, 
10, PinuMono, 0, 0, 0, 444, 
10, PinuPond, 0, 0, 0, 976, 
10, PinuSabi, 0, 0, 0, 405, 
10, PinuWash, 0, 0, 0, 0, 
10, PseuMenz, 0, 0, 0, 3354, 
10, QuerChry, 0, 0, 180, 5055, 
10, QuerDoug, 0, 0, 29, 897, 
10, QuerGarr, 0, 0, 0, 64, 
10, QuerKell, 0, 0, 236, 4169, 
10, QuerWisl, 0, 0, 43, 2842, 
10, TaxuBrev, 0, 0, 0, 2, 
10, TorrCali, 0, 0, 0, 40, 
10, UmbeCali, 0, 0, 3, 107, 
15, AbieConc, 0, 0, 0, 6971, 
15, AbieMagn, 0, 0, 0, 5348, 
15, CaloDecu, 0, 0, 0, 3835, 
15, FX_R_SEED, 0, 0, 0, 1, 
15, NOFX_R_SEED, 0, 0, 0, 21, 
15, NOFX_NOR_SEED, 0, 0, 0, 0, 
15, PinuAlbi, 0, 0, 0, 612, 
15, PinuCont, 0, 0, 0, 201, 
15, PinuJeff, 0, 0, 0, 1473, 
15, PinuLamb, 0, 0, 0, 2415, 
15, PinuMont, 0, 0, 0, 1179, 
15, PopuTrem, 0, 0, 4, 57, 
15, TsugMert, 0, 0, 0, 504, 
15, AcerMacr, 0, 0, 10, 42, 
15, AescCali, 0, 0, 7, 58, 
15, AlnuRhom, 0, 0, 3, 14, 
15, ArbuMenz, 0, 0, 9, 396, 
15, CornNutt, 0, 0, 15, 214, 
15, JuniOcci, 0, 0, 0, 1387, 
15, LithDens, 0, 0, 20, 229, 
15, PinuAtte, 0, 0, 0, 3, 
15, PinuMono, 0, 0, 0, 391, 
15, PinuPond, 0, 0, 0, 1113, 
15, PinuSabi, 0, 0, 0, 322, 
15, PinuWash, 0, 0, 0, 0, 
15, PseuMenz, 0, 0, 0, 3529, 
15, QuerChry, 0, 0, 147, 3622, 
15, QuerDoug, 0, 0, 32, 614, 
15, QuerGarr, 0, 0, 1, 40, 
15, QuerKell, 0, 0, 166, 2757, 
15, QuerWisl, 0, 0, 40, 1963, 
15, TaxuBrev, 0, 0, 0, 3, 
15, TorrCali, 0, 0, 0, 39, 
15, UmbeCali, 0, 0, 1, 97, 
20, AbieConc, 0, 0, 0, 7606, 
20, AbieMagn, 0, 0, 0, 5559, 
20, CaloDecu, 0, 0, 0, 3723, 
20, FX_R_SEED, 0, 0, 0, 2, 
20, NOFX_R_SEED, 0, 0, 0, 17, 
20, NOFX_NOR_SEED, 0, 0, 0, 0, 
20, PinuAlbi, 0, 0, 0, 671, 
20, PinuCont, 0, 0, 0, 259, 
20, PinuJeff, 0, 0, 0, 1364, 
20, PinuLamb, 0, 0, 0, 2251, 
20, PinuMont, 0, 0, 0, 1473, 
20, PopuTrem, 0, 0, 4, 74, 
20, TsugMert, 0, 0, 0, 304, 
20, AcerMacr, 0, 0, 5, 33, 
20, AescCali, 0, 0, 0, 102, 
20, AlnuRhom, 0, 0, 2, 5, 
20, ArbuMenz, 0, 0, 5, 470, 
20, CornNutt, 0, 0, 3, 367, 
20, JuniOcci, 0, 0, 0, 1393, 
