Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 1, PIF_CC_28, 26, 1219, 0, 14596.1028429627, 270, 172, 152, 0, 0, 0, 0, 0, 99, 124, 2, 0, 22, 3, 2, 0, 2, 1, 3, 0, 0, 2, 111, 14, 0, 198, 3, 6, 0, 26, 7, 0, 0, 0, 5810.13001710176, 2174.10480639935, 1341.48960394859, 0, 0, 0, 0, 0, 908.139602673054, 867.218402552605, 8.74800002574921, 0, 150.562800443172, 19.4724000573158, 19.6020000576973, 0, 10.0440000295639, 4.0824000120163, 29.0628000855446, 0, 0, 8.29440002441406, 739.173602175713, 114.015600335598, 0, 2070.97560609579, 16.2324000477791, 40.1436001181602, 0, 226.994400668144, 37.6164001107216, 0, 0, 0, 
1, 3, PIF_CC_30, 17, 558, 0, 7662.53522255421, 197, 75, 23, 0, 0, 0, 6, 0, 103, 11, 4, 0, 18, 0, 0, 2, 2, 0, 6, 0, 0, 0, 72, 2, 0, 18, 0, 0, 1, 18, 0, 0, 0, 0, 3754.70641105175, 1165.46040343046, 150.660000443459, 0, 0, 0, 143.985600423813, 0, 1090.90800321102, 49.6368001461029, 18.1764000535011, 0, 275.108400809765, 0, 0, 12.2796000361443, 7.90560002326965, 0, 96.7464002847672, 0, 0, 0, 622.371601831913, 10.5300000309944, 0, 104.522400307655, 0, 0, 4.86000001430511, 154.677600455284, 0, 0, 0, 0, 
1, 5, PIF_CC_32, 15, 823, 0, 13430.1888395309, 245, 283, 19, 0, 0, 0, 0, 28, 140, 28, 9, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 20, 0, 0, 4, 0, 0, 0, 22, 11, 0, 0, 0, 4989.17881468535, 5576.59081641436, 121.435200357437, 0, 0, 0, 0, 185.392800545692, 1828.59120538235, 151.761600446701, 52.2288001537323, 0, 44.8740001320839, 0, 0, 0, 0, 0, 88.8732002615929, 0, 0, 0, 100.958400297165, 0, 0, 14.7744000434875, 0, 0, 0, 219.996000647545, 55.5336001634598, 0, 0, 0, 
1, 7, PIF_CC_34, 25, 1303, 0, 20491.0884603143, 350, 469, 45, 0, 0, 0, 2, 67, 248, 23, 22, 0, 18, 0, 0, 0, 2, 1, 14, 0, 0, 0, 18, 0, 0, 7, 5, 0, 0, 10, 2, 0, 0, 0, 6832.57682011128, 8633.75762541294, 289.785600852966, 0, 0, 0, 12.344400036335, 512.859601509571, 3108.94200915098, 120.430800354481, 150.433200442791, 0, 200.815200591087, 0, 0, 0, 10.756800031662, 5.96160001754761, 345.64320101738, 0, 0, 0, 128.854800379276, 0, 0, 27.248400080204, 27.4428000807762, 0, 0, 71.6688002109528, 11.5668000340462, 0, 0, 0, 
1, 2, PIF_PCT_29, 48, 1894, 99, 27844.0092819572, 586, 80, 353, 0, 0, 0, 3, 0, 18, 25, 9, 0, 15, 0, 0, 0, 0, 0, 5, 0, 0, 0, 43, 1, 0, 855, 0, 0, 0, 0, 0, 0, 0, 0, 11487.8088338137, 654.544801926613, 3160.87920930386, 0, 0, 0, 37.2600001096725, 0, 170.974800503254, 146.156400430202, 61.4304001808166, 0, 86.5404002547264, 0, 0, 0, 0, 0, 81.4212002396583, 0, 0, 0, 210.600000619888, 5.28120001554489, 0, 11741.1120345592, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 8, PIF_PCT_35, 24, 1014, 131, 24227.456471312, 392, 573, 23, 0, 0, 0, 3, 18, 57, 2, 41, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7976.19962347746, 14860.7136437416, 139.417200410366, 0, 0, 0, 19.5696000576019, 95.6448002815247, 574.290001690388, 25.5636000752449, 299.635200881958, 0, 49.8312001466751, 0, 0, 0, 0, 0, 53.3304001569748, 0, 0, 0, 63.1152001857757, 19.6020000576973, 0, 50.5440001487732, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 33, FED_SGH_12, 25, 678, 244, 8040.77282366753, 101, 2, 121, 0, 0, 0, 0, 1, 9, 29, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 204, 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 0, 873.601202571392, 7.77600002288818, 899.229602646828, 0, 0, 0, 0, 3.27240000963211, 51.4512001514435, 71.0208002090454, 3.95280001163483, 0, 28.9656000852585, 0, 0, 0, 0, 0, 10.2384000301361, 0, 0, 0, 1356.26400399208, 0, 0, 4735.00081393719, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 18, HAND_45, 20, 4, 375, 5349.49921574593, 139, 118, 20, 0, 0, 0, 2, 0, 68, 6, 9, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2626.27920773029, 1921.9680056572, 107.14680031538, 0, 0, 0, 8.16480002403259, 0, 550.832401621342, 15.4224000453949, 39.4632001161575, 0, 9.03960002660751, 0, 0, 0, 0, 0, 41.4720001220703, 0, 0, 0, 25.6284000754356, 4.0824000120163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 11, PNIF_SG_38, 24, 734, 301, 11326.1328333378, 242, 4, 317, 0, 0, 0, 0, 0, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 271, 3, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 2947.81680867672, 18.7920000553131, 3430.41481009722, 0, 0, 0, 0, 0, 0, 80.3196002364159, 2.94840000867844, 0, 0, 0, 0, 0, 0, 0, 29.1600000858307, 0, 0, 0, 3132.17280921936, 23.9436000704765, 0, 1660.56480488777, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 13, PNIF_SG_40, 24, 711, 282, 15688.7604461789, 457, 77, 168, 0, 0, 0, 0, 8, 191, 35, 4, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 43, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 10569.6900311112, 732.078002154827, 1460.62440429926, 0, 0, 0, 0, 75.2328002214432, 2353.63320692778, 115.05240033865, 21.6108000636101, 0, 10.8864000320435, 0, 0, 0, 0, 0, 134.460000395775, 0, 0, 0, 201.981600594521, 5.83200001716614, 0, 7.67880002260208, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 17, PNIF_SG_44, 20, 546, 162, 12826.1232377529, 397, 88, 32, 0, 0, 0, 0, 1, 142, 2, 2, 0, 12, 0, 0, 0, 0, 0, 10, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 9539.92082808018, 870.004802560806, 238.528800702095, 0, 0, 0, 0, 3.36960000991821, 1786.9896052599, 2.85120000839233, 6.93360002040863, 0, 102.837600302696, 0, 0, 0, 0, 0, 176.418000519276, 0, 0, 0, 66.9060001969337, 0, 0, 31.3632000923157, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 21, HAND_18, 42, 0, 646, 4675.70881376267, 125, 6, 204, 0, 0, 0, 0, 0, 14, 21, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 5, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 972.097202861309, 16.135200047493, 1384.776004076, 0, 0, 0, 0, 0, 87.6744002580643, 58.4172001719475, 2.17080000638962, 0, 19.2132000565529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1092.07440321445, 18.0468000531197, 0, 1025.10360301733, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 21, PNIF_SG_18, 21, 608, 218, 7817.50442301035, 26, 9, 124, 0, 0, 0, 0, 0, 17, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 8, 0, 441, 0, 0, 0, 0, 0, 0, 0, 0, 138.542400407791, 45.1332001328468, 1115.40240328312, 0, 0, 0, 0, 0, 99.6300002932549, 23.7492000699043, 0, 0, 85.2120002508163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1041.07680306435, 46.7532001376152, 0, 5222.00521537065, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 25, HAND_22, 42, 0, 329, 2027.17080596685, 4, 0, 95, 0, 0, 0, 0, 0, 7, 5, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 17, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 12.700800037384, 0, 487.328401434421, 0, 0, 0, 0, 0, 29.808000087738, 11.2104000329971, 2.43000000715256, 0, 13.316400039196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 582.45480171442, 108.734400320053, 0, 779.187602293491, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 25, PNIF_SG_22, 22, 771, 199, 9355.43522753716, 133, 5, 140, 0, 0, 0, 1, 0, 4, 13, 1, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 15, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 1236.93480364084, 46.558800137043, 1162.64160342216, 0, 0, 0, 4.79520001411438, 0, 26.3736000776291, 23.5224000692368, 8.553600025177, 0, 77.5008002281189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 859.086002528667, 103.323600304127, 0, 5806.14481709003, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 27, HAND_24, 62, 23, 1092, 15035.2524442554, 417, 246, 114, 0, 0, 0, 0, 6, 260, 11, 13, 0, 4, 0, 0, 0, 0, 0, 23, 0, 0, 0, 16, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8646.75002545118, 2414.96640710831, 567.162001669407, 0, 0, 0, 0, 20.9628000617027, 2904.5952085495, 28.2528000831604, 71.1504002094269, 0, 12.5712000370026, 0, 0, 0, 0, 0, 285.541200840473, 0, 0, 0, 50.965200150013, 25.4016000747681, 0, 6.93360002040863, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 27, PNIF_SG_24, 25, 421, 357, 13137.5196386695, 372, 43, 3, 0, 0, 0, 0, 18, 291, 0, 23, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7364.6172216773, 261.889200770855, 15.7140000462532, 0, 0, 0, 0, 99.0468002915383, 5087.28601497412, 0, 181.666800534725, 0, 0, 0, 0, 0, 0, 0, 15.1956000447273, 0, 0, 0, 93.3444002747536, 18.7596000552177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 22, HAND_19, 66, 0, 707, 4941.2268145442, 96, 6, 226, 0, 0, 0, 0, 0, 6, 13, 2, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 11, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 990.954002916813, 24.9156000733376, 1361.51280400753, 0, 0, 0, 0, 0, 34.6032001018524, 28.6740000844002, 6.966000020504, 0, 86.0220002532005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 905.353202664852, 76.2048002243042, 0, 1426.02120419741, 0, 0, 0, 0, 0, 0, 0, 0, 
