Time,ROS,AgentName,CohortsKilled,DamagedSites,TotalBiomassMortality,MeanSeverity,ClimateThreshold1,ClimateThreshold2,
11, 2, JeffreyPineBeetle, 973, 153, 536702, 1.85, 680.49, 4.64, 
11, 1, MountainPineBeetle, 415, 92, 182631, 1, 680.49, 4.64, 
11, 1, MountainPineBeetle, 482, 104, 197677, 1.31, 680.49, 4.64, 
11, 2, FirEngraver, 2749, 144, 1874819, 1, 680.49, 4.64, 
11, 3, FirEngraver_Peak, 23201, 1562, 14255368, 2.04, 680.49, 4.64, 
11, 1, WPineBeetle, 1589, 223, 723056, 1.76, 680.49, 4.64, 
12, 1, JeffreyPineBeetle, 721, 113, 393711, 1, 683.8, 7.71, 
12, 2, JeffreyPineBeetle, 723, 141, 352517, 1.87, 683.8, 7.71, 
12, 1, MountainPineBeetle, 412, 91, 189236, 1, 683.8, 7.71, 
12, 2, MountainPineBeetle, 988, 212, 461516, 2.23, 683.8, 7.71, 
12, 3, FirEngraver, 3246, 205, 2083280, 1.02, 683.8, 7.71, 
12, 3, FirEngraver_Peak, 21158, 1431, 13143595, 2.05, 683.8, 7.71, 
12, 1, WPineBeetle, 1431, 209, 709431, 1.78, 683.8, 7.71, 
12, 3, WPineBeetle_peak, 18080, 2610, 8818895, 2.97, 683.8, 7.71, 
13, 2, JeffreyPineBeetle, 1415, 225, 803311, 1.37, 686.83, 5.96, 
13, 2, JeffreyPineBeetle, 660, 114, 355281, 1.91, 686.83, 5.96, 
13, 1, MountainPineBeetle, 321, 87, 152934, 1, 686.83, 5.96, 
13, 1, MountainPineBeetle, 479, 109, 214552, 1.25, 686.83, 5.96, 
13, 3, FirEngraver, 3216, 176, 2130818, 1.03, 686.83, 5.96, 
13, 1, FirEngraver_Peak, 6586, 424, 4195435, 1, 686.83, 5.96, 
13, 1, WPBR_chronic, 9, 1, 4025, 1, 686.83, 5.96, 
13, 3, WPineBeetle, 3818, 530, 1813634, 2.88, 686.83, 5.96, 
13, 2, WPineBeetle_peak, 9739, 1454, 4592534, 2.9, 686.83, 5.96, 
14, 2, JeffreyPineBeetle, 1351, 214, 706471, 1.44, 684.01, 6.84, 
14, 1, JeffreyPineBeetle, 462, 78, 245382, 1, 684.01, 6.84, 
14, 3, MountainPineBeetle, 1121, 255, 537350, 1.86, 684.01, 6.84, 
14, 3, MountainPineBeetle, 1339, 296, 568644, 2.89, 684.01, 6.84, 
14, 3, FirEngraver, 3443, 193, 2184838, 1.02, 684.01, 6.84, 
14, 3, FirEngraver_Peak, 19207, 1285, 12021939, 2.04, 684.01, 6.84, 
14, 2, WPineBeetle, 2025, 300, 985223, 2.58, 684.01, 6.84, 
14, 2, WPineBeetle_peak, 8031, 1234, 3934103, 2.86, 684.01, 6.84, 
15, 1, JeffreyPineBeetle, 733, 119, 426456, 1, 678.14, 6.26, 
15, 2, JeffreyPineBeetle, 815, 130, 454561, 1.9, 678.14, 6.26, 
15, 1, MountainPineBeetle, 395, 83, 184743, 1, 678.14, 6.26, 
15, 3, MountainPineBeetle, 1303, 305, 593455, 2.89, 678.14, 6.26, 
15, 2, FirEngraver, 2285, 139, 1441402, 1, 678.14, 6.26, 
15, 1, FirEngraver_Peak, 6599, 450, 4142738, 1, 678.14, 6.26, 
15, 1, WPineBeetle, 1023, 149, 458606, 1.56, 678.14, 6.26, 
15, 1, WPineBeetle_peak, 3753, 582, 1730238, 1.98, 678.14, 6.26, 
16, 1, JeffreyPineBeetle, 717, 114, 440224, 1, 655.41, 4.34, 
16, 2, JeffreyPineBeetle, 635, 111, 369295, 1.91, 655.41, 4.34, 
16, 2, MountainPineBeetle, 715, 186, 423568, 1.47, 655.41, 4.34, 
16, 3, FirEngraver, 3454, 195, 2356401, 1.04, 655.41, 4.34, 
16, 1, FirEngraver_Peak, 6223, 417, 4132866, 1, 655.41, 4.34, 
16, 1, WPineBeetle, 933, 140, 463849, 1.55, 655.41, 4.34, 
17, 1, JeffreyPineBeetle, 764, 118, 450547, 1, 659.03, 5.3, 
17, 1, JeffreyPineBeetle, 295, 59, 159193, 1, 659.03, 5.3, 
17, 1, MountainPineBeetle, 357, 79, 203860, 1, 659.03, 5.3, 
17, 1, MountainPineBeetle, 403, 107, 224032, 1.19, 659.03, 5.3, 
17, 1, FirEngraver, 1028, 59, 668457, 1, 659.03, 5.3, 
17, 2, FirEngraver_Peak, 11774, 834, 8051552, 1.94, 659.03, 5.3, 
17, 3, WPineBeetle, 2519, 414, 1392629, 2.82, 659.03, 5.3, 
17, 1, WPineBeetle_peak, 3656, 549, 2046761, 2.02, 659.03, 5.3, 
18, 1, JeffreyPineBeetle, 668, 114, 379800, 1, 665.31, 5.62, 
18, 3, JeffreyPineBeetle, 1015, 181, 605461, 2.02, 665.31, 5.62, 
18, 2, MountainPineBeetle, 662, 157, 376423, 1.46, 665.31, 5.62, 
18, 3, MountainPineBeetle, 1154, 290, 621402, 2.87, 665.31, 5.62, 
18, 2, FirEngraver, 1906, 117, 1250615, 1, 665.31, 5.62, 
18, 3, FirEngraver_Peak, 17418, 1194, 11746747, 2.04, 665.31, 5.62, 
18, 1, WPineBeetle, 794, 131, 413399, 1.56, 665.31, 5.62, 
18, 2, WPineBeetle_peak, 6530, 1073, 3680045, 2.84, 665.31, 5.62, 
19, 2, JeffreyPineBeetle, 1264, 208, 786899, 1.46, 668.62, 9.69, 
19, 2, JeffreyPineBeetle, 799, 142, 481140, 1.92, 668.62, 9.69, 
19, 2, MountainPineBeetle, 645, 156, 385650, 1.44, 668.62, 9.69, 
19, 2, MountainPineBeetle, 814, 195, 452768, 2.11, 668.62, 9.69, 
19, 2, FirEngraver, 1978, 109, 1401836, 1, 668.62, 9.69, 
19, 3, FirEngraver_Peak, 16394, 1144, 10928684, 2.06, 668.62, 9.69, 
19, 2, WPineBeetle, 1535, 243, 783015, 2.35, 668.62, 9.69, 
19, 1, WPineBeetle_peak, 3221, 506, 1781547, 1.93, 668.62, 9.69, 
20, 3, JeffreyPineBeetle, 1854, 295, 1161154, 2.01, 673.82, 2.25, 
20, 2, MountainPineBeetle, 530, 148, 332333, 1.39, 673.82, 2.25, 
20, 2, FirEngraver_Peak, 10964, 752, 7275839, 1.96, 673.82, 2.25, 
21, 2, JeffreyPineBeetle, 1549, 229, 1052462, 1.62, 728.32, 6.66, 
21, 2, JeffreyPineBeetle, 771, 138, 543475, 1.9, 728.32, 6.66, 
21, 3, MountainPineBeetle, 1084, 236, 750209, 1.88, 728.32, 6.66, 
21, 3, MountainPineBeetle, 1086, 282, 655559, 2.83, 728.32, 6.66, 
21, 1, FirEngraver, 1045, 67, 726558, 1, 728.32, 6.66, 
21, 1, FirEngraver_Peak, 6178, 433, 4345646, 1, 728.32, 6.66, 
21, 2, WPineBeetle, 1964, 307, 1079762, 2.52, 728.32, 6.66, 
21, 2, WPineBeetle_peak, 6975, 1152, 4268260, 2.82, 728.32, 6.66, 
22, 1, JeffreyPineBeetle, 836, 120, 575664, 1, 728.73, 7.4, 
22, 3, JeffreyPineBeetle, 1087, 196, 756009, 2.04, 728.73, 7.4, 
22, 1, MountainPineBeetle, 282, 72, 209446, 1, 728.73, 7.4, 
22, 2, MountainPineBeetle, 867, 190, 558379, 2.11, 728.73, 7.4, 
22, 3, FirEngraver, 3350, 206, 2336001, 1.06, 728.73, 7.4, 
22, 3, FirEngraver_Peak, 17050, 1265, 12166220, 2.11, 728.73, 7.4, 
22, 2, WPineBeetle, 1468, 233, 836529, 2.42, 728.73, 7.4, 
22, 2, WPineBeetle_peak, 5701, 954, 3346500, 2.8, 728.73, 7.4, 
23, 1, JeffreyPineBeetle, 659, 115, 457287, 1, 726.57, 4.31, 
23, 2, JeffreyPineBeetle, 805, 137, 549274, 1.91, 726.57, 4.31, 
23, 1, MountainPineBeetle, 280, 69, 188339, 1, 726.57, 4.31, 
23, 3, FirEngraver, 3164, 198, 2269222, 1.04, 726.57, 4.31, 
23, 2, FirEngraver_Peak, 10507, 798, 7601961, 1.99, 726.57, 4.31, 
23, 3, WPineBeetle, 1848, 329, 1066750, 2.71, 726.57, 4.31, 
24, 1, JeffreyPineBeetle, 754, 118, 511112, 1, 724.25, 5.59, 
24, 2, JeffreyPineBeetle, 684, 119, 490416, 1.92, 724.25, 5.59, 
24, 3, MountainPineBeetle, 935, 235, 642468, 1.9, 724.25, 5.59, 
24, 3, MountainPineBeetle, 1194, 278, 688399, 2.87, 724.25, 5.59, 
24, 1, FirEngraver, 876, 55, 603868, 1, 724.25, 5.59, 
24, 1, FirEngraver_Peak, 4951, 384, 3517751, 1, 724.25, 5.59, 
24, 2, WPineBeetle, 1245, 195, 778062, 2.31, 724.25, 5.59, 
24, 2, WPineBeetle_peak, 5142, 875, 3253360, 2.75, 724.25, 5.59, 
25, 3, JeffreyPineBeetle, 2112, 346, 1417665, 2.02, 721.81, 6.29, 
25, 2, JeffreyPineBeetle, 753, 131, 587311, 1.88, 721.81, 6.29, 
25, 2, MountainPineBeetle, 492, 126, 372699, 1.37, 721.81, 6.29, 
25, 1, MountainPineBeetle, 312, 84, 210280, 1.04, 721.81, 6.29, 
25, 3, FirEngraver, 2825, 170, 2090935, 1.06, 721.81, 6.29, 
25, 2, FirEngraver_Peak, 10229, 761, 7468170, 1.99, 721.81, 6.29, 
25, 1, WPBR_chronic, 1, 1, 315, 1, 721.81, 6.29, 
25, 2, WPineBeetle, 1218, 188, 679500, 2.37, 721.81, 6.29, 
25, 1, WPineBeetle_peak, 2071, 367, 1376509, 1.82, 721.81, 6.29, 
26, 3, JeffreyPineBeetle, 2145, 347, 1575550, 2.01, 741.82, 6.8, 
26, 1, JeffreyPineBeetle, 294, 55, 207727, 1, 741.82, 6.8, 
26, 2, MountainPineBeetle, 703, 161, 579937, 1.4, 741.82, 6.8, 
26, 1, MountainPineBeetle, 348, 78, 216129, 1.13, 741.82, 6.8, 
26, 1, FirEngraver, 963, 64, 747968, 1, 741.82, 6.8, 
26, 1, FirEngraver_Peak, 5348, 394, 4148564, 1, 741.82, 6.8, 
26, 1, WPineBeetle, 487, 88, 320933, 1.5, 741.82, 6.8, 
26, 2, WPineBeetle_peak, 4183, 748, 2763437, 2.72, 741.82, 6.8, 
27, 3, JeffreyPineBeetle, 2028, 325, 1590064, 2.01, 738.63, 4.23, 
27, 3, JeffreyPineBeetle, 1021, 188, 848463, 2.07, 738.63, 4.23, 
27, 2, MountainPineBeetle, 641, 151, 495452, 1.36, 738.63, 4.23, 
27, 2, FirEngraver, 1524, 100, 1145012, 1, 738.63, 4.23, 
27, 1, FirEngraver_Peak, 4258, 341, 3166472, 1, 738.63, 4.23, 
27, 3, WPineBeetle, 1528, 261, 947736, 2.63, 738.63, 4.23, 
28, 3, JeffreyPineBeetle, 1777, 292, 1281521, 2.01, 740.3, 5.73, 
28, 3, JeffreyPineBeetle, 1129, 189, 845295, 2.08, 740.3, 5.73, 
28, 1, MountainPineBeetle, 288, 68, 238713, 1, 740.3, 5.73, 
28, 2, MountainPineBeetle, 689, 177, 549214, 2.06, 740.3, 5.73, 
28, 1, FirEngraver, 1113, 69, 841055, 1, 740.3, 5.73, 
28, 3, FirEngraver_Peak, 14193, 1135, 10569456, 2.1, 740.3, 5.73, 
28, 2, WPineBeetle, 995, 166, 655059, 2.22, 740.3, 5.73, 
28, 2, WPineBeetle_peak, 4240, 751, 2788225, 2.66, 740.3, 5.73, 
29, 2, JeffreyPineBeetle, 1215, 215, 853991, 1.56, 736.57, 5.21, 
29, 1, JeffreyPineBeetle, 413, 71, 316183, 1, 736.57, 5.21, 
29, 3, MountainPineBeetle, 862, 201, 637690, 1.87, 736.57, 5.21, 
29, 2, MountainPineBeetle, 685, 148, 487730, 1.97, 736.57, 5.21, 
29, 1, FirEngraver, 962, 64, 717064, 1, 736.57, 5.21, 
29, 3, FirEngraver_Peak, 14026, 1082, 10529322, 2.12, 736.57, 5.21, 
29, 3, WPineBeetle, 1350, 222, 870092, 2.59, 736.57, 5.21, 
29, 1, WPineBeetle_peak, 1893, 341, 1211486, 1.76, 736.57, 5.21, 
30, 1, JeffreyPineBeetle, 612, 97, 469977, 1, 733.3, 6.31, 
30, 3, JeffreyPineBeetle, 1010, 182, 808400, 2.09, 733.3, 6.31, 
30, 2, MountainPineBeetle, 553, 126, 465462, 1.38, 733.3, 6.31, 
30, 3, MountainPineBeetle, 970, 216, 705048, 2.82, 733.3, 6.31, 
30, 2, FirEngraver, 1533, 89, 1145897, 1, 733.3, 6.31, 
30, 3, FirEngraver_Peak, 12587, 984, 9562550, 2.09, 733.3, 6.31, 
30, 3, WPineBeetle, 1330, 241, 806918, 2.64, 733.3, 6.31, 
30, 2, WPineBeetle_peak, 3339, 607, 2252325, 2.55, 733.3, 6.31, 
31, 2, JeffreyPineBeetle, 1312, 220, 1013771, 1.69, 738.61, 5.47, 
31, 1, JeffreyPineBeetle, 400, 71, 402535, 1, 738.61, 5.47, 
31, 3, MountainPineBeetle, 864, 231, 696846, 1.85, 738.61, 5.47, 
31, 1, MountainPineBeetle, 275, 73, 184934, 1.25, 738.61, 5.47, 
31, 1, FirEngraver, 1128, 67, 903934, 1, 738.61, 5.47, 
31, 1, FirEngraver_Peak, 4204, 366, 3237814, 1, 738.61, 5.47, 
31, 1, WPineBeetle, 419, 83, 315140, 1.34, 738.61, 5.47, 
31, 3, WPineBeetle_peak, 5189, 969, 3364109, 2.88, 738.61, 5.47, 
32, 3, JeffreyPineBeetle, 2037, 333, 1642099, 2.02, 752.52, 4.8, 
32, 1, JeffreyPineBeetle, 464, 71, 402814, 1, 752.52, 4.8, 
32, 2, MountainPineBeetle, 596, 152, 487527, 1.32, 752.52, 4.8, 
32, 3, MountainPineBeetle, 990, 233, 778360, 2.83, 752.52, 4.8, 
32, 2, FirEngraver, 2089, 122, 1596392, 1, 752.52, 4.8, 
32, 1, FirEngraver_Peak, 4366, 380, 3390963, 1, 752.52, 4.8, 
32, 1, WPineBeetle, 344, 74, 253239, 1.26, 752.52, 4.8, 
33, 2, JeffreyPineBeetle, 1073, 182, 888137, 1.72, 752.6, 6.38, 
33, 1, JeffreyPineBeetle, 245, 49, 209380, 1, 752.6, 6.38, 
33, 1, MountainPineBeetle, 254, 68, 227206, 1, 752.6, 6.38, 
33, 3, MountainPineBeetle, 998, 267, 734685, 2.82, 752.6, 6.38, 
33, 2, FirEngraver, 1622, 119, 1278113, 1, 752.6, 6.38, 
33, 1, FirEngraver_Peak, 4711, 382, 3779527, 1, 752.6, 6.38, 
33, 3, WPineBeetle, 1295, 221, 892396, 2.53, 752.6, 6.38, 
33, 3, WPineBeetle_peak, 4933, 918, 3230157, 2.86, 752.6, 6.38, 
34, 3, JeffreyPineBeetle, 1823, 309, 1409055, 2.03, 748.63, 8.43, 
34, 1, JeffreyPineBeetle, 236, 42, 206776, 1, 748.63, 8.43, 
34, 1, MountainPineBeetle, 315, 81, 235865, 1, 748.63, 8.43, 
34, 2, MountainPineBeetle, 733, 183, 563650, 2.11, 748.63, 8.43, 
34, 1, FirEngraver, 694, 48, 564758, 1, 748.63, 8.43, 
34, 3, FirEngraver_Peak, 12488, 1042, 9716290, 2.16, 748.63, 8.43, 
34, 1, WPineBeetle, 395, 71, 264036, 1.21, 748.63, 8.43, 
34, 1, WPineBeetle_peak, 1390, 252, 963714, 1.66, 748.63, 8.43, 
35, 1, JeffreyPineBeetle, 664, 107, 580313, 1, 751.44, 8.14, 
35, 1, JeffreyPineBeetle, 464, 74, 386583, 1, 751.44, 8.14, 
35, 1, MountainPineBeetle, 215, 52, 182968, 1, 751.44, 8.14, 
35, 1, MountainPineBeetle, 355, 77, 251796, 1.18, 751.44, 8.14, 
35, 1, FirEngraver, 716, 56, 560429, 1, 751.44, 8.14, 
35, 3, FirEngraver_Peak, 12380, 1053, 9687540, 2.18, 751.44, 8.14, 
35, 1, WPineBeetle, 212, 52, 153924, 1.17, 751.44, 8.14, 
35, 2, WPineBeetle_peak, 2455, 486, 1629014, 2.58, 751.44, 8.14, 
36, 3, JeffreyPineBeetle, 1521, 251, 1263416, 2.03, 702.42, 7.61, 
36, 3, JeffreyPineBeetle, 900, 176, 907148, 2.13, 702.42, 7.61, 
36, 2, MountainPineBeetle, 411, 117, 389519, 1.25, 702.42, 7.61, 
36, 2, MountainPineBeetle, 701, 164, 561487, 2.15, 702.42, 7.61, 
36, 3, FirEngraver, 1707, 126, 1344467, 1.1, 702.42, 7.61, 
36, 1, FirEngraver_Peak, 3822, 324, 2971989, 1, 702.42, 7.61, 
36, 2, WPineBeetle, 596, 110, 368970, 1.99, 702.42, 7.61, 
36, 3, WPineBeetle_peak, 3326, 697, 2457929, 2.8, 702.42, 7.61, 
37, 2, JeffreyPineBeetle, 1037, 185, 859609, 1.68, 709.96, 6.4, 
37, 3, JeffreyPineBeetle, 1026, 187, 1072281, 2.11, 709.96, 6.4, 
37, 3, MountainPineBeetle, 782, 209, 711829, 1.81, 709.96, 6.4, 
37, 1, MountainPineBeetle, 355, 84, 292161, 1.14, 709.96, 6.4, 
37, 1, FirEngraver, 706, 56, 533515, 1, 709.96, 6.4, 
37, 3, FirEngraver_Peak, 11668, 982, 9164517, 2.17, 709.96, 6.4, 
37, 2, WPineBeetle, 566, 121, 418306, 1.94, 709.96, 6.4, 
37, 1, WPineBeetle_peak, 1002, 217, 641625, 1.65, 709.96, 6.4, 
38, 1, JeffreyPineBeetle, 622, 101, 549082, 1, 711.8, 9.6, 
38, 1, JeffreyPineBeetle, 387, 64, 404298, 1, 711.8, 9.6, 
38, 3, MountainPineBeetle, 743, 189, 662119, 1.75, 711.8, 9.6, 
38, 1, MountainPineBeetle, 361, 82, 280866, 1.16, 711.8, 9.6, 
38, 3, FirEngraver, 1885, 127, 1483031, 1.05, 711.8, 9.6, 
38, 3, FirEngraver_Peak, 11451, 970, 9161692, 2.17, 711.8, 9.6, 
38, 2, WPineBeetle, 615, 122, 381127, 2.04, 711.8, 9.6, 
38, 2, WPineBeetle_peak, 2318, 437, 1592127, 2.5, 711.8, 9.6, 
39, 1, JeffreyPineBeetle, 553, 91, 450194, 1, 716.71, 2.41, 
39, 2, MountainPineBeetle, 555, 134, 486253, 1.28, 716.71, 2.41, 
39, 2, FirEngraver, 1384, 91, 1067817, 1, 716.71, 2.41, 
39, 3, FirEngraver_Peak, 10841, 926, 8687636, 2.17, 716.71, 2.41, 
40, 3, JeffreyPineBeetle, 1664, 268, 1432093, 2.04, 717.25, 5.24, 
40, 2, JeffreyPineBeetle, 590, 107, 523975, 1.89, 717.25, 5.24, 
40, 2, MountainPineBeetle, 445, 117, 352583, 1.22, 717.25, 5.24, 
40, 1, MountainPineBeetle, 344, 86, 275722, 1.17, 717.25, 5.24, 
40, 2, FirEngraver, 1567, 95, 1256455, 1, 717.25, 5.24, 
40, 1, FirEngraver_Peak, 3193, 288, 2564836, 1, 717.25, 5.24, 
40, 3, WPineBeetle, 899, 189, 651869, 2.49, 717.25, 5.24, 
40, 1, WPineBeetle_peak, 977, 195, 660035, 1.58, 717.25, 5.24, 
41, 1, JeffreyPineBeetle, 510, 81, 458776, 1, 716.75, 7.8, 
41, 1, JeffreyPineBeetle, 318, 61, 364061, 1, 716.75, 7.8, 
41, 1, MountainPineBeetle, 243, 65, 182973, 1, 716.75, 7.8, 
41, 1, MountainPineBeetle, 344, 86, 248864, 1.47, 716.75, 7.8, 
41, 3, FirEngraver, 1459, 133, 1194560, 1.15, 716.75, 7.8, 
41, 2, FirEngraver_Peak, 7137, 626, 6023298, 1.97, 716.75, 7.8, 
41, 1, WPBR_chronic, 4, 1, 1192, 1, 716.75, 7.8, 
41, 1, WPineBeetle, 212, 49, 124888, 1.33, 716.75, 7.8, 
41, 3, WPineBeetle_peak, 3266, 672, 2298530, 2.72, 716.75, 7.8, 
