Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
5, AbieConc, 0, 0, 0, 675, 
5, AbieMagn, 0, 0, 0, 537, 
5, CaloDecu, 0, 0, 0, 286, 
5, FX_R_SEED, 0, 0, 0, 0, 
5, NOFX_R_SEED, 0, 0, 0, 1, 
5, NOFX_NOR_SEED, 0, 0, 0, 0, 
5, PinuAlbi, 0, 0, 0, 43, 
5, PinuCont, 0, 0, 0, 77, 
5, PinuJeff, 0, 0, 0, 242, 
5, PinuLamb, 0, 0, 0, 130, 
5, PinuMont, 0, 0, 0, 91, 
5, PopuTrem, 0, 0, 0, 17, 
5, TsugMert, 0, 0, 0, 1484, 
5, AcerMacr, 0, 0, 0, 2, 
5, AescCali, 0, 0, 0, 5, 
5, AlnuRhom, 0, 0, 0, 3, 
5, ArbuMenz, 0, 0, 3, 60, 
5, CornNutt, 0, 0, 0, 27, 
5, JuniOcci, 0, 0, 0, 325, 
5, LithDens, 0, 0, 0, 45, 
5, PinuAtte, 0, 0, 0, 1, 
5, PinuMono, 0, 0, 0, 2, 
5, PinuPond, 0, 0, 0, 390, 
5, PinuSabi, 0, 0, 0, 121, 
5, PinuWash, 0, 0, 0, 0, 
5, PseuMenz, 0, 0, 0, 400, 
5, QuerChry, 0, 0, 0, 746, 
5, QuerDoug, 0, 0, 0, 160, 
5, QuerGarr, 0, 0, 0, 2, 
5, QuerKell, 0, 0, 0, 477, 
5, QuerWisl, 0, 0, 0, 394, 
5, TaxuBrev, 0, 0, 0, 1, 
5, TorrCali, 0, 0, 0, 10, 
5, UmbeCali, 0, 0, 0, 20, 
10, AbieConc, 0, 0, 0, 624, 
10, AbieMagn, 0, 0, 0, 449, 
10, CaloDecu, 0, 0, 0, 164, 
10, FX_R_SEED, 0, 0, 0, 0, 
10, NOFX_R_SEED, 0, 0, 0, 1, 
10, NOFX_NOR_SEED, 0, 0, 0, 0, 
10, PinuAlbi, 0, 0, 0, 43, 
10, PinuCont, 0, 0, 0, 98, 
10, PinuJeff, 0, 0, 0, 237, 
10, PinuLamb, 0, 0, 0, 103, 
10, PinuMont, 0, 0, 0, 74, 
10, PopuTrem, 0, 0, 0, 21, 
10, TsugMert, 0, 0, 0, 1825, 
10, AcerMacr, 0, 0, 0, 3, 
10, AescCali, 0, 0, 0, 12, 
10, AlnuRhom, 0, 0, 0, 1, 
10, ArbuMenz, 0, 0, 0, 76, 
10, CornNutt, 0, 0, 0, 37, 
10, JuniOcci, 0, 0, 0, 226, 
10, LithDens, 0, 0, 0, 52, 
10, PinuAtte, 0, 0, 0, 1, 
10, PinuMono, 0, 0, 0, 82, 
10, PinuPond, 0, 0, 0, 402, 
10, PinuSabi, 0, 0, 0, 91, 
10, PinuWash, 0, 0, 0, 0, 
10, PseuMenz, 0, 0, 0, 297, 
10, QuerChry, 0, 0, 0, 533, 
10, QuerDoug, 0, 0, 0, 90, 
10, QuerGarr, 0, 0, 0, 5, 
10, QuerKell, 0, 0, 0, 300, 
10, QuerWisl, 0, 0, 0, 242, 
10, TaxuBrev, 0, 0, 0, 0, 
10, TorrCali, 0, 0, 0, 18, 
10, UmbeCali, 0, 0, 0, 25, 
15, AbieConc, 0, 0, 0, 406, 
15, AbieMagn, 0, 0, 0, 325, 
15, CaloDecu, 0, 0, 0, 123, 
15, FX_R_SEED, 0, 0, 0, 0, 
15, NOFX_R_SEED, 0, 0, 0, 0, 
15, NOFX_NOR_SEED, 0, 0, 0, 0, 
15, PinuAlbi, 0, 0, 0, 25, 
15, PinuCont, 0, 0, 0, 69, 
15, PinuJeff, 0, 0, 0, 144, 
15, PinuLamb, 0, 0, 0, 70, 
15, PinuMont, 0, 0, 0, 34, 
15, PopuTrem, 0, 0, 0, 8, 
15, TsugMert, 0, 0, 0, 309, 
15, AcerMacr, 0, 0, 0, 0, 
15, AescCali, 0, 0, 0, 0, 
15, AlnuRhom, 0, 0, 0, 0, 
15, ArbuMenz, 0, 0, 0, 28, 
15, CornNutt, 0, 0, 0, 13, 
15, JuniOcci, 0, 0, 0, 174, 
15, LithDens, 0, 0, 0, 27, 
15, PinuAtte, 0, 0, 0, 0, 
15, PinuMono, 0, 0, 0, 27, 
15, PinuPond, 0, 0, 0, 320, 
15, PinuSabi, 0, 0, 0, 79, 
