EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 3, 72, 357, 2.65707209477153, 57, 169, Lightning, 1, 1, 14, 32, 16.3265997636, 18.3008479893403, 254.59749096, NaN, 2.66, NaN, 0, 0, 0.145635172724724, 1, 0, 265, 6564, 
2, 3, 27, 475, 21.5285923262193, 199, 390, Lightning, 1, 1, 21, 50, 9.9635976756, 8.03574276759213, 255.36056024, NaN, 21.53, NaN, 0, 0, 0.150000005960464, 1, 828, 250, 11323, 
3, 6, 109, 262, 3.79101488582851, 10, 154, Lightning, 1, 1, 11, 34, 12.6146175012, 15.0215259964555, 154.8028534, NaN, 3.79, NaN, 684.453709022492, 629.358567031099, 0.202102184295654, 0.438150888943594, 536, 243, 4074, 
4, 6, 65, 171, 27.9496851737626, 309, 566, Accidental, 1, 1, 23, 64, 13.199138694, 13.9770488333351, 128.8503528, NaN, 27.95, NaN, 729.153760059678, 687.161911410676, 0.130882367491722, 0.575130172211059, 347, 212, 6266, 
5, 8, 108, 127, 42.2936525977138, 244, 846, Accidental, 1, 1, 7, 30, 10.7984338128, 16.7695853399073, 242.55125624, NaN, 42.29, NaN, 795.935951804219, 790.82486606396, 0.129999995231628, 0.422919172277479, 0, 218, 2733, 
6, 8, 64, 592, 26.0223034651221, 254, 513, Lightning, 1, 1, 44, 66, 9.9301165848, 12.1562980467798, 285.9136159, NaN, 26.02, NaN, 478.463164235039, 432.506966008919, 0.122691370546818, 0.247079142802447, 560, 379, 24706, 
7, 9, 12, 160, 33.7493292497048, 221, 637, Accidental, 1, 1, 11, 37, 8.9270016588, 11.109502254452, 243.75962987, NaN, 33.75, NaN, 772.297257656442, 724.591052885677, 0.130122646689415, 0.493136859603281, 0, 237, 3159, 
8, 10, 106, 130, 23.9361933454438, 358, 614, Accidental, 1, 1, 12, 33, 16.1299097208, 25.1643747944782, 139.3327991, NaN, 23.94, NaN, 795.935951804219, 736.418858605363, 0.129999995231628, 0.526934048856048, 0, 210, 3664, 
9, 13, 97, 162, 30.1668684628371, 205, 531, Accidental, 1, 1, 11, 55, 9.1289412828, 7.07787280336356, 245.69380848, NaN, 30.17, NaN, 756.583356090985, 698.664042668735, 0.146666675806046, 0.704663222250758, 368, 202, 5770, 
10, 15, 51, 608, 16.9679854067615, 286, 360, Accidental, 1, 1, 26, 48, 11.9533916484, 12.6912939343538, 271.40684186, NaN, 16.97, NaN, 491.277210722425, 481.115202345123, 0.127289175987244, 0.437824525765222, 0, 300, 11378, 
