Time,ROS,AgentName,CohortsKilled,DamagedSites,TotalBiomassMortality,MeanSeverity,ClimateThreshold1,ClimateThreshold2,
4, 1, WPBR_chronic, 2, 2, 366, 1, 90.94, 3.16, 
5, 1, WPBR_chronic, 1, 1, 28, 1, 119.46, 5.6, 
