Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1980, eco1, 0, 104.11, 14.66, 0, 365, 0, 
1980, eco2, 1, 120.89, 14.17, 0, 318, 0, 
1980, eco3, 2, 146.39, 13.06, 75, 314, 0, 
1980, eco4, 3, 164.7, 11.74, 85, 309, 0, 
1980, eco5, 4, 167.82, 9.8, 99, 297, 0, 
1980, eco6, 5, 133.42, 6.89, 136, 269, 0, 
1980, eco7, 6, 150.07, 5.69, 145, 269, 0, 
1980, eco8, 7, 143.79, 4.7, 148, 267, 0, 
1980, eco9, 8, 135.98, 3.85, 154, 260, 0, 
1980, eco10, 9, 109.91, 2.26, 168, 255, 0, 
