Time,EcoName,NumActiveSites,AboveGroundBiomass_AbieConc,AboveGroundBiomass_AbieMagn,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_FX_R_SEED,AboveGroundBiomass_NOFX_R_SEED,AboveGroundBiomass_NOFX_NOR_SEED,AboveGroundBiomass_PinuAlbi,AboveGroundBiomass_PinuCont,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PopuTrem,AboveGroundBiomass_TsugMert,AboveGroundBiomass_AcerMacr,AboveGroundBiomass_AescCali,AboveGroundBiomass_AlnuRhom,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_CornNutt,AboveGroundBiomass_JuniOcci,AboveGroundBiomass_LithDens,AboveGroundBiomass_PinuAtte,AboveGroundBiomass_PinuMono,AboveGroundBiomass_PinuPond,AboveGroundBiomass_PinuSabi,AboveGroundBiomass_PinuWash,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_QuerChry,AboveGroundBiomass_QuerDoug,AboveGroundBiomass_QuerGarr,AboveGroundBiomass_QuerKell,AboveGroundBiomass_QuerWisl,AboveGroundBiomass_TaxuBrev,AboveGroundBiomass_TorrCali,AboveGroundBiomass_UmbeCali,
1, eco2, 36603, 741.15774663279, 117.403300275934, 586.875556648362, 0, 0.0563888205884764, 0, 3.83495888315165, 12.6165614840314, 121.262929268093, 192.125208316258, 8.86014807529437, 0.865420867142038, 46.9153348086222, 162.770455973554, 10.3537688167637, 169.9107450209, 128.008633172144, 0.945359669972407, 33.3045378794088, 169.458760210912, 20.1503975084009, 2.57615495997596, 1540.14364942764, 76.6572138895719, 0, 4600.59965030189, 1530.76392645412, 30.8894352921892, 2.53506543179521, 1541.92790208453, 295.330000273202, 0.345026363959238, 0.0589569160997732, 1.5459388574707, 
1, eco3, 41420, 2004.05898116852, 129.056253017866, 1387.56380975374, 0.00258329309512313, 0.0703042008691453, 0, 4.88085465958474, 10.9632786093675, 129.144278126509, 514.583244809271, 10.6903428295509, 1.02059391598262, 69.1063978754225, 206.098430709802, 15.3200386286818, 134.372163206181, 103.657580878803, 1.98949782713665, 34.7121680347658, 113.389884113955, 6.09565427329792, 3.35446644133269, 2157.5015692902, 61.5759053597296, 0, 7687.9273539353, 1427.12889908257, 19.6737324963786, 0.659270883631096, 1683.02554321584, 209.355552873008, 0.69471269917914, 0.124215354901014, 0.734572670207629, 
1, eco4, 45644, 4511.19135045132, 301.357155376391, 1848.19807641749, 0.0229603014635001, 0.116598019454912, 0.017329769520638, 11.2689291034966, 23.2179475944264, 313.186048549645, 794.644159144685, 24.0332573832267, 4.45061782490579, 114.635264218736, 113.055275611252, 10.7854263430024, 87.996253614933, 80.4629962317062, 10.9218736307072, 65.9867014284462, 41.7049338357725, 2.34195074927701, 5.258544386995, 2258.61545876786, 55.7272368766979, 0, 7898.97872666725, 842.619161335553, 23.8110595039874, 0.826833756901236, 1704.50644115327, 113.393720970993, 1.2346858294628, 0.377880992025239, 1.71873630707212, 
1, eco5, 41067, 8992.21998198067, 522.267246207417, 2009.19348868922, 0.0130274916599703, 0.109869238074366, 0.00258114788029318, 12.7670879294811, 25.8765675603282, 938.287700586846, 939.58626147515, 37.1821170282709, 11.0434655562861, 120.384956290939, 40.4196800350647, 1.91789027686464, 37.0163148026396, 51.4696471619549, 13.5460832298439, 122.676041590572, 6.83035040299998, 0.41025641025641, 7.89680278569167, 1508.0708841649, 58.9675895487861, 0, 2872.69496189154, 225.388779311856, 20.1550393259795, 2.29600409087589, 1372.92646163586, 71.9915503932598, 0.879635717242555, 0.875423089098303, 1.84885674629264, 
1, eco6, 62055, 10396.4316654581, 5259.38981548626, 678.358971879784, 0, 0.016856014825558, 0, 29.0382563854645, 116.889597937314, 2890.13795826283, 464.691966803642, 84.84189831601, 8.73215695753767, 181.8850535815, 9.97900249778422, 0.584948835710257, 8.85973732978809, 13.474965756184, 10.9347030859721, 221.16759326404, 2.81252115059222, 0.0978486826202562, 7.36454757876078, 179.795423414713, 38.5957134799774, 0, 150.647377326565, 33.4325678833293, 9.11891064378374, 2.62285069696237, 259.955861735557, 53.7948271694465, 0.155861735557167, 0.543131093384901, 0.268777697204093, 
1, eco7, 34375, 6843.71735272727, 10037.4710109091, 169.102196363636, 0.0110836363636364, 0, 0, 77.6774109090909, 629.777221818182, 3162.36468363636, 266.804654545455, 286.319883636364, 4.44526545454545, 395.567796363636, 3.35848727272727, 0.332130909090909, 5.46752, 10.2269963636364, 14.3150254545455, 398.748712727273, 0.383185454545455, 0.106967272727273, 5.44962909090909, 85.0445963636364, 31.0948363636364, 0, 35.6093090909091, 19.3025163636364, 4.30516363636364, 2.24264727272727, 114.202530909091, 33.4088727272727, 0.0129454545454545, 0.0219054545454545, 0.0399418181818182, 
1, eco8, 8287, 3830.13406540364, 9309.61469771932, 133.02280680584, 0, 0.0131531314106432, 0, 126.570773500664, 919.191504766502, 3250.08808977917, 137.578617111138, 1163.29576445034, 2.31205502594425, 965.707372993846, 0.857366960299264, 0.240014480511645, 3.52696995293834, 4.60878484373115, 5.87462290334259, 748.473392059853, 0.395076626040787, 0.0448895860987088, 2.14540847109931, 31.4534813563413, 36.1282731989864, 0, 49.5460359599372, 15.2490648002896, 1.36418486786533, 0.6312296367805, 44.7020634729094, 10.5625678773983, 0.0400627488837939, 0, 0, 
1, eco9, 336, 1538.31845238095, 5427.90773809524, 154.77380952381, 0, 0, 0, 93.5148809523809, 1368.24404761905, 2571.89880952381, 228.9375, 1745.65476190476, 1.74107142857143, 1394.19642857143, 0, 0, 0, 0.452380952380952, 0, 470.151785714286, 0, 0, 0.666666666666667, 3.94047619047619, 18.1071428571429, 0, 144.613095238095, 3.55357142857143, 0, 0, 6.65178571428571, 0.75, 0, 0, 0, 
1, eco10, 18, 871.166666666667, 1820.72222222222, 0, 0, 0, 0, 28.7777777777778, 418.722222222222, 1194.22222222222, 402.888888888889, 665.555555555556, 27, 215.055555555556, 0, 0, 0, 0, 0, 113.888888888889, 0, 0, 0, 0, 0, 0, 144.722222222222, 0, 0, 0, 14, 0, 0, 0, 0, 
1, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
