Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
5, AbieConc, 0, 0, 0, 3687, 
5, AbieMagn, 0, 0, 0, 3019, 
5, CaloDecu, 0, 0, 0, 1232, 
5, FX_R_SEED, 0, 0, 0, 0, 
5, NOFX_R_SEED, 0, 0, 0, 10, 
5, NOFX_NOR_SEED, 0, 0, 0, 0, 
5, PinuAlbi, 0, 0, 0, 182, 
5, PinuCont, 0, 0, 0, 486, 
5, PinuJeff, 0, 0, 0, 950, 
5, PinuLamb, 0, 0, 0, 488, 
5, PinuMont, 0, 0, 0, 505, 
5, PopuTrem, 0, 0, 0, 107, 
5, TsugMert, 0, 0, 0, 8476, 
5, AcerMacr, 0, 0, 0, 23, 
5, AescCali, 0, 0, 0, 17, 
5, AlnuRhom, 0, 0, 0, 12, 
5, ArbuMenz, 0, 0, 0, 239, 
5, CornNutt, 0, 0, 0, 101, 
5, JuniOcci, 0, 0, 0, 2334, 
5, LithDens, 0, 0, 0, 138, 
5, PinuAtte, 0, 0, 0, 7, 
5, PinuMono, 0, 0, 0, 4, 
5, PinuPond, 0, 0, 0, 2347, 
5, PinuSabi, 0, 0, 0, 830, 
5, PinuWash, 0, 0, 0, 0, 
5, PseuMenz, 0, 0, 0, 1699, 
5, QuerChry, 0, 0, 0, 2810, 
5, QuerDoug, 0, 0, 0, 525, 
5, QuerGarr, 0, 0, 0, 3, 
5, QuerKell, 0, 0, 2, 1846, 
5, QuerWisl, 0, 0, 0, 1268, 
5, TaxuBrev, 0, 0, 0, 1, 
5, TorrCali, 0, 0, 0, 19, 
5, UmbeCali, 0, 0, 0, 50, 
10, AbieConc, 0, 0, 0, 3291, 
10, AbieMagn, 0, 0, 0, 2629, 
10, CaloDecu, 0, 0, 0, 671, 
10, FX_R_SEED, 0, 0, 0, 0, 
10, NOFX_R_SEED, 0, 0, 0, 9, 
10, NOFX_NOR_SEED, 0, 0, 0, 0, 
10, PinuAlbi, 0, 0, 0, 159, 
10, PinuCont, 0, 0, 0, 387, 
10, PinuJeff, 0, 0, 0, 679, 
10, PinuLamb, 0, 0, 0, 314, 
10, PinuMont, 0, 0, 0, 374, 
10, PopuTrem, 0, 0, 0, 101, 
10, TsugMert, 0, 0, 0, 10369, 
10, AcerMacr, 0, 0, 0, 8, 
10, AescCali, 0, 0, 0, 27, 
10, AlnuRhom, 0, 0, 0, 7, 
10, ArbuMenz, 0, 0, 0, 155, 
10, CornNutt, 0, 0, 0, 133, 
10, JuniOcci, 0, 0, 0, 1875, 
10, LithDens, 0, 0, 0, 129, 
10, PinuAtte, 0, 0, 0, 4, 
10, PinuMono, 0, 0, 0, 209, 
10, PinuPond, 0, 0, 0, 2154, 
10, PinuSabi, 0, 0, 0, 636, 
10, PinuWash, 0, 0, 0, 0, 
10, PseuMenz, 0, 0, 0, 1200, 
10, QuerChry, 0, 0, 1, 1942, 
10, QuerDoug, 0, 0, 0, 288, 
10, QuerGarr, 0, 0, 0, 10, 
10, QuerKell, 0, 0, 0, 999, 
10, QuerWisl, 0, 0, 0, 765, 
10, TaxuBrev, 0, 0, 0, 1, 
10, TorrCali, 0, 0, 0, 20, 
10, UmbeCali, 0, 0, 0, 55, 
15, AbieConc, 0, 0, 0, 2253, 
15, AbieMagn, 0, 0, 0, 1822, 
15, CaloDecu, 0, 0, 0, 513, 
15, FX_R_SEED, 0, 0, 0, 0, 
15, NOFX_R_SEED, 0, 0, 0, 5, 
15, NOFX_NOR_SEED, 0, 0, 0, 0, 
15, PinuAlbi, 0, 0, 0, 66, 
15, PinuCont, 0, 0, 0, 213, 
15, PinuJeff, 0, 0, 0, 490, 
15, PinuLamb, 0, 0, 0, 182, 
15, PinuMont, 0, 0, 0, 180, 
15, PopuTrem, 0, 0, 0, 37, 
15, TsugMert, 0, 0, 0, 2367, 
15, AcerMacr, 0, 0, 0, 2, 
15, AescCali, 0, 0, 0, 9, 
15, AlnuRhom, 0, 0, 0, 0, 
15, ArbuMenz, 0, 0, 0, 93, 
15, CornNutt, 0, 0, 0, 37, 
15, JuniOcci, 0, 0, 0, 1619, 
15, LithDens, 0, 0, 0, 91, 
15, PinuAtte, 0, 0, 0, 4, 
15, PinuMono, 0, 0, 0, 163, 
15, PinuPond, 0, 0, 0, 1783, 
15, PinuSabi, 0, 0, 0, 440, 
15, PinuWash, 0, 0, 0, 0, 
15, PseuMenz, 0, 0, 0, 825, 
15, QuerChry, 0, 0, 0, 1612, 
15, QuerDoug, 0, 0, 0, 221, 
15, QuerGarr, 0, 0, 0, 11, 
15, QuerKell, 0, 0, 0, 862, 
15, QuerWisl, 0, 0, 0, 663, 
15, TaxuBrev, 0, 0, 0, 0, 
15, TorrCali, 0, 0, 0, 11, 
15, UmbeCali, 0, 0, 0, 16, 
20, AbieConc, 0, 0, 0, 2318, 
20, AbieMagn, 0, 0, 0, 1791, 
20, CaloDecu, 0, 0, 0, 477, 
20, FX_R_SEED, 0, 0, 0, 0, 
20, NOFX_R_SEED, 0, 0, 0, 4, 
20, NOFX_NOR_SEED, 0, 0, 0, 0, 
20, PinuAlbi, 0, 0, 0, 92, 
20, PinuCont, 0, 0, 0, 216, 
20, PinuJeff, 0, 0, 0, 468, 
20, PinuLamb, 0, 0, 0, 204, 
20, PinuMont, 0, 0, 0, 161, 
20, PopuTrem, 0, 0, 0, 43, 
20, TsugMert, 0, 0, 0, 6780, 
20, AcerMacr, 0, 0, 3, 14, 
20, AescCali, 0, 0, 0, 13, 
20, AlnuRhom, 0, 0, 0, 2, 
20, ArbuMenz, 0, 0, 2, 118, 
20, CornNutt, 0, 0, 0, 91, 
20, JuniOcci, 0, 0, 0, 1472, 
20, LithDens, 0, 0, 4, 91, 
20, PinuAtte, 0, 0, 0, 4, 
20, PinuMono, 0, 0, 0, 149, 
20, PinuPond, 0, 0, 0, 1640, 
20, PinuSabi, 0, 0, 0, 372, 
20, PinuWash, 0, 0, 0, 0, 
20, PseuMenz, 0, 0, 0, 980, 
20, QuerChry, 0, 0, 82, 1711, 
20, QuerDoug, 0, 0, 5, 226, 
20, QuerGarr, 0, 0, 5, 33, 
20, QuerKell, 0, 0, 43, 920, 
20, QuerWisl, 0, 0, 20, 645, 
20, TaxuBrev, 0, 0, 0, 0, 
20, TorrCali, 0, 0, 0, 15, 
20, UmbeCali, 0, 0, 0, 33, 
25, AbieConc, 0, 0, 0, 1533, 
25, AbieMagn, 0, 0, 0, 986, 
25, CaloDecu, 0, 0, 0, 305, 
25, FX_R_SEED, 0, 0, 0, 0, 
25, NOFX_R_SEED, 0, 0, 0, 2, 
25, NOFX_NOR_SEED, 0, 0, 0, 0, 
25, PinuAlbi, 0, 0, 0, 35, 
25, PinuCont, 0, 0, 0, 84, 
25, PinuJeff, 0, 0, 0, 225, 
25, PinuLamb, 0, 0, 0, 124, 
25, PinuMont, 0, 0, 0, 84, 
25, PopuTrem, 0, 0, 0, 19, 
