Time,EcoName,NumActiveSites,AboveGroundBiomass_AbieConc,AboveGroundBiomass_AbieMagn,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_FX_R_SEED,AboveGroundBiomass_NOFX_R_SEED,AboveGroundBiomass_NOFX_NOR_SEED,AboveGroundBiomass_PinuAlbi,AboveGroundBiomass_PinuCont,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PopuTrem,AboveGroundBiomass_TsugMert,AboveGroundBiomass_AcerMacr,AboveGroundBiomass_AescCali,AboveGroundBiomass_AlnuRhom,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_CornNutt,AboveGroundBiomass_JuniOcci,AboveGroundBiomass_LithDens,AboveGroundBiomass_PinuAtte,AboveGroundBiomass_PinuMono,AboveGroundBiomass_PinuPond,AboveGroundBiomass_PinuSabi,AboveGroundBiomass_PinuWash,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_QuerChry,AboveGroundBiomass_QuerDoug,AboveGroundBiomass_QuerGarr,AboveGroundBiomass_QuerKell,AboveGroundBiomass_QuerWisl,AboveGroundBiomass_TaxuBrev,AboveGroundBiomass_TorrCali,AboveGroundBiomass_UmbeCali,
24, eco2, 36603, 757.31658607218, 202.546294019616, 613.171051553151, 0, 0.146900527279185, 0, 3.51083244542797, 12.1908040324564, 279.384367401579, 691.77255962626, 9.27904816545092, 0.554544709450045, 61.9320274294457, 109.379313171052, 6.6188017375625, 110.533180340409, 153.715405841051, 0.602628199874327, 50.6965549271918, 115.003688222277, 19.5157773952955, 3.18397399120291, 3621.77023741223, 80.1753408190585, 0, 12101.5945141109, 1125.9575991039, 25.9452777094774, 2.35237548834795, 1139.86542086714, 232.235390541759, 0.308335382345709, 0.047701008114089, 1.38319263448351, 
24, eco3, 41420, 1680.97677450507, 199.777933365524, 1201.18990825688, 0.00818445195557702, 0.142177691936263, 0, 3.80144857556736, 10.2711733462096, 257.775470787059, 1409.33360695316, 9.45159343312409, 0.647247706422018, 71.0456301303718, 130.452848865282, 9.65439401255432, 84.228150651859, 101.764413326895, 1.21120231772091, 43.4763157894737, 72.7794302269435, 4.80562530178658, 3.20359729599227, 3802.68488652825, 52.0474167069049, 0, 15100.017962337, 998.84794785128, 14.7581603090295, 0.531506518590053, 1175.11634476098, 152.475494929986, 0.518783196523419, 0.0995654273297924, 0.624384355383872, 
24, eco4, 45644, 3420.55996406976, 434.009201647533, 1485.13922969065, 0.120870212952414, 0.445315923231969, 0.0132547541845588, 7.96739987731137, 20.3979274384366, 591.016475330821, 1738.28501007799, 21.3272938392779, 2.79890018403295, 108.109828235913, 64.9457321882394, 6.35478923845412, 52.2060949960564, 68.0508500569626, 6.24355884672684, 69.1725966172991, 25.5916440276926, 1.55584523705197, 4.81340373323986, 3705.34309000088, 48.0933090877224, 0, 12723.4893961967, 564.700245377267, 17.1043072473929, 0.62380597668916, 1117.050083253, 78.948952764876, 0.93188589957059, 0.398431338182456, 1.38964595565682, 
24, eco5, 41067, 7906.98896924538, 674.175420654053, 1896.49314534785, 0.0418340760221102, 0.167019748216329, 0.00336036233472131, 8.14985267976721, 21.947329972971, 1552.06910658193, 2268.02040567853, 31.0463145591351, 6.92731390167288, 115.54946794263, 22.9762583095916, 1.1384810188229, 21.4565466189398, 53.2997784108895, 7.81944140063798, 99.8195144519931, 4.728589865342, 0.339786203034066, 6.98952930576862, 2895.99625003044, 53.9082961988945, 0, 4923.6750675725, 157.131346336475, 14.772956388341, 1.46331604451263, 885.858669978328, 48.6855382667348, 0.671439355200039, 0.982224170258358, 1.49555604256459, 
24, eco6, 62055, 10371.3692208525, 5760.10953186689, 766.106067198453, 0, 0.0424784465393602, 0, 20.9340101522843, 83.7494158407864, 3853.16922085247, 1349.27209733301, 72.5952300378696, 5.57080009668842, 169.783965836758, 6.18124244621707, 0.343646764966562, 5.23761179598743, 15.8010635726372, 6.82721779066957, 164.655563612924, 2.29672065103537, 0.0892272983643542, 6.04446055918137, 446.964692611393, 31.1434372733865, 0, 356.584884376763, 25.8769156393522, 6.81882201273064, 1.78188703569414, 181.883522681492, 39.3129481911208, 0.119458544839255, 0.536943034404963, 0.294013375231649, 
24, eco7, 34375, 6494.19822545455, 10985.2048, 215.691258181818, 0.0294981818181818, 0, 0, 54.3527854545455, 408.106647272727, 3785.30917818182, 726.213003636364, 238.661149090909, 3.02181818181818, 371.301410909091, 2.25288727272727, 0.217832727272727, 3.52936727272727, 13.1966254545455, 9.09954909090909, 277.215098181818, 0.300043636363636, 0.0831127272727273, 4.46318545454545, 193.92608, 24.1627636363636, 0, 119.663156363636, 14.7734981818182, 3.29128727272727, 1.55357090909091, 83.0945745454545, 24.3322181818182, 0.00951272727272727, 0.0258909090909091, 0.0381090909090909, 
24, eco8, 8287, 3801.18100639556, 11333.0493544105, 234.731024496199, 0, 0.0451309279594546, 0, 89.5094726680343, 635.365994931821, 3785.89405092313, 408.360685410885, 981.321588029444, 1.57089417159406, 880.851574755641, 0.600820562326536, 0.153976107155786, 2.33244841317727, 5.87860504404489, 3.72957644503439, 526.346687582961, 0.378665379510076, 0.0337878605044045, 2.33196572945577, 82.5088693133824, 28.9345963557379, 0, 164.629781585616, 12.3209846747918, 1.19753831302039, 0.452998672619766, 34.5629298901895, 8.23084348980331, 0.0289610232894896, 0, 0, 
24, eco9, 336, 1680.69345238095, 7557.84523809524, 251.529761904762, 0, 0.318452380952381, 0, 64.5803571428571, 987.919642857143, 3301.22321428571, 595.883928571429, 1525.25297619048, 1.13392857142857, 1271.96726190476, 0, 0, 0, 0.339285714285714, 0, 380.708333333333, 0, 0, 2.41666666666667, 14.4404761904762, 14.7202380952381, 0, 448.735119047619, 2.5922619047619, 0, 0, 5.96428571428571, 0.791666666666667, 0, 0, 0, 
24, eco10, 18, 962.944444444444, 2637.05555555556, 0, 0, 0, 0, 10.5, 328.222222222222, 1547.11111111111, 452.222222222222, 621.555555555556, 19.9444444444444, 296.611111111111, 0, 0, 0, 0, 0, 128.444444444444, 0, 0, 0, 0, 0, 0, 256.666666666667, 0, 0, 0, 0, 0, 0, 0, 0, 
24, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
25, eco1, 5609, 646.015689071136, 422.509894811909, 224.578356213229, 0, 0.0256730254947406, 0, 7.60741665180959, 28.9113924050633, 570.622927438046, 244.187199144232, 17.0244250311999, 0.778748440007131, 104.838652166162, 30.2950615082902, 2.61668746657158, 63.4678195756819, 61.475842396149, 0.335532180424318, 144, 48.64146906757, 55.9942948832234, 5.44250311998574, 2188.61312176859, 85.6052772330184, 0, 6016.25726510965, 582.681404885006, 22.7095738990907, 1.3690497414869, 647.32447851667, 183.877339989303, 0.0297735781779283, 0.0802282046710644, 2.51435193439116, 
25, eco2, 36603, 745.894243641232, 221.592082616179, 599.700297789799, 0, 0.168783979455236, 0, 3.38649837445018, 11.8726060705407, 310.747479714777, 778.978307788979, 9.29462065950878, 0.494057864109499, 65.7754555637516, 98.3497527525066, 5.96729776247849, 99.6271617080567, 143.863836297571, 0.543917165259678, 57.3992842116766, 103.725213780291, 18.6121082971341, 3.4063328142502, 3928.46485260771, 79.8683714449635, 0, 13153.8036226539, 1041.34510832445, 24.4506461219026, 2.24306750812775, 1056.44075622217, 216.982542414556, 0.295057782149004, 0.0439854656722127, 1.35844056498101, 
25, eco3, 41420, 1607.94089811685, 215.42204249155, 1152.48749396427, 0.0073394495412844, 0.157967165620473, 0, 3.60219700627716, 9.89666827619508, 282.058981168518, 1558.6021245775, 9.28179623370352, 0.586697247706422, 72.3823273780782, 116.886697247706, 8.69843070980203, 75.7744809270884, 95.9323515210043, 1.0938194109126, 45.9495654273298, 65.5646547561564, 4.50156929019797, 3.20137614678899, 4023.36793819411, 50.0828343795268, 0, 16074.0342829551, 922.313833896668, 13.8367938194109, 0.505528730082086, 1085.6025832931, 141.520738773539, 0.489618541767262, 0.0975615644616128, 0.62061805890874, 
