EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 40, 265, 11.1542620698305, 40, 0, Rx, 1, 13, 245, 1057, 9.96849528507692, 13.6474208611923, 194.373851361539, 0, 10.96, 1, 0, 0, 0.182510797794049, 1, 675.384615384615, 247, 103370, 
2, 1, 30, 288, 11.0051017885528, 41, 0, Rx, 1, 13, 178, 758, 9.4196786256, 10.7359867949197, 168.072109823077, 0, 10.74, 1, 0, 0, 0.17634535408937, 1, 883, 243.15, 68058, 
3, 1, 27, 273, 7.20150980289556, 53, 0, Rx, 1, 13, 168, 876, 10.7891829481846, 8.83164186039974, 185.508878532615, 0, 7.04, 1, 0, 0, 0.275497862925896, 1, 911.461538461538, 244.15, 75361, 
4, 1, 46, 476, 4.25608278357003, 54, 0, Rx, 1, 13, 237, 657, 10.2112360717846, 14.9253893779405, 220.152862494615, 0, 4.17, 1, 0, 0, 0.14248599513219, 1, 589, 247.08, 129757, 
5, 1, 79, 425, 4.27751156078454, 55, 0, Rx, 1, 13, 212, 584, 10.2273692170154, 15.2005514666821, 207.673390311538, 0, 4.28, 1, 0, 0, 0.150000005960464, 1, 475, 251.15, 116488, 
6, 1, 49, 376, 8.48429999751371, 59, 0, Rx, 1, 13, 186, 714, 10.2594858732, 13.4453497292058, 227.76922217, 0, 8.48, 1, 0, 0, 0.119206055998802, 1, 1028.46153846154, 234.15, 95636, 
7, 1, 13, 301, 6.77360995609665, 60, 0, Rx, 1, 13, 140, 612, 8.339792958, 9.71399912720354, 233.15597745, 0, 6.77, 1, 0, 0, 0.152607262134552, 1, 954.230769230769, 243.08, 68304, 
8, 1, 100, 318, 5.4698656049542, 65, 0, Rx, 1, 13, 181, 777, 7.04764030984615, 8.09814177970918, 244.256621242308, 0, 6.22, 1, 0, 0, 0.200813703812086, 1, 1053.46153846154, 240.85, 108449, 
9, 1, 96, 244, 12.9452212006991, 66, 0, Rx, 1, 13, 176, 607, 8.74218070606154, 14.0086367722317, 144.463922492308, 0, 12.59, 1, 0, 0, 0.132170553390796, 1, 65.6923076923077, 271.38, 80566, 
10, 1, 80, 247, 13.8321599733164, 67, 0, Rx, 1, 13, 214, 863, 9.9426488544, 14.5338003963311, 145.564133892308, 0, 13.82, 1, 0, 0, 0.132357001304626, 1, 70.8461538461538, 270.15, 93088, 
11, 1, 42, 362, 9.49846359706404, 70, 0, Rx, 1, 13, 170, 875, 9.93452370396923, 16.2429293654151, 215.387421169231, 0, 9.63, 1, 0, 0, 0.131111464821375, 1, 816.769230769231, 237.23, 104519, 
12, 1, 53, 391, 9.43108219082933, 74, 0, Rx, 1, 13, 173, 602, 10.4980239924923, 13.7517718918035, 162.130872569231, 0, 9.69, 1, 0, 0, 0.131833239243581, 1, 799.461538461538, 241.69, 99767, 
13, 1, 61, 328, 10.9981678736681, 83, 0, Rx, 1, 13, 152, 378, 10.3210419624923, 13.2952276964046, 302.207387253846, 0, 12.97, 1, 0, 0, 0.143648321811969, 1, 143.923076923077, 269.23, 59083, 
14, 1, 78, 273, 20.897311290775, 90, 0, Rx, 1, 13, 182, 561, 11.1137591885538, 10.7086735247647, 102.179842584615, 0, 21.18, 1, 0, 0, 0.161216563903368, 1, 47.6153846153846, 279.92, 81806, 
15, 1, 57, 364, 15.2565037697626, 96, 0, Rx, 1, 13, 225, 820, 9.788359158, 11.1456618706671, 289.6860456, 0, 15.26, 1, 0, 0, 0.121018336369441, 1, 969.692307692308, 240, 123037, 
16, 1, 98, 294, 25.6772430926484, 101, 0, Rx, 1, 13, 190, 768, 13.393355706, 15.019075806447, 167.7758401, 0, 25.68, 1, 0, 0, 0.130665432948333, 1, 898, 235.85, 75874, 
17, 1, 82, 294, 28.0349267217076, 112, 0, Rx, 1, 13, 175, 845, 8.805400758, 10.175548582742, 302.075412953846, 0, 26.32, 1, 0, 0, 0.132777881736939, 1, 710.461538461538, 251.85, 71045, 
18, 1, 98, 250, 20.7397712711346, 113, 0, Rx, 1, 13, 205, 731, 7.83923671495385, 13.8798525853863, 235.217603814615, 0, 20.99, 1, 0, 0, 0.146680003175369, 1, 70.8461538461538, 271.46, 83412, 
19, 1, 24, 295, 20.0015177640967, 114, 0, Rx, 1, 13, 165, 650, 9.64225102264615, 14.5140343742268, 227.487759852308, 0, 20.3, 1, 0, 0, 0.143905898699394, 1, 91.9230769230769, 268.92, 78507, 
20, 1, 101, 292, 17.5064285598147, 115, 0, Rx, 1, 13, 203, 949, 10.0638747396, 12.4907677526023, 234.5843943, 0, 17.51, 1, 0, 0, 0.134916354830448, 1, 949.230769230769, 238.08, 86192, 
21, 1, 62, 362, 14.5016727808312, 116, 0, Rx, 1, 13, 173, 511, 9.1028358432, 8.3011875385934, 342.774421, 0, 14.5, 1, 0, 0, 0.133427436535175, 1, 754.076923076923, 254.69, 93099, 
22, 1, 34, 227, 19.6774317555078, 117, 0, Rx, 1, 13, 205, 904, 11.9968508304, 13.1601061693501, 249.11848704, 0, 19.68, 1, 0, 0, 0.216421412733885, 1, 987.230769230769, 234.62, 69826, 
23, 1, 48, 350, 25.3390003917457, 121, 0, Rx, 1, 13, 159, 591, 9.81768340910769, 8.61965413323289, 315.561403907692, 0, 22.36, 1, 0, 0, 0.131601695831005, 1, 618, 259, 69179, 
24, 1, 19, 383, 26.8177457659782, 122, 0, Rx, 1, 13, 218, 575, 9.54901581286154, 11.5442987879661, 265.790049633846, 0, 21.26, 1, 0, 0, 0.112548096535298, 1, 619.923076923077, 253.38, 101842, 
25, 1, 34, 194, 21.5804848344824, 126, 0, Rx, 1, 13, 172, 564, 10.6692670542462, 11.2058806110687, 100.8511154, 0, 21.32, 1, 0, 0, 0.129999995231628, 1, 108.461538461538, 276.23, 74000, 
26, 1, 40, 402, 13.2900860677642, 131, 0, Rx, 1, 13, 292, 548, 7.07825759953846, 6.57210864048191, 331.206506476923, 0, 13.7, 1, 0, 0, 0.132521969767717, 0.71403329574585, 773.769230769231, 596.15, 187617, 
27, 1, 80, 380, 16.3479036314107, 132, 0, Rx, 1, 13, 165, 607, 8.669280294, 9.81535622688971, 331.2716417, 0, 16.35, 1, 0, 0, 0.133442361767475, 1, 619.153846153846, 256.69, 87182, 
28, 1, 27, 267, 19.4379463480688, 133, 0, Rx, 1, 13, 201, 856, 8.73762654406154, 7.63467872192354, 336.34828611, 0, 19.58, 1, 0, 0, 0.202566105585832, 1, 1085.38461538462, 240.62, 74064, 
29, 1, 33, 298, 21.1899030880588, 134, 0, Rx, 1, 13, 166, 662, 10.0814790372923, 7.87379827927184, 272.66676097, 0, 20.81, 1, 0, 0, 0.199006688709442, 1, 837.846153846154, 250.62, 53085, 
30, 1, 61, 294, 20.2315946774928, 136, 0, Rx, 1, 13, 67, 191, 11.4359227116923, 11.5355948366026, 129.095812276923, 0, 20.48, 1, 0, 0, 0.132634385274007, 1, 95.3846153846154, 275.77, 29131, 
31, 1, 11, 335, 20.3160973976824, 137, 0, Rx, 1, 13, 432, 467, 11.0610238209231, 18.2929128047052, 186.091152902308, 0, 20.1, 1, 0, 0, 0.129999995231628, 0.19163323569958, 117.846153846154, 1474.23, 183607, 
32, 1, 69, 319, 20.0262896469525, 138, 0, Rx, 1, 13, 150, 480, 10.600314516, 8.86719603092174, 64.101381, 0, 20.03, 1, 0, 0, 0.131982901921639, 1, 463.230769230769, 266.08, 62746, 
33, 1, 16, 347, 22.6631734018204, 139, 0, Rx, 1, 13, 180, 498, 12.0114599690769, 14.8222050289566, 127.613971169231, 0, 22.3, 1, 0, 0, 0.123182871593879, 1, 152.461538461538, 266.38, 77023, 
34, 1, 89, 354, 25.1359034195332, 144, 0, Rx, 1, 13, 210, 647, 8.90205480775385, 7.20211096291392, 41.4108243230769, 0, 27.49, 1, 0, 0, 0.136827640808546, 0.946510256218543, 534.384615384615, 310.77, 108274, 
35, 1, 27, 394, 29.8395571093287, 145, 0, Rx, 1, 13, 121, 330, 9.8341393824, 17.3181931469514, 248.685388366923, 0, 30.63, 1, 0, 0, 0.128299138293817, 1, 96.7692307692308, 262.92, 76372, 
36, 1, 85, 317, 30.7205077703226, 146, 0, Rx, 1, 13, 168, 506, 10.7020353276, 12.2571126613217, 269.94516971, 0, 30.72, 1, 0, 0, 0.130097364003842, 1, 239.461538461538, 267.77, 64059, 
37, 1, 57, 358, 25.4699462117266, 147, 0, Rx, 1, 13, 158, 703, 9.23981014689231, 7.927277227094, 316.19279918, 0, 26.17, 1, 0, 0, 0.142733121147523, 1, 1029.92307692308, 243.08, 89930, 
38, 1, 15, 334, 35.5570611989032, 159, 0, Rx, 1, 13, 433, 433, 9.28595438224615, 17.3277285606078, 228.331303788462, 0, 35.11, 1, 0, 0, 0.123233668792706, 0, 19.0769230769231, 2000, 162495, 
